0,Alice,16_22_51_2021_02_06,50,200
0.11375,0.0185,-1.095,0.1225,0.0185,-1
0.11425,0.0185,-1.09475,0.123,0.01725,-1
0.1135,0.019,-1.0955,0.1235,0.02,-0.99975
0.11375,0.017,-1.09425,0.1225,0.0175,-1.001
0.1135,0.01825,-1.095,0.124,0.01825,-0.99875
0.11275,0.01775,-1.094,0.123,0.018,-0.99975
0.1125,0.01875,-1.0955,0.12375,0.0205,-1
0.1135,0.01925,-1.09425,0.12325,0.02,-1.00075
0.1135,0.01925,-1.09425,0.12325,0.02,-1.00075
0.113,0.01875,-1.095,0.1235,0.02025,-0.99975
0.11325,0.01875,-1.09475,0.125,0.0195,-0.9995
0.11375,0.0185,-1.09525,0.1245,0.0195,-1
0.113,0.01775,-1.0955,0.12325,0.01675,-1.00075
0.11325,0.0175,-1.0945,0.12425,0.0185,-0.99975
0.11175,0.01875,-1.095,0.1235,0.018,-0.9990001
0.11325,0.019,-1.09575,0.1235,0.018,-0.9990001
0.11325,0.01975,-1.09375,0.12375,0.01875,-0.99975
0.1135,0.01925,-1.09425,0.12275,0.01925,-1.001
0.11275,0.0195,-1.0955,0.123,0.021,-1.0005
0.11275,0.0195,-1.0955,0.123,0.021,-1.0005
0.1125,0.01975,-1.0955,0.1225,0.0195,-0.9992501
0.11275,0.01725,-1.093,0.1235,0.0175,-0.99975
0.114,0.017,-1.095,0.12375,0.0185,-0.99975
0.114,0.017,-1.095,0.12375,0.0185,-0.99975
0.1135,0.01775,-1.094,0.12425,0.01875,-0.9985
0.1135,0.01775,-1.094,0.12425,0.01875,-0.9985
0.1135,0.01775,-1.094,0.12425,0.01875,-0.9985
0.1135,0.01925,-1.0955,0.12225,0.0175,-1.00125
0.1125,0.018,-1.095,0.1235,0.01875,-0.9992501
0.1125,0.018,-1.095,0.1235,0.01875,-0.9992501
0.114,0.018,-1.09425,0.123,0.019,-0.9995
0.11475,0.01925,-1.095,0.12375,0.018,-0.9992501
0.11325,0.018,-1.09475,0.12425,0.01925,-0.99975
0.11275,0.01975,-1.0955,0.123,0.018,-0.99975
0.113,0.0185,-1.094,0.123,0.01725,-1.0015
0.1135,0.0195,-1.09575,0.12375,0.0205,-0.9995
0.114,0.019,-1.0955,0.12425,0.0185,-0.9990001
0.1145,0.0175,-1.0945,0.12425,0.0185,-0.9990001
0.113,0.0185,-1.09425,0.12275,0.01875,-1.0005
0.1135,0.0185,-1.0955,0.12275,0.017,-1.00075
0.1135,0.01875,-1.0945,0.124,0.0205,-0.99975
0.1135,0.01875,-1.09475,0.12275,0.0185,-0.9992501
0.11225,0.019,-1.09575,0.12325,0.01875,-0.99975
0.11175,0.01875,-1.0955,0.12325,0.018,-0.99975
0.1135,0.01675,-1.09425,0.12375,0.01675,-0.9990001
0.113,0.01725,-1.094,0.1235,0.0175,-1
0.11275,0.01725,-1.0945,0.12375,0.01875,-0.99875
0.113,0.01625,-1.0935,0.125,0.0185,-0.9990001
0.113,0.01625,-1.0935,0.12325,0.0195,-0.9985
0.113,0.01625,-1.0935,0.12325,0.0195,-0.9985
0.11375,0.01925,-1.0955,0.1235,0.0195,-0.99875
0.11375,0.01775,-1.0935,0.1235,0.019,-0.9992501
0.113,0.01975,-1.0945,0.12425,0.019,-0.9995
0.114,0.0185,-1.09475,0.1245,0.019,-0.99875
0.113,0.01875,-1.09525,0.12375,0.0195,-1
0.11375,0.0165,-1.094,0.125,0.0185,-0.9992501
0.113,0.01725,-1.0945,0.12275,0.0175,-0.99975
0.11075,0.0195,-1.096,0.1235,0.01825,-0.99975
0.1155,0.02025,-1.0945,0.124,0.02025,-1.0005
0.1155,0.02025,-1.0945,0.124,0.02025,-1.0005
0.11325,0.0165,-1.09375,0.12275,0.01625,-1.00175
0.11325,0.0165,-1.09375,0.12275,0.01625,-1.00175
0.1135,0.01825,-1.0935,0.123,0.018,-1.00025
0.11325,0.01725,-1.093,0.123,0.0185,-1
0.11325,0.01725,-1.093,0.123,0.0185,-1
0.11325,0.01725,-1.093,0.123,0.0185,-1
0.11275,0.0185,-1.096,0.12175,0.01825,-1.00075
0.112,0.01825,-1.09625,0.12325,0.01825,-1.0005
0.113,0.01675,-1.0945,0.12375,0.0185,-0.9995
0.1125,0.018,-1.09425,0.1245,0.01925,-1
0.1125,0.0175,-1.094,0.123,0.01925,-0.9995
0.1125,0.0175,-1.094,0.123,0.01925,-0.9995
0.1125,0.02,-1.09575,0.12375,0.019,-0.9990001
0.11275,0.01775,-1.0945,0.12325,0.01675,-1.00125
0.11225,0.019,-1.09625,0.12375,0.02,-0.9990001
0.11225,0.019,-1.09475,0.1235,0.01725,-0.99975
0.112,0.017,-1.093,0.122,0.0155,-1.0015
0.11475,0.02025,-1.0945,0.12425,0.02075,-1.00075
0.1125,0.01875,-1.0935,0.12375,0.019,-0.998
0.114,0.01775,-1.0945,0.1225,0.017,-1.0015
0.114,0.01775,-1.0945,0.1225,0.017,-1.0015
0.114,0.01775,-1.0945,0.1225,0.017,-1.0015
0.1135,0.01575,-1.09225,0.12475,0.018,-0.9995
0.11425,0.01975,-1.0945,0.12475,0.018,-0.9995
0.11425,0.01975,-1.0945,0.12475,0.018,-0.9995
0.11275,0.02,-1.09525,0.1235,0.01925,-0.99975
0.11075,0.022,-1.0925,0.12275,0.019,-1.0005
0.1135,0.019,-1.0955,0.123,0.019,-1.00025
0.111,0.01775,-1.0945,0.12075,0.01625,-1.00175
0.111,0.01775,-1.0945,0.12075,0.01625,-1.00175
0.11475,0.01825,-1.09425,0.12475,0.01875,-1.00025
0.11375,0.02075,-1.095,0.12275,0.01975,-0.99975
0.113,0.0175,-1.09425,0.1225,0.0165,-1.00175
0.112,0.019,-1.0945,0.1225,0.02075,-0.9992501
0.11375,0.0215,-1.094,0.1225,0.02075,-0.9992501
0.11375,0.01725,-1.0935,0.124,0.01825,-0.99975
0.116,0.02175,-1.0945,0.1245,0.0185,-0.9990001
0.11325,0.017,-1.0935,0.12525,0.01875,-0.99975
0.1135,0.0185,-1.09525,0.1245,0.0185,-0.9995
0.1135,0.0185,-1.09525,0.12375,0.01975,-1
0.11375,0.0195,-1.094,0.124,0.02,-0.9992501
0.11175,0.01575,-1.09275,0.124,0.016,-1.0025
0.11375,0.0205,-1.09425,0.12475,0.0215,-0.998
0.1135,0.018,-1.0945,0.123,0.0165,-1.001
0.11175,0.02025,-1.09525,0.12225,0.01775,-0.9992501
0.11175,0.01825,-1.0935,0.123,0.01725,-0.9992501
0.1145,0.019,-1.095,0.12675,0.01725,-0.9990001
0.1145,0.019,-1.095,0.12675,0.01725,-0.9990001
0.1125,0.02225,-1.095,0.1235,0.0235,-0.9967501
0.11125,0.0165,-1.09175,0.12325,0.016,-1.0015
0.11125,0.02325,-1.09675,0.123,0.02175,-0.99975
0.1105,0.022,-1.0935,0.12375,0.017,-0.998
0.113,0.01575,-1.095,0.1235,0.015,-1.0015
0.113,0.01575,-1.095,0.1235,0.015,-1.0015
0.113,0.01575,-1.095,0.1235,0.015,-1.0015
0.11475,0.01825,-1.09425,0.1245,0.0185,-0.9995
0.11475,0.01825,-1.09425,0.1245,0.0185,-0.9995
0.1105,0.017,-1.09325,0.12175,0.01475,-1.003
0.1165,0.022,-1.095,0.12525,0.02175,-1.00075
0.1165,0.022,-1.095,0.12525,0.02175,-1.00075
0.1165,0.022,-1.095,0.12525,0.02175,-1.00075
0.11225,0.01825,-1.0965,0.12375,0.018,-1.00075
0.11,0.02225,-1.092,0.12425,0.0205,-0.99775
0.11,0.02225,-1.092,0.12425,0.0205,-0.99775
0.11525,0.0165,-1.093,0.12575,0.017,-1.00075
0.112,0.0225,-1.09575,0.12275,0.01925,-0.99975
0.1125,0.0185,-1.0945,0.1225,0.0195,-0.9992501
0.1125,0.0185,-1.0945,0.1225,0.0195,-0.9992501
0.11475,0.018,-1.0935,0.12575,0.02025,-0.99875
0.1125,0.02075,-1.0945,0.12,0.02225,-0.9990001
0.1125,0.0125,-1.08925,0.122,0.01425,-1.001
0.1125,0.0125,-1.08925,0.122,0.01425,-1.001
0.11375,0.0265,-1.1,0.1225,0.01725,-0.9990001
0.1095,0.018,-1.0905,0.12675,0.013,-1.006
0.11425,0.01375,-1.09275,0.12675,0.013,-1.006
0.10975,0.023,-1.0915,0.12175,0.0185,-1.00025
0.11125,0.01825,-1.09675,0.1225,0.01775,-1.0005
0.112,0.01575,-1.091,0.12425,0.015,-1.0035
0.1155,0.0215,-1.094,0.127,0.02025,-0.9967501
0.11,0.01975,-1.09175,0.1235,0.019,-0.9990001
0.109,0.019,-1.097,0.12225,0.01625,-0.9992501
0.115,0.01725,-1.094,0.1285,0.019,-0.9967501
0.11475,0.02025,-1.09225,0.1285,0.019,-0.9967501
0.111,0.01775,-1.0925,0.12025,0.01725,-1.00125
0.112,0.0155,-1.09,0.124,0.01775,-0.9982501
0.1135,0.02025,-1.099,0.12525,0.01875,-1.003
0.11125,0.02025,-1.09375,0.12225,0.0175,-1
0.11125,0.02025,-1.09375,0.12225,0.0175,-1
0.11125,0.02025,-1.09375,0.12225,0.0175,-1
0.11575,0.01875,-1.0965,0.124,0.0205,-1.00125
0.11525,0.0145,-1.08975,0.128,0.0155,-1.0005
0.107,0.02275,-1.0975,0.119,0.02325,-0.997
0.10975,0.01625,-1.091,0.12175,0.014,-1.003
0.10975,0.01625,-1.091,0.12175,0.014,-1.003
0.10975,0.01625,-1.091,0.12175,0.014,-1.003
0.114,0.01575,-1.091,0.12675,0.01575,-1.0035
0.114,0.01575,-1.091,0.121,0.02425,-0.998
0.11275,0.01275,-1.09275,0.1225,0.0125,-1.00225
0.11475,0.02025,-1.0985,0.12525,0.02125,-1.00225
0.11475,0.02025,-1.0985,0.12525,0.02125,-1.00225
0.11475,0.02025,-1.0985,0.12525,0.02125,-1.00225
0.115,0.018,-1.09475,0.12425,0.01775,-1.0005
0.11425,0.02175,-1.0935,0.12475,0.02075,-0.99775
0.1095,0.0195,-1.099,0.124,0.0185,-1.00325
0.112,0.01825,-1.0935,0.1235,0.019,-0.9990001
0.112,0.01825,-1.0935,0.127,0.0175,-0.99775
0.112,0.01825,-1.0935,0.127,0.0175,-0.99775
0.111,0.02125,-1.09175,0.12375,0.018,-0.9990001
0.11075,0.02375,-1.096,0.12175,0.0205,-1
0.11175,0.0185,-1.093,0.122,0.01675,-1.0015
0.11325,0.017,-1.09575,0.12375,0.01825,-0.99875
0.11175,0.017,-1.0905,0.1255,0.01775,-1.00025
0.1105,0.0245,-1.09925,0.1205,0.022,-1.0015
0.11325,0.01575,-1.09025,0.12375,0.01625,-1.002
0.11325,0.01575,-1.09025,0.12375,0.01625,-1.002
0.11475,0.01675,-1.09175,0.126,0.0185,-0.9992501
0.1115,0.02475,-1.1,0.12175,0.023,-0.9995
0.1095,0.019,-1.09475,0.123,0.0135,-1.002
0.1125,0.023,-1.09825,0.122,0.02125,-1.00125
0.11525,0.01925,-1.09475,0.1265,0.0205,-0.9982501
0.11275,0.01525,-1.08675,0.12675,0.014,-1.003
0.11275,0.01525,-1.08675,0.12675,0.014,-1.003
0.11075,0.0135,-1.086,0.12425,0.0135,-1.003
0.11675,0.02225,-1.10225,0.1255,0.02075,-1.00225
0.114,0.019,-1.0905,0.1265,0.02075,-0.9992501
0.1115,0.01975,-1.10275,0.12,0.02075,-1.00225
0.111,0.01075,-1.08675,0.12325,0.01375,-1.0035
0.11225,0.0225,-1.09675,0.125,0.0255,-0.9967501
0.11375,0.0125,-1.086,0.126,0.01575,-1.00225
0.112,0.02175,-1.09725,0.122,0.02075,-0.9990001
0.11,0.02225,-1.097,0.122,0.02075,-0.9990001
0.11575,0.02325,-1.1005,0.124,0.02,-1.00225
0.114,0.0205,-1.096,0.12525,0.023,-1
0.1095,0.01825,-1.0885,0.12275,0.01575,-1.00025
0.11125,0.01675,-1.093,0.122,0.01725,-1.0005
0.112,0.01875,-1.0935,0.12275,0.01675,-1
0.112,0.01875,-1.0935,0.12275,0.01675,-1
0.11075,0.0215,-1.096,0.121,0.02025,-1.001
0.11,0.02225,-1.09625,0.121,0.0195,-0.9982501
0.11125,0.01425,-1.0895,0.125,0.0145,-1.00475
0.11375,0.022,-1.09625,0.1235,0.02125,-1.0005
0.11375,0.022,-1.09625,0.1235,0.02125,-1.0005
0.111,0.0195,-1.09525,0.12075,0.01775,-1.00075
0.11275,0.0185,-1.0925,0.12375,0.02025,-0.9992501
0.11275,0.0185,-1.0925,0.12375,0.02025,-0.9992501
0.11275,0.0185,-1.0925,0.12375,0.02025,-0.9992501
0.11175,0.0195,-1.096,0.1225,0.01825,-0.9985
0.11125,0.01675,-1.09325,0.122,0.01675,-1.00075
0.115,0.01975,-1.09475,0.1265,0.0185,-0.9995
0.113,0.01975,-1.0935,0.1245,0.0215,-0.99975
0.11125,0.01975,-1.09675,0.1235,0.01875,-0.9985
0.11075,0.01675,-1.0915,0.12325,0.01575,-1.002
0.11075,0.01675,-1.0915,0.12325,0.01575,-1.002
0.1115,0.0175,-1.091,0.1225,0.01575,-1.001
0.111,0.01975,-1.097,0.12275,0.02025,-0.9992501
0.111,0.01975,-1.097,0.12275,0.02025,-0.9992501
0.111,0.01975,-1.097,0.12275,0.02025,-0.9992501
0.11325,0.01875,-1.096,0.1245,0.0195,-0.9995
0.113,0.0215,-1.096,0.12325,0.021,-1
0.113,0.01875,-1.095,0.12225,0.01975,-1.0005
0.11175,0.0155,-1.0885,0.1245,0.02225,-0.9990001
0.1115,0.0205,-1.0965,0.123,0.0205,-1.00025
0.11225,0.01375,-1.0885,0.12375,0.0185,-0.9992501
0.11225,0.01375,-1.0885,0.12375,0.0185,-0.9992501
0.11225,0.01375,-1.0885,0.12375,0.0185,-0.9992501
0.1125,0.01875,-1.098,0.12275,0.01725,-1.001
0.11325,0.01825,-1.0955,0.12425,0.01875,-0.9995
0.113,0.02125,-1.09475,0.124,0.02025,-0.9995
0.11175,0.01875,-1.09575,0.12325,0.019,-0.99975
0.11225,0.0215,-1.09575,0.1235,0.02075,-1.001
0.114,0.01925,-1.09525,0.122,0.019,-1.00075
0.111,0.019,-1.09275,0.12225,0.0165,-0.99975
0.1115,0.01825,-1.096,0.122,0.01775,-1.0015
0.1115,0.02025,-1.091,0.12375,0.01925,-0.9985
0.112,0.01925,-1.097,0.123,0.01675,-1.00025
0.1125,0.016,-1.093,0.12475,0.019,-0.9992501
0.1125,0.016,-1.093,0.12475,0.019,-0.9992501
0.11275,0.01675,-1.09425,0.1235,0.01925,-0.99975
0.11375,0.021,-1.09475,0.1235,0.0185,-0.99875
0.11375,0.021,-1.09475,0.1235,0.0185,-0.99875
0.11375,0.021,-1.09475,0.1235,0.0185,-0.99875
0.11225,0.018,-1.0925,0.125,0.0185,-0.9982501
0.11225,0.02175,-1.09525,0.1235,0.0205,-1.00225
0.111,0.0175,-1.092,0.12475,0.01825,-0.9985
0.11425,0.0175,-1.09625,0.12425,0.01825,-1.002
0.112,0.0185,-1.09275,0.123,0.01725,-0.99875
0.112,0.0185,-1.09275,0.123,0.01725,-0.99875
0.113,0.018,-1.09475,0.12375,0.01875,-1
0.113,0.01875,-1.09525,0.1235,0.01825,-1.00075
0.114,0.018,-1.0935,0.1235,0.01975,-1.001
0.11375,0.02025,-1.0955,0.1235,0.01975,-1.001
0.112,0.01775,-1.09325,0.12375,0.0185,-1
0.11225,0.0195,-1.0965,0.12325,0.0205,-1.00025
0.1135,0.0185,-1.094,0.12325,0.0205,-1.00025
0.11375,0.0165,-1.0935,0.12525,0.019,-0.9990001
0.1145,0.0175,-1.094,0.12225,0.0165,-1.001
0.113,0.01825,-1.09475,0.12325,0.0185,-0.9995
0.1125,0.016,-1.09225,0.1235,0.01675,-1.0015
0.1125,0.016,-1.09225,0.1235,0.01675,-1.0015
0.1125,0.016,-1.09225,0.1235,0.01675,-1.0015
0.113,0.0185,-1.0965,0.123,0.01775,-1
0.1125,0.017,-1.0945,0.12275,0.0175,-0.998
0.113,0.02025,-1.096,0.1235,0.01825,-0.99975
0.11275,0.0195,-1.096,0.12275,0.0195,-1.0005
0.113,0.01825,-1.09525,0.12275,0.019,-0.99975
0.1125,0.01925,-1.09575,0.123,0.01875,-0.9990001
0.11225,0.01725,-1.09525,0.12225,0.017,-1.0015
0.114,0.01875,-1.09475,0.12475,0.0195,-0.9992501
0.11325,0.0175,-1.0955,0.1235,0.01875,-1.00025
0.11325,0.0175,-1.0955,0.1235,0.01875,-1.00025
0.112,0.01825,-1.0935,0.123,0.018,-0.99975
0.11275,0.01875,-1.09525,0.123,0.018,-0.99975
0.11275,0.01875,-1.09525,0.123,0.018,-0.99975
0.114,0.02,-1.09475,0.1235,0.0185,-1.00025
0.11275,0.01825,-1.09575,0.12425,0.018,-0.9990001
0.11325,0.01775,-1.0955,0.124,0.01925,-1
0.11375,0.01975,-1.09475,0.124,0.019,-0.9985
0.113,0.017,-1.094,0.12275,0.01625,-1.0015
0.113,0.017,-1.094,0.12275,0.01625,-1.0015
0.113,0.017,-1.094,0.12275,0.01625,-1.0015
0.11325,0.019,-1.09475,0.12475,0.021,-0.9990001
0.11325,0.019,-1.09475,0.12475,0.021,-0.9990001
0.1115,0.0175,-1.0925,0.1235,0.01975,-0.99975
0.113,0.019,-1.09675,0.1225,0.01675,-1.00175
0.113,0.019,-1.09675,0.1225,0.01675,-1.00175
0.113,0.019,-1.09675,0.1225,0.01675,-1.00175
0.11225,0.018,-1.09425,0.124,0.01925,-0.9990001
0.114,0.01775,-1.09425,0.12325,0.018,-1.00025
0.11325,0.01825,-1.09575,0.12325,0.019,-1.00025
0.1135,0.01975,-1.09325,0.12375,0.01775,-0.99975
0.1135,0.01975,-1.09325,0.12375,0.01775,-0.99975
0.1135,0.01975,-1.09325,0.12375,0.01775,-0.99975
0.11325,0.02125,-1.09375,0.12475,0.01825,-1
0.113,0.01675,-1.09175,0.12475,0.0185,-1
0.11125,0.02325,-1.09675,0.123,0.01975,-1
0.11125,0.02325,-1.09675,0.123,0.01975,-1
0.112,0.02225,-1.0965,0.123,0.01975,-1
0.1125,0.01875,-1.09525,0.1235,0.02125,-1
0.111,0.017,-1.0915,0.12375,0.01825,-0.9992501
0.11225,0.02,-1.09625,0.12375,0.01825,-0.9992501
0.11175,0.018,-1.09325,0.123,0.01825,-1
0.11325,0.0205,-1.09575,0.123,0.0195,-1
0.1125,0.019,-1.09575,0.1225,0.0185,-1.0005
0.1135,0.0175,-1.09425,0.12325,0.01825,-0.9995
0.1135,0.018,-1.096,0.12175,0.01875,-1.001
0.111,0.01875,-1.09225,0.124,0.019,-0.9992501
0.1135,0.01875,-1.096,0.12325,0.01975,-0.99975
0.1135,0.01925,-1.09575,0.1245,0.01825,-0.9982501
0.115,0.01875,-1.09475,0.1235,0.019,-1.001
0.11275,0.0195,-1.09625,0.124,0.021,-1
0.1125,0.01875,-1.094,0.125,0.0185,-0.9992501
0.11175,0.01925,-1.0965,0.124,0.01975,-1.0005
0.11125,0.0195,-1.0925,0.12325,0.0185,-0.99975
0.11225,0.02025,-1.095,0.12275,0.01675,-1.00025
0.1125,0.01775,-1.093,0.12225,0.01675,-1.00075
0.114,0.02075,-1.0955,0.12525,0.02125,-0.9992501
0.113,0.0195,-1.0945,0.12225,0.01775,-1
0.113,0.02,-1.09575,0.12375,0.02025,-0.99975
0.114,0.017,-1.094,0.12375,0.02025,-1.0005
0.1135,0.018,-1.09475,0.12325,0.01775,-1.00125
0.11175,0.01725,-1.0935,0.1235,0.01725,-1.0005
0.113,0.01925,-1.0955,0.1235,0.01975,-0.9992501
0.11225,0.018,-1.09425,0.12375,0.0185,-0.9995
0.11375,0.0195,-1.09425,0.12425,0.01775,-0.99875
0.113,0.01875,-1.09575,0.124,0.0195,-0.99875
0.11325,0.01725,-1.094,0.12275,0.0185,-1.00025
0.11325,0.01825,-1.09375,0.12275,0.01725,-1.00025
0.114,0.01875,-1.0945,0.12375,0.0195,-0.99875
0.113,0.018,-1.09375,0.12325,0.01875,-0.9995
0.11125,0.01925,-1.09675,0.12225,0.019,-1.00125
0.1125,0.01825,-1.094,0.12425,0.0195,-1
0.1125,0.0185,-1.09325,0.124,0.0185,-1
0.11275,0.018,-1.0935,0.1235,0.01925,-1
0.11375,0.01775,-1.09425,0.1245,0.0185,-1.0005
0.11275,0.01875,-1.09475,0.123,0.01775,-0.9990001
0.1125,0.01875,-1.0955,0.1245,0.018,-0.9992501
0.113,0.01925,-1.09575,0.12425,0.01875,-0.9992501
0.112,0.01825,-1.09425,0.12425,0.01875,-1.00075
0.11275,0.01875,-1.095,0.1215,0.02,-1.00125
0.11325,0.018,-1.09375,0.124,0.019,-0.9995
0.11325,0.01775,-1.09525,0.12425,0.0195,-0.9982501
0.11275,0.019,-1.09525,0.1245,0.0185,-0.9992501
0.114,0.018,-1.094,0.12375,0.01825,-0.99975
0.114,0.0185,-1.095,0.12525,0.019,-0.99875
0.1135,0.0185,-1.09575,0.123,0.01875,-1.001
0.11275,0.018,-1.0945,0.1235,0.01825,-1.00025
0.113,0.01775,-1.096,0.1235,0.0185,-0.99975
0.1125,0.0195,-1.09525,0.12275,0.01825,-0.99975
0.11325,0.0185,-1.095,0.1245,0.02,-0.9992501
0.11375,0.0185,-1.0955,0.12325,0.01975,-1.00075
0.11325,0.01925,-1.095,0.12325,0.01875,-0.9995
0.1145,0.0185,-1.09525,0.12475,0.0195,-0.99975
0.11325,0.01825,-1.09425,0.12275,0.01825,-0.9992501
0.11375,0.0175,-1.0945,0.12375,0.019,-0.9985
0.11275,0.018,-1.09375,0.1215,0.01725,-1.001
0.11325,0.01875,-1.09575,0.12325,0.01975,-0.99975
0.114,0.0175,-1.094,0.1235,0.018,-1.00025
0.11475,0.01775,-1.095,0.12625,0.01825,-0.99875
0.11325,0.01875,-1.09475,0.12325,0.019,-1.001
0.11425,0.019,-1.09525,0.1235,0.01875,-0.9990001
0.11325,0.01875,-1.096,0.1235,0.0175,-0.99975
0.113,0.0185,-1.09625,0.12275,0.0185,-0.99975
0.11325,0.01875,-1.09575,0.12325,0.0185,-0.9995
0.113,0.01875,-1.0945,0.124,0.0195,-1
0.11275,0.01875,-1.09525,0.1225,0.01775,-0.99975
0.1125,0.0185,-1.0955,0.12275,0.0185,-1
0.113,0.019,-1.09525,0.1235,0.02,-1.00025
0.1135,0.01775,-1.09425,0.12425,0.019,-0.9992501
0.1135,0.01875,-1.0955,0.123,0.0195,-1
0.1125,0.01825,-1.09425,0.1235,0.01875,-0.99975
0.114,0.017,-1.0945,0.12325,0.0195,-1.00025
0.1135,0.01775,-1.09525,0.123,0.019,-0.99875
0.11275,0.0185,-1.09475,0.12275,0.01775,-1.0005
0.114,0.01775,-1.0955,0.1235,0.0175,-0.99875
0.11375,0.01675,-1.09375,0.124,0.01825,-0.99975
0.114,0.018,-1.095,0.1235,0.01925,-1.00075
0.11375,0.019,-1.09625,0.12325,0.01875,-0.99875
0.11375,0.01825,-1.0945,0.12425,0.01825,-0.9982501
0.11325,0.019,-1.0955,0.124,0.01825,-1
0.113,0.0185,-1.0945,0.124,0.01975,-0.9992501
0.11425,0.01925,-1.0945,0.12375,0.01925,-0.99975
0.114,0.019,-1.0945,0.12425,0.01975,-1.00025
0.1145,0.01825,-1.0955,0.12375,0.019,-0.99975
0.11475,0.01775,-1.0945,0.1225,0.01875,-1.0005
0.112,0.01925,-1.09625,0.1245,0.01975,-0.9995
0.11425,0.0175,-1.09475,0.12275,0.01825,-0.99975
0.113,0.018,-1.09525,0.124,0.0195,-0.99975
0.113,0.0175,-1.09525,0.1235,0.0195,-1.00075
0.11375,0.018,-1.094,0.1235,0.01875,-1
0.1135,0.0185,-1.0955,0.12325,0.01825,-0.99975
0.1125,0.019,-1.09525,0.124,0.01825,-0.9995
0.11375,0.0175,-1.09525,0.125,0.01925,-0.99975
0.1135,0.0185,-1.09475,0.12225,0.01725,-1.0015
0.113,0.0185,-1.096,0.1245,0.01825,-0.9995
0.114,0.017,-1.0945,0.122,0.01825,-1.00025
0.11325,0.0195,-1.09525,0.1235,0.02025,-0.9995
0.11275,0.018,-1.09425,0.12275,0.01775,-1.00025
0.11375,0.01925,-1.0955,0.12325,0.02,-1.00025
0.1135,0.018,-1.095,0.12275,0.01675,-1.0005
0.1135,0.0165,-1.09375,0.124,0.01875,-0.99975
0.112,0.01875,-1.09625,0.12425,0.0185,-0.9995
0.11325,0.01775,-1.09475,0.124,0.01875,-0.99875
0.11225,0.019,-1.0965,0.123,0.019,-0.99975
0.11275,0.01825,-1.0955,0.12325,0.01875,-1.0005
0.114,0.01825,-1.09525,0.12375,0.0185,-1.001
0.11425,0.018,-1.09475,0.12375,0.02,-0.99975
0.1145,0.01825,-1.095,0.124,0.01825,-0.9995
0.113,0.018,-1.09425,0.1225,0.0195,-1
0.11375,0.02025,-1.095,0.12375,0.01975,-0.99975
0.114,0.0195,-1.09475,0.1235,0.01825,-1.0005
0.113,0.01875,-1.095,0.123,0.0195,-1.0005
0.1125,0.0185,-1.09525,0.12375,0.0185,-1
0.11275,0.018,-1.09575,0.12275,0.01825,-1
0.11325,0.018,-1.09475,0.1235,0.018,-0.99975
0.11325,0.018,-1.09525,0.12375,0.01875,-1
0.11325,0.0185,-1.095,0.1225,0.01725,-1
0.113,0.0185,-1.09525,0.124,0.01875,-0.9995
0.113,0.01825,-1.09575,0.12325,0.01925,-1.0005
0.1125,0.019,-1.09525,0.123,0.019,-1.0005
0.11325,0.01875,-1.09425,0.123,0.018,-1
0.112,0.0185,-1.0965,0.1245,0.01875,-1
0.1125,0.02,-1.095,0.1235,0.0185,-1.00025
0.1135,0.01825,-1.09475,0.1225,0.0185,-1
0.114,0.01875,-1.0945,0.1235,0.019,-0.9995
0.11475,0.0195,-1.095,0.123,0.01825,-1.001
0.11375,0.0175,-1.0945,0.124,0.019,-0.9995
0.114,0.019,-1.094,0.124,0.01875,-1
0.11375,0.01825,-1.09525,0.12375,0.01875,-0.99975
0.11325,0.01875,-1.09575,0.12225,0.018,-1.001
0.11325,0.019,-1.09425,0.12275,0.017,-1.00025
0.11325,0.01775,-1.0935,0.12325,0.018,-0.9995
0.113,0.0185,-1.09625,0.12425,0.018,-0.9982501
0.114,0.019,-1.095,0.12325,0.01825,-0.99875
0.112,0.01775,-1.09425,0.124,0.0175,-1.0005
0.1125,0.01925,-1.0955,0.12225,0.01875,-1
0.11375,0.0195,-1.095,0.12275,0.017,-1.0005
0.1135,0.01675,-1.09375,0.12375,0.02,-1
0.11375,0.01925,-1.096,0.124,0.0195,-1.00025
0.11325,0.01825,-1.0945,0.124,0.01925,-0.9995
0.114,0.01675,-1.09475,0.12225,0.017,-1.00075
0.1125,0.01675,-1.0935,0.12425,0.01925,-1.0005
0.113,0.01775,-1.095,0.123,0.01775,-1.00025
0.114,0.01825,-1.0945,0.123,0.019,-0.99975
0.11375,0.02025,-1.09375,0.122,0.018,-1
0.113,0.019,-1.09575,0.1235,0.018,-1.00025
0.11425,0.019,-1.0955,0.12425,0.0185,-0.9995
0.11225,0.01825,-1.093,0.1235,0.019,-0.99975
0.11275,0.01825,-1.09475,0.12275,0.01925,-1.0005
0.11275,0.01925,-1.09575,0.12425,0.019,-1
0.114,0.01775,-1.09525,0.1245,0.01775,-0.9992501
0.11325,0.0185,-1.0955,0.1235,0.01925,-1.0005
0.11325,0.018,-1.095,0.1235,0.01925,-1.00075
0.1135,0.01875,-1.096,0.1235,0.01875,-1.00075
0.11325,0.01675,-1.094,0.12425,0.02,-0.99975
0.11475,0.0185,-1.095,0.124,0.01875,-0.9995
0.11425,0.0185,-1.09525,0.12475,0.018,-0.9990001
0.113,0.018,-1.09425,0.12425,0.01975,-1.00025
0.11375,0.01975,-1.0945,0.12375,0.01875,-0.99975
0.11325,0.01925,-1.09525,0.123,0.019,-1
