1,Tony,01_08_02_2021_02_07,50,150,13
0.48125,-0.2525,-0.9217501,0.05925,0.2435,-0.77425
0.5735,-0.28675,-0.94175,0.1795,0.09825,-0.9745001
0.66025,-0.2305,-0.94175,0.20975,0.09500001,-0.9945
0.7212501,-0.1725,-1.0045,0.249,0.2225,-1.10825
0.6735001,-0.247,-0.9210001,0.47325,0.18225,-0.9905
0.66175,-0.25225,-0.8997501,0.4315,0.1235,-0.98825
0.71,-0.238,-0.8985,0.3985,0.05,-0.98125
0.6175,-0.202,-0.91175,0.436,-0.05825,-0.988
0.6175,-0.202,-0.91175,0.63075,-0.01475,-1.04
0.5515,-0.22625,-0.8975,0.6895,0.02825,-1.088
0.51125,-0.2545,-0.8755,0.59025,0.0635,-1.03275
0.5495,-0.27575,-0.86775,0.1035,0.149,-1.05625
0.59075,-0.2655,-0.9120001,0.20175,0.15625,-0.905
0.54225,-0.2765,-0.914,0.326,0.13925,-0.95025
0.4815,-0.26225,-0.8055,-0.06425,0.0465,-0.7830001
0.29475,-0.2645,-0.8115,-0.09200001,-0.00375,-0.859
0.299,-0.2265,-0.845,-0.07700001,0.02925,-0.8387501
0.3135,-0.33925,-0.8665,-0.133,0.01025,-0.77525
0.34175,-0.39575,-0.8135,-0.1525,0.00175,-0.71775
0.23975,-0.415,-0.73625,-0.15175,0.14675,-0.75675
0.18225,-0.41275,-0.71725,-0.1305,0.21625,-0.79375
0.16875,-0.42125,-0.7315,-0.107,0.19275,-0.8395001
0.184,-0.49175,-0.73825,-0.085,0.222,-0.85725
0.18425,-0.485,-0.77575,-0.19325,0.139,-0.92575
0.169,-0.434,-0.79625,-0.13975,0.15275,-1.20225
0.18225,-0.421,-0.84975,-0.10125,0.17825,-1.195
0.36025,-0.501,-1.1215,0.025,0.2795,-1.07575
0.281,-0.5635,-1.15275,-0.15325,0.211,-1.213
0.12225,-0.61325,-0.84025,-0.1615,0.002,-1.17175
0.0185,-0.6300001,-0.651,-0.17525,-0.1005,-1.14525
-0.10275,-0.5435,-0.77175,-0.272,-0.14825,-1.08175
-0.034,-0.44825,-0.97325,-0.30075,-0.142,-1.06275
0.09775001,-0.475,-1.14125,-0.2995,-0.045,-0.98875
0.125,-0.62825,-1.16925,-0.35975,0.02575,-0.952
0.0925,-0.628,-1.179,-0.36375,0.07425001,-0.89775
0.096,-0.29375,-0.97225,-0.27225,0.0605,-0.8790001
0.16375,-0.34275,-0.9295,-0.2045,0.1275,-0.89425
0.34925,-0.42525,-1.03075,-0.1365,0.175,-0.8947501
0.7902501,-0.51425,-1.46975,-0.1635,0.26425,-0.979
0.9125,-0.59775,-1.53775,-0.146,0.321,-0.9405
0.905,-0.36225,-1.6865,-0.05625,0.25175,-1.01175
0.89925,-0.119,-1.79325,0.11275,0.17975,-1.10825
0.88275,0.031,-1.8855,0.3585,0.29075,-1.07975
0.823,0.01975,-1.89075,0.57425,0.3335,-1.24975
0.8060001,0.009000001,-1.96075,0.51125,0.45475,-1.328
0.83275,-0.046,-2.026,0.51125,0.45475,-1.328
0.6637501,0.114,-1.88575,0.6990001,0.2255,-1.42675
0.59075,0.03975,-1.83675,0.8825001,0.30725,-1.6555
0.56525,0.00025,-1.835,0.839,0.34825,-1.4365
0.52225,0.05475,-1.76475,0.9445,0.12225,-1.79325
0.21,-0.2525,-1.44375,0.52425,-0.11925,-1.75175
0.082,-0.20475,-0.99125,0.4395,-0.178,-1.65525
-0.09525,-0.31975,-0.626,0.474,-0.4305,-1.604
0.22,-0.295,-0.738,0.5475,-0.7785,-1.93775
0.25575,-0.27675,-0.8055,0.56725,-0.65475,-1.82825
0.162,-0.22275,-0.68325,0.3655,-0.32125,-1.38875
-0.08050001,-0.17725,-0.46475,0.1705,-0.1535,-0.9795001
-0.14075,-0.09200001,-0.2145,0.0525,-0.082,-0.717
-0.0775,-0.0115,-0.62375,0.12725,-0.20825,-0.55875
0.2215,-0.18,-0.1525,0.1405,-0.34,-0.5755
0.173,-0.0935,-0.1905,0.20725,-0.12375,-0.619
0.2285,-0.09900001,0.018,0.30125,-0.12,-0.73
0.371,-0.16525,0.2725,0.3275,-0.1795,-0.742
0.3565,-0.17575,0.0125,0.22175,-0.06950001,-0.3905
0.227,-0.1545,0.08625001,0.17325,-0.064,-0.206
0.28325,-0.0005,0.1965,0.30175,0.23625,-0.18475
0.31925,0.038,0.288,0.4155,0.346,-0.20225
0.315,0.04675,0.3415,0.34425,0.28575,-0.048
0.2755,-0.03475,0.20725,0.31875,0.22575,0.1155
0.2615,-0.06950001,0.261,0.3185,0.1885,0.19475
0.17725,0.02475,0.37575,0.353,0.07,0.16225
0.21325,0.063,0.50775,0.47075,-0.02175,0.08750001
0.68825,-0.02075,0.2275,0.44875,-0.07425001,0.11675
0.9525,-0.12425,-0.36325,0.429,-0.0595,0.1425
1.197,-0.1415,-0.9587501,0.429,-0.0595,0.1425
1.52575,0.257,-1.12275,0.44,-0.0365,0.20375
1.586,0.2205,-0.585,0.498,-0.02125,0.2415
1.6015,0.22125,-0.44175,0.4895,-0.025,0.2555
1.61525,0.256,-0.32875,0.51525,-0.0015,0.213
1.6925,0.21975,-0.20625,0.78175,0.25875,-0.02225
1.72725,0.14,-0.35575,0.9210001,0.41175,-0.163
1.77425,-0.06550001,-0.57375,1.06675,0.4875,-0.07325
1.46875,-0.323,-0.671,1.25375,0.05975,-0.07175
1.28925,-0.24025,-0.44225,1.32475,0.04025,-0.02
1.1475,-0.17175,-0.09550001,1.42675,0.01375,-0.02975
0.9955,-0.1435,0.13475,1.633,-0.12375,-0.155
0.648,-0.18675,0.106,1.632,-0.15825,-0.57175
0.62025,-0.155,0.13025,1.69225,-0.194,-0.737
0.56575,-0.1405,0.1485,1.61075,-0.15875,-0.6965
0.594,-0.06675,0.12575,1.24375,-0.15525,-0.312
0.86075,0.00575,-0.03075,1.10275,-0.1075,-0.167
1.01525,-0.04075,-0.355,1.01,-0.039,-0.018
1.17375,0.08050001,-0.663,0.9210001,-0.03675,-0.036
1.21375,0.11075,-0.4105,0.90275,-0.14825,-0.02
1.1415,0.112,-0.43475,0.849,-0.2625,-0.04825
0.9572501,-0.06425,-0.15125,0.87725,-0.2265,-0.04525
0.9295,-0.16625,0.0045,0.8845,-0.18675,-0.044
0.90975,-0.239,0.03875,0.8845,-0.11925,-0.063
0.90825,-0.22975,-0.0375,0.9285001,-0.11625,-0.105
0.8765001,-0.1365,-0.10775,0.8985,-0.0735,-0.1055
0.92375,-0.05175,-0.1025,0.95175,-0.02025,-0.17825
1.00325,0.036,-0.03925,1.007,-0.06375001,-0.1605
0.9975001,0.022,-0.075,0.94425,-0.09475,-0.1255
0.9760001,0.012,-0.085,1.00375,-0.2095,-0.2435
0.98825,0.03425,-0.04075,1.031,-0.202,-0.2295
0.9827501,0.1435,0.004,1.0125,-0.15525,-0.20525
0.9677501,0.27475,-0.0685,0.9685,-0.09275001,-0.1005
0.96575,0.29425,-0.16875,0.9867501,-0.089,-0.05325
0.9652501,0.2465,-0.2355,0.96675,-0.113,-0.0395
1.066,0.17725,-0.25425,0.9867501,-0.07125001,-0.24
1.1545,0.02225,-0.10875,0.9925001,-0.053,-0.23675
1.1535,-0.08675,-0.12275,0.97225,-0.06025,-0.17675
1.1675,-0.04525,-0.23175,0.9332501,-0.018,-0.1205
1.1565,0.00475,-0.11625,0.9572501,0.0025,-0.0735
1.13275,0.0165,-0.13275,0.89275,0.10575,-0.0605
1.10225,0.02125,-0.136,1.087,0.046,-0.02025
1.01975,0.0155,-0.158,1.1435,0.028,-0.08175001
0.9885001,-0.024,-0.06575,1.171,0.09500001,-0.15175
0.9615,-0.07975,-0.00825,1.1465,0.10825,-0.1715
0.8930001,-0.12575,0.09475,1.10225,0.0745,-0.1445
0.9020001,-0.089,0.08925001,1.0615,0.05025,-0.1285
0.9020001,-0.089,0.08925001,1.0615,0.05025,-0.1285
0.943,-0.08175001,0.05,1.0115,0.02825,-0.09450001
1.0405,-0.071,-0.10925,0.9687501,0.03925,-0.06900001
1.00825,-0.0465,-0.20825,0.9767501,0.02925,-0.054
0.9407501,0.04025,-0.187,0.905,0.04325,0.01775
0.9175,0.17575,-0.072,1.00075,0.053,0.04525
0.9127501,0.24225,-0.0365,0.9902501,0.07975,-0.03475
0.9580001,0.1385,-0.30425,0.9955,0.0535,-0.05475
0.99775,-0.00625,-0.369,1.00225,0.02825,-0.07325
1.04075,-0.13225,-0.31475,0.9777501,-0.013,-0.09275001
1.04125,-0.14625,-0.1215,0.94425,-0.043,-0.06875
1.01925,-0.13925,-0.05175,0.9400001,-0.08800001,-0.04925
1.00875,-0.13425,-0.0505,0.9445,-0.09825,-0.072
1.01925,-0.1135,0.04475,1.0425,-0.018,-0.23625
1.03475,-0.07125001,0.039,1.05325,0.05975,-0.23575
1.06525,-0.04775,-0.02875,1.03375,0.10975,-0.1575
1.201,-0.023,-0.145,0.9825001,0.20025,-0.02575
1.237,-0.02025,-0.1025,0.9407501,0.20225,0.02675
1.29625,0.02375,-0.08025,0.8997501,0.194,0.03325
1.19675,0.1215,-0.129,0.9787501,0.14225,0.03925
1.12675,0.1375,-0.10825,1.06875,0.17,0.00875
1.0535,0.14375,-0.12075,1.07475,0.066,-0.08750001
0.96925,0.0515,-0.14675,1.08975,0.0145,-0.09575
0.9485,-0.0075,-0.19425,1.096,-0.00875,-0.1065
0.955,-0.0505,-0.25425,1.106,0.0045,-0.12825
0.9077501,0.00725,-0.1535,1.11875,0.07700001,-0.16775
0.9077501,0.00725,-0.1535,1.118,0.10925,-0.188
0.9045001,0.00775,-0.15675,1.105,0.11625,-0.179
0.9310001,-0.0405,-0.1725,1.032,0.08750001,-0.138
0.9835001,-0.05075,-0.21125,0.997,0.06500001,-0.127
1.02375,-0.0405,-0.24925,0.9635,0.044,-0.10275
1.119,-0.04375,-0.21275,0.877,0.041,-0.09925
1.137,-0.10325,-0.13075,0.869,0.05675,-0.10675
1.15525,-0.14975,-0.03825,0.8142501,0.05,-0.07825001
1.12275,-0.1475,0.0645,0.7377501,-0.02525,0.0145
1.09825,-0.08525001,0.0375,0.7672501,-0.0555,0.05275
1.0685,-0.03,-0.00525,0.85575,-0.07175,0.0145
1.0835,-0.01875,-0.1485,1.07675,0.03025,-0.2065
1.06675,-0.0075,-0.14225,1.07675,0.03025,-0.2065
1.047,0.007,-0.1185,1.19925,0.1205,-0.325
1.04325,0.00525,-0.11425,1.29675,0.10375,-0.31625
1.0285,0.019,-0.14825,1.2845,0.06725001,-0.25725
1.0025,0.035,-0.147,1.2455,0.0355,-0.2075
0.9817501,0.02725,-0.14775,1.18275,0.0305,-0.14825
0.969,0.01825,-0.11175,1.128,0.03875,-0.1105
0.9555001,0.00325,-0.06275,1.0915,0.052,-0.1025
0.9917501,-0.0265,-0.0595,1.01625,0.074,-0.0715
1.00225,-0.03925,-0.037,0.9990001,0.05325,-0.06325001
1.008,-0.05475,-0.02125,0.9810001,0.0375,-0.06900001
1.062,-0.08075,-0.1005,0.9405,0.0065,-0.1125
1.0895,-0.102,-0.16975,0.9315,0.01325,-0.12525
1.085,-0.13375,-0.14975,0.96075,0.001,-0.12725
1.053,-0.13475,-0.10475,0.9655001,0.01,-0.106
1.012,-0.11925,-0.06900001,0.9670001,0.026,-0.0785
0.9805,-0.1035,-0.0555,0.9892501,0.0445,-0.08225001
0.9702501,-0.09100001,-0.0495,1.00475,0.0455,-0.0935
0.9637501,-0.07975,-0.04375,1.05375,0.06175,-0.1365
0.9775,-0.0535,-0.06425,1.08225,0.1195,-0.12725
1.00575,-0.02475,-0.094,1.0495,0.132,-0.108
1.03175,-0.0195,-0.1115,1.03175,0.12125,-0.0795
1.045,-0.02425,-0.12875,1.01425,0.11825,-0.05975
1.04425,-0.012,-0.1195,0.9945,0.1015,-0.0735
1.04275,-0.01375,-0.09900001,1.0075,0.0905,-0.11325
1.057,-0.052,-0.14875,0.9995,0.08175001,-0.11625
1.11075,-0.0735,-0.3645,0.9735001,0.04875,-0.06500001
1.07975,0.0205,-0.35475,0.9620001,0.03525,-0.04425
1.0035,0.12525,-0.25125,0.9565001,0.031,-0.04425
0.9055001,0.189,-0.15525,0.9472501,0.0355,-0.08075
0.9185001,0.131,-0.11925,0.94925,0.02325,-0.11725
0.97075,0.0535,-0.08725,0.97475,0.04925,-0.19
1.07725,-0.096,-0.04325,1.03725,0.08725,-0.044
1.09875,-0.1475,0.01275,1.02675,0.10275,-0.04
1.10625,-0.17475,0.04075,1.03425,0.114,-0.05775
1.10475,-0.172,0.01875,1.06,0.1325,-0.07575
1.092,-0.1415,-0.0055,1.08875,0.147,-0.108
1.06825,-0.09775001,-0.03075,1.126,0.1235,-0.13075
1.05825,-0.02425,-0.09900001,1.1585,0.1125,-0.1635
1.05525,0.01275,-0.1065,1.1225,0.1185,-0.1425
1.0545,0.0245,-0.127,1.0775,0.131,-0.11425
1.035,-0.01825,-0.18625,0.978,0.108,-0.0385
1.01975,-0.034,-0.18625,0.946,0.08925001,-0.02225
0.98625,-0.01875,-0.14825,0.93475,0.08475,-0.05075
0.95175,-0.025,-0.07325,0.9562501,0.07775,-0.07675
0.9562501,-0.01775,-0.0935,0.96325,0.07575,-0.0855
0.98375,0.001,-0.14175,0.9507501,0.06475,-0.10975
1.04,-0.0185,-0.18225,0.9702501,0.07600001,-0.121
1.036,-0.0235,-0.163,0.9960001,0.118,-0.05625
1.03325,-0.0085,-0.13675,0.98825,0.12025,-0.055
1.03375,0.01675,-0.16225,1.013,0.12575,-0.05675
1.07125,-0.01375,-0.19,1.01625,0.11,-0.0595
1.08975,-0.02875,-0.1805,1.016,0.09425,-0.05925
1.08825,-0.03725,-0.15825,1.03775,0.0885,-0.1125
1.08825,-0.03725,-0.15825,1.04325,0.07775,-0.12075
1.0445,0.00075,-0.134,1.033,0.0785,-0.109
1.03125,-0.01125,-0.129,1.0355,0.06025,-0.08875
1.0225,-0.0235,-0.1155,0.9985,0.09125,-0.09950001
1.014,-0.0355,-0.098,1.031,0.10725,-0.09525
1.0145,-0.03275,-0.1285,1.0115,0.1075,-0.08450001
1.0245,-0.0215,-0.1355,0.9975001,0.09975,-0.07875001
1.034,-0.01825,-0.14575,1.00075,0.0555,-0.075
1.01025,-0.0285,-0.1275,1.00275,0.04875,-0.0755
0.99725,-0.04125,-0.1235,1.01525,0.04875,-0.10525
0.98975,-0.0365,-0.132,1.02575,0.06925,-0.14225
0.9855,-0.00725,-0.143,0.997,0.0965,-0.1175
0.9915,-0.01125,-0.162,0.9917501,0.1125,-0.09975
0.97825,-0.02825,-0.15125,0.95575,0.09125,-0.09925
0.9595001,-0.023,-0.12375,0.9867501,0.09875,-0.11325
0.95175,-0.01725,-0.13525,1.01325,0.11925,-0.1375
0.9705001,-0.00725,-0.13675,0.9565001,0.113,-0.14825
1.0035,-0.01875,-0.16025,1.06175,0.1635,-0.14325
1.008,-0.01625,-0.1555,1.0375,0.176,-0.14125
1.00575,-0.0165,-0.1515,1.02575,0.1975,-0.14
0.9985,-0.01925,-0.15875,0.9865,0.1895,-0.12875
0.9902501,-0.01825,-0.16175,0.9762501,0.1795,-0.12
0.9850001,-0.01625,-0.1525,0.9755,0.1715,-0.1335
0.978,-0.021,-0.14725,0.9687501,0.16725,-0.12975
0.9562501,-0.024,-0.1255,0.9580001,0.15775,-0.108
0.97575,-0.0275,-0.1245,0.9465001,0.1435,-0.0925
1.01725,-0.024,-0.1215,0.9537501,0.133,-0.101
1.07025,-0.015,-0.1685,0.9532501,0.12475,-0.10575
1.1265,-0.009000001,-0.1975,0.96175,0.12725,-0.12225
1.4235,0.01925,-0.25875,0.9842501,0.11475,-0.142
1.4235,0.01925,-0.25875,0.9842501,0.11475,-0.142
1.9525,0.0555,-0.209,0.9842501,0.11475,-0.142
2.4465,0.14075,-0.212,1.0035,0.11275,-0.15125
2.7095,0.15325,-0.27975,1.008,0.115,-0.1415
2.849,0.023,-0.417,1.026,0.13375,-0.15825
2.9035,-0.3985,-0.39375,1.0695,0.15875,-0.1795
2.817,-0.35275,-0.32725,1.101,0.1765,-0.19225
2.70775,-0.22275,-0.3565,1.124,0.19225,-0.1925
2.1365,-0.21475,-0.65975,1.1375,0.20625,-0.141
1.70325,-0.37475,-0.9275001,1.0755,0.12925,-0.094
1.2855,-0.48575,-1.19375,1.02875,0.05625,-0.063
0.15225,-0.09925,-0.8645,1.01475,0.02325,-0.0475
-0.33025,0.211,-0.50425,0.99775,-0.014,-0.055
-0.5535,0.4805,-0.224,0.9982501,-0.05175,-0.072
-0.65825,0.56725,-0.46525,1.02875,-0.10725,-0.1845
-0.919,0.47775,-0.58375,1.03075,-0.113,-0.2505
-1.24875,0.28975,-0.67425,1.01875,-0.08925001,-0.305
-1.30325,0.36475,-0.1945,0.95925,-0.0045,-0.3265
-1.138,0.4805,-0.00575,0.9225,0.05075,-0.29575
-0.9447501,0.52025,-0.01775,0.881,0.08875,-0.252
-0.62075,0.232,-0.062,0.8002501,0.1075,-0.1665
-0.44425,0.08400001,0.0145,0.777,0.09375001,-0.13675
-0.3345,0.0235,0.18875,0.78925,0.07525001,-0.134
-0.081,-0.01025,0.21575,0.8222501,0.087,-0.17575
-0.029,-0.07600001,0.05225,0.86825,0.093,-0.203
0.46,-0.0025,0.2505,0.91725,0.089,-0.2085
0.78425,0.16025,0.1775,0.93125,0.0775,-0.19625
1.012,0.09475,-0.07250001,0.9540001,0.0685,-0.20725
1.1705,-0.2385,-0.49725,0.99975,0.08075,-0.25025
2.17925,-0.278,-0.2765,1.1085,0.1845,-0.34675
2.54675,0.02275,-0.269,1.11925,0.2305,-0.32075
2.635,0.162,-0.46575,1.11925,0.2305,-0.32075
2.68625,0.05975,-0.98,1.11925,0.2305,-0.32075
2.77825,0.1725,-1.15125,1.08925,0.26325,-0.246
2.653,0.21375,-1.1705,1.056,0.2775,-0.1625
2.04475,0.101,-0.60075,1.068,0.261,-0.02375
1.696,0.04775,-0.33625,1.1045,0.24225,-0.002
1.386,0.04,-0.115,1.17,0.16375,-0.06
0.96825,0.11275,0.127,1.27425,0.1645,-0.274
0.86125,0.121,0.16125,1.26275,0.00775,-0.2835
0.78225,0.1295,0.16975,1.106,-0.07775,-0.19825
0.62525,0.2135,0.1985,0.96175,-0.11375,-0.15175
0.552,0.25275,0.20175,0.96175,-0.11375,-0.15175
0.57775,0.3045,0.139,0.87475,-0.07325,-0.171
0.57775,0.3045,0.139,0.8592501,-0.043,-0.177
0.7837501,0.24975,-0.106,0.81275,-0.0385,-0.14825
0.8755,0.20025,-0.16275,0.765,-0.0505,-0.11225
0.9307501,0.07075001,-0.118,0.6925001,-0.06550001,-0.07125001
0.98,-0.01825,-0.11825,0.7,-0.059,-0.05025
1.02925,-0.1025,-0.17025,0.72275,-0.034,-0.0455
1.1855,-0.19825,-0.36325,0.9062501,0.0315,-0.1225
1.22875,-0.18375,-0.4235,0.9620001,0.0155,-0.1345
1.26575,-0.1315,-0.45975,1.01675,-0.008,-0.14025
1.35,-0.009500001,-0.34375,1.14425,-0.05925,-0.16025
1.338,-0.018,-0.2325,1.21475,-0.05625,-0.2115
1.30325,-0.0365,-0.1175,1.2555,-0.05175,-0.2495
1.244,-0.046,0.0145,1.22175,0.00225,-0.301
1.224,-0.0155,0.0075,1.19025,-0.04625,-0.29575
1.19325,0.03025,-0.019,1.15,-0.02475,-0.24
1.13325,0.103,-0.09100001,1.07175,0.13,-0.12475
1.09075,0.12875,-0.09075,1.036,0.192,-0.07700001
1.04775,0.14425,-0.09375001,0.97175,0.193,-0.02
0.99625,0.1565,-0.0825,0.96,0.164,-0.046
0.883,0.139,-0.05425,0.955,0.11,-0.09450001
0.83,0.10075,-0.02375,0.9475001,0.05975,-0.11725
0.791,0.01475,-0.02625,0.9525,0.007,-0.16025
0.79875,0.017,-0.05675,0.9405,0.01175,-0.16425
0.82925,0.04175,-0.11575,0.93975,0.02525,-0.159
0.89925,0.07,-0.27775,0.943,0.0515,-0.1495
0.94175,0.103,-0.348,0.9400001,0.07300001,-0.1235
0.9827501,0.16775,-0.35325,0.9192501,0.0895,-0.09850001
1.02275,0.23475,-0.304,0.9077501,0.126,-0.04175
1.0255,0.187,-0.2745,0.92325,0.151,-0.032
1.0535,0.1105,-0.26525,0.9345,0.16675,-0.019
1.1025,-0.01075,-0.22025,0.924,0.09,-0.024
1.0905,-0.018,-0.161,0.924,0.09,-0.024
1.07425,-0.012,-0.10575,0.924,0.09,-0.024
1.0755,0.005,-0.14225,0.924,0.0275,-0.05275
1.12375,-0.01425,-0.29125,0.96825,-0.039,-0.157
1.17425,-0.096,-0.3425,0.9925001,-0.04725,-0.20025
1.109,-0.04725,-0.31625,1.03875,-0.01925,-0.257
1.07375,-0.0035,-0.2655,1.072,0.01,-0.30575
1.05475,0.021,-0.22925,1.072,0.01,-0.30575
0.9990001,0.00325,-0.195,1.10125,0.019,-0.32075
0.97,0.008,-0.16425,1.0715,0.01775,-0.2765
