2,Tony,01_11_09_2021_02_07,50,300,12
-0.0365,-0.6855,-2.0025,0.79825,0.46575,-2.54975
-0.047,-0.65825,-1.8245,0.38875,0.67075,-2.63525
-0.11925,-0.56,-1.4165,0.18875,0.7187501,-2.4965
-0.176,-0.48875,-1.1985,0.01975,0.7040001,-2.25675
-0.23325,-0.40725,-0.99975,-0.13475,0.6670001,-1.961
-0.31125,-0.2795,-0.706,-0.31275,0.59075,-1.32825
-0.2695,-0.33025,-0.7065001,-0.334,0.5755,-1.06575
-0.13125,-0.37975,-0.64825,-0.27125,0.6035,-0.96325
-0.06675,-0.3585,-0.433,-0.18125,0.55975,-0.73225
-0.01325,-0.21175,-0.4065,-0.16725,0.5235,-0.57675
0.06925,0.00475,-0.3825,-0.18225,0.47975,-0.42
-0.00575,0.14925,-0.236,-0.19025,0.37275,-0.25075
-0.00575,0.14925,-0.236,-0.199,0.2635,-0.217
0.1265,0.1665,-0.1255,-0.1725,0.19,-0.145
1.0665,-0.1495,-0.44375,-0.06075,0.14575,-0.13575
1.14825,-0.2975,-0.34925,0.035,0.1625,-0.3145
1.16525,-0.52375,-0.22,0.18525,0.05,-0.4655
1.37225,-1.07975,-0.27575,0.18525,0.05,-0.4655
1.48025,-1.1945,-0.2165,0.32475,-0.1085,-0.458
1.445,-1.10225,-0.1665,0.52975,-0.15475,-0.52525
1.0945,-0.882,-0.0595,0.8560001,0.1055,-0.72975
0.966,-0.8315001,0.098,1.077,0.2575,-0.751
0.87925,-0.75275,0.061,1.22325,0.51075,-0.664
0.786,-0.5955001,-0.074,1.1555,0.716,-0.5305001
0.75525,-0.455,-0.1225,1.04425,0.29275,-0.6350001
0.69125,-0.315,-0.16425,1.27775,0.29225,-0.7992501
0.5105,-0.0855,-0.08525001,1.26475,0.2435,-0.3075
0.4845,-0.0585,-0.08525001,1.03375,0.215,-0.0395
0.4845,-0.08325,-0.16175,0.8700001,0.09625001,0.001
0.5805,-0.17175,-0.1565,0.7525001,-0.2115,-0.33825
0.5315,-0.10675,-0.1585,0.703,-0.00675,-0.04375
0.65425,-0.1335,-0.20525,0.62375,-0.109,-0.16825
0.78275,-0.142,-0.29375,0.6545,-0.06900001,-0.28025
0.7837501,-0.04,-0.3525,0.67375,0.01325,-0.28425
0.79225,0.0415,-0.34325,0.6855,0.08675,-0.2705
0.8240001,0.05025,-0.37975,0.7005,0.24575,-0.2425
0.814,0.06025,-0.424,0.7185,0.27625,-0.2855
0.784,0.0505,-0.381,0.63975,0.18225,-0.37675
0.64425,-0.09450001,-0.2005,0.70825,0.089,-0.45925
0.622,-0.25825,-0.176,0.678,0.01225,-0.55
0.5765,-0.372,-0.18825,0.6497501,-0.00575,-0.5715
0.46375,-0.48975,-0.38625,0.5815001,-0.022,-0.57375
0.39925,-0.50925,-0.42075,0.5815001,-0.022,-0.57375
0.31925,-0.5015,-0.405,0.5355,-0.0255,-0.56825
0.2495,-0.59175,-0.6810001,0.438,0.0885,-0.51525
0.2305,-0.68525,-0.8675001,0.37,0.09500001,-0.471
0.212,-0.779,-0.94875,0.33675,0.11675,-0.5157501
0.15875,-0.8645,-0.9332501,0.366,0.114,-0.592
0.09200001,-0.8765001,-0.9245,0.366,0.114,-0.592
0.06825,-0.8465,-0.9805,0.366,0.114,-0.592
0.05675,-0.812,-1.194,0.29225,0.09875,-0.666
0.04025,-0.7475001,-1.38675,0.19175,0.23375,-0.56925
0.089,-0.7765,-1.552,0.20275,0.16025,-0.59
0.207,-0.831,-1.72925,0.2605,0.07250001,-0.78475
0.2705,-0.8455001,-1.753,0.31125,0.13225,-0.863
0.32525,-0.80875,-1.75775,0.292,0.215,-0.8675001
0.6585,-0.673,-1.84525,0.0715,-0.1205,-1.2265
0.80725,-0.55425,-1.72725,0.09625001,-0.104,-1.41025
0.869,-0.38925,-1.61525,0.038,-0.032,-1.6175
0.80475,-0.1905,-1.59425,0.06175,-0.014,-1.85775
0.8470001,-0.15075,-1.5895,0.042,0.05825,-1.90225
0.7270001,-0.03975,-1.27375,0.29025,0.00175,-1.777
0.44475,-0.10125,-1.104,0.29025,0.00175,-1.777
0.44475,-0.10125,-1.104,0.29025,0.00175,-1.777
0.25575,-0.53,-0.7730001,0.29025,0.00175,-1.777
0.306,-0.60525,-0.76775,0.29025,0.00175,-1.777
0.33325,-0.6705,-0.81725,0.4075,0.00075,-1.5905
0.39125,-0.7287501,-0.86625,0.4105,0.01075,-1.5155
0.49375,-0.7345001,-0.9932501,0.2965,0.02175,-1.5455
0.523,-0.70375,-1.03625,0.2965,0.02175,-1.5455
0.53225,-0.6295,-1.058,0.297,0.115,-1.645
0.4395,-0.477,-1.07975,0.5502501,0.1965,-1.736
0.38025,-0.40775,-1.11875,0.63475,0.205,-1.55475
0.2975,-0.28725,-1.1635,0.44725,0.54,-1.2755
0.2875,-0.2645,-1.18425,0.376,0.58075,-1.0985
0.25775,-0.2295,-1.17575,0.2245,0.5425,-0.9775
0.222,-0.212,-1.1815,0.17275,0.456,-0.9760001
0.2535,-0.16775,-1.27975,0.0575,0.20325,-1.0915
0.19425,-0.144,-1.2515,0.0575,0.20325,-1.0915
0.09075,-0.1535,-1.21275,0.0575,0.20325,-1.0915
-0.0185,-0.278,-1.2015,0.0575,0.20325,-1.0915
-0.0195,-0.35025,-1.18525,0.02825,0.14175,-1.13175
-0.0505,-0.414,-1.0785,0.0305,0.078,-1.176
-0.05325,-0.42125,-1.008,0.026,0.0525,-1.25475
-0.0505,-0.40225,-0.92,0.11575,0.0085,-1.46625
-0.037,-0.37225,-0.84975,0.11575,0.0085,-1.46625
-0.0045,-0.334,-0.777,0.106,0.075,-1.555
0.0235,-0.348,-0.79075,0.106,0.075,-1.555
0.03575,-0.37175,-0.784,0.05225,0.16,-1.521
0.0575,-0.393,-0.7787501,-0.119,0.1945,-1.38075
0.0525,-0.386,-0.76375,-0.1455,0.154,-1.02075
0.04925,-0.36075,-0.9030001,0.0025,0.06900001,-0.88425
0.09275001,-0.384,-0.9545,0.0115,0.1385,-0.86975
0.1395,-0.3945,-0.96575,-0.03575,0.22325,-0.8395001
0.10975,-0.396,-0.9165,-0.236,0.677,-0.64225
0.0635,-0.32425,-0.83175,-0.2735,0.6025,-0.5605
0.028,-0.2775,-0.83275,-0.2735,0.6025,-0.5605
0.034,-0.26775,-0.94175,-0.2735,0.6025,-0.5605
0.04775,-0.325,-1.00425,-0.2735,0.6025,-0.5605
0.06,-0.34625,-0.9767501,-0.26225,0.649,-0.551
0.09325001,-0.353,-1.02625,-0.3015,0.6975001,-0.5565
0.24,-0.3925,-1.133,-0.29375,0.70775,-0.6407501
0.2875,-0.385,-1.13675,-0.286,0.723,-0.7295001
0.34,-0.40625,-1.09525,-0.24575,0.6305,-0.7685
0.383,-0.392,-1.02425,-0.228,0.5190001,-0.762
0.39475,-0.371,-1.007,-0.19025,0.44275,-0.8435
0.4195,-0.34825,-1.0155,-0.12725,0.37925,-0.94625
0.4515,-0.29875,-1.044,0.10975,0.13575,-1.24875
0.45225,-0.28225,-1.03875,0.1585,0.09475,-1.255
0.4115,-0.256,-1.018,0.1585,0.09475,-1.255
0.3145,-0.2455,-1.03925,0.24075,0.0465,-1.207
0.3075,-0.2735,-1.09475,0.2575,0.057,-1.143
0.31525,-0.32675,-1.14,0.297,0.05775,-1.1765
0.287,-0.48325,-1.0265,0.4585,0.151,-1.10275
0.22525,-0.50875,-1.111,0.50925,0.17975,-1.0535
0.24425,-0.44875,-1.0645,0.61125,0.20025,-1.084
0.231,-0.3945,-1.015,0.516,0.32075,-1.08725
0.24125,-0.367,-0.96325,0.4485,0.36125,-1.0305
0.25875,-0.34725,-0.8947501,0.2335,0.375,-0.95275
0.26425,-0.347,-0.87775,0.171,0.36875,-0.93475
0.3095,-0.3605,-0.93775,0.14375,0.3715,-0.89825
0.35375,-0.39775,-0.9787501,0.1115,0.3925,-0.9217501
0.324,-0.488,-1.009,0.05725,0.41725,-0.8595001
0.28375,-0.44125,-0.9895,0.045,0.417,-0.8445001
0.24375,-0.3795,-0.93775,0.028,0.39125,-0.83925
0.16825,-0.329,-0.9580001,0.05575,0.29975,-0.8420001
0.12675,-0.322,-0.9767501,0.127,0.29825,-0.7065001
0.119,-0.33325,-1.00125,0.19025,0.35325,-0.47675
0.16675,-0.42425,-1.02725,0.087,0.596,-1.3035
0.1745,-0.4915,-1.0535,-0.34975,0.58275,-1.1335
0.08325,-0.4045,-0.9225,-0.11375,0.49625,-1.061
0.03175,-0.3865,-0.8987501,-0.14625,0.505,-0.99975
0.00175,-0.37375,-0.8835,-0.17175,0.47825,-1.02625
-0.009500001,-0.36075,-0.8782501,-0.189,0.45625,-1.0335
0.026,-0.367,-0.91575,-0.21425,0.43875,-0.99275
0.043,-0.38575,-0.92325,-0.25775,0.43525,-0.9695001
0.04425,-0.384,-0.9087501,-0.3355,0.41725,-0.9762501
0.03825,-0.3535,-0.8975,-0.3885,0.35775,-0.8652501
0.04525,-0.3335,-0.9012501,-0.40875,0.3595,-0.8245
0.06175,-0.3305,-0.9127501,-0.43675,0.4115,-0.78475
0.1425,-0.36675,-0.9580001,-0.5560001,0.595,-0.72275
0.11275,-0.396,-0.9080001,-0.6195,0.642,-0.6982501
0.05775,-0.453,-0.8275,-0.6205,0.62275,-0.6205
0.142,-0.56475,-0.7820001,-0.56225,0.64,-0.496
0.17325,-0.6125,-0.82625,-0.522,0.6435,-0.49075
0.18075,-0.652,-0.9175,-0.48125,0.6155,-0.52275
0.17975,-0.58875,-0.8155,-0.4475,0.5985,-0.756
0.14675,-0.58425,-0.78225,-0.49375,0.56775,-0.90075
0.15525,-0.57975,-0.7835,-0.45225,0.49025,-0.9590001
0.25225,-0.5865,-0.826,-0.37775,0.39275,-1.018
0.30175,-0.588,-0.831,-0.348,0.358,-0.9765
0.329,-0.57775,-0.846,-0.347,0.35825,-0.899
0.33125,-0.552,-0.8205,-0.27425,0.29675,-0.9885001
0.303,-0.4995,-0.8240001,-0.232,0.3595,-0.97425
0.28475,-0.47275,-0.8405001,-0.2205,0.41675,-0.989
0.28425,-0.4505,-0.91,-0.02725,0.6192501,-0.93975
0.29475,-0.4695,-0.95,-0.02725,0.7165,-0.8745
0.2835,-0.52825,-0.97725,-0.14225,0.64525,-0.81225
0.26225,-0.52825,-0.96925,-0.1545,0.6095001,-0.731
0.2605,-0.506,-0.9612501,-0.14975,0.5715,-0.76625
0.3065,-0.48475,-0.9645001,-0.12675,0.529,-0.79875
0.449,-0.46775,-0.97225,-0.14025,0.49375,-0.864
0.478,-0.4525,-0.9967501,-0.16525,0.5515,-0.8962501
0.4595,-0.37775,-0.9760001,-0.24175,0.446,-1.004
0.4135,-0.34,-0.974,-0.2425,0.44825,-0.92825
0.3765,-0.33075,-0.97425,-0.23,0.4385,-0.9265
0.331,-0.332,-0.9622501,-0.22975,0.43625,-0.8915001
0.272,-0.35375,-0.96025,-0.20275,0.44175,-0.84175
0.25575,-0.378,-0.9590001,-0.22625,0.45625,-0.8495001
0.22125,-0.401,-0.94625,-0.23475,0.495,-0.8725001
0.197,-0.425,-0.914,-0.2985,0.63025,-0.9635
0.19975,-0.4265,-0.8790001,-0.2975,0.62275,-0.9165
0.221,-0.43025,-0.85075,-0.31625,0.5485,-0.7820001
0.24775,-0.416,-0.8505,-0.34225,0.55375,-0.7557501
0.2795,-0.4205,-0.8865001,-0.323,0.59025,-0.766
0.247,-0.42875,-0.8855,-0.23825,0.6497501,-0.8800001
0.22125,-0.42775,-0.8980001,-0.24325,0.612,-0.90975
0.18625,-0.426,-0.9192501,-0.30025,0.563,-0.84725
0.24,-0.45875,-0.9065,-0.3705,0.4465,-0.7032501
0.20025,-0.4635,-0.92075,-0.35825,0.428,-0.742
0.188,-0.4735,-0.9447501,-0.3335,0.41225,-0.7815
0.18025,-0.47125,-0.89125,-0.329,0.44625,-0.768
0.244,-0.458,-0.8592501,-0.22975,0.4935,-0.877
0.25,-0.4495,-0.9260001,-0.26775,0.57475,-0.8872501
0.27275,-0.5115,-0.942,-0.30875,0.6255,-0.8445001
0.278,-0.5157501,-0.8430001,-0.2725,0.3995,-0.73125
0.2195,-0.473,-0.85725,-0.218,0.34425,-0.698
0.20025,-0.45225,-0.85475,-0.2065,0.32675,-0.65725
0.23925,-0.40975,-0.9472501,-0.25625,0.32625,-0.753
0.314,-0.46325,-1.009,-0.207,0.355,-0.8165001
0.3965,-0.5035,-1.0125,-0.18775,0.38325,-0.7875
0.33425,-0.5387501,-1.0685,-0.212,0.403,-0.80775
0.44725,-0.52,-1.041,-0.21725,0.308,-0.9522501
0.44725,-0.52,-1.041,-0.17375,0.183,-1.109
0.60875,-0.75975,-1.26875,-0.14825,0.47125,-1.03825
0.5375,-0.983,-1.117,-0.2165,0.6505001,-0.8395001
0.45475,-1.02475,-1.134,-0.2165,0.6505001,-0.8395001
0.45825,-0.84,-0.94175,-0.2165,0.6505001,-0.8395001
0.44275,-0.7735,-0.8875,-0.30875,0.859,-0.9375001
0.50925,-0.683,-0.9710001,-0.16725,0.9575,-1.30325
0.43075,-0.6255,-0.91325,0.09525,0.632,-1.641
