2,Normalll,19_59_36_2021_02_19,50,300,1
0.844,-0.031,-0.654,0.233,0.39575,-0.64425
0.7995,-0.022,-0.73175,0.06525,-0.09900001,-0.83575
0.7787501,-0.0275,-0.66825,0.13875,0.0535,-1.1535
0.76825,-0.0275,-0.63275,0.02875,-0.1335,-1.16625
0.7915,-0.05475,-0.6645001,0.029,0.0245,-1.16025
0.7975,-0.09475,-0.7055,-0.1435,0.31725,-1.312
0.7805001,-0.115,-0.66175,-0.2255,0.7415,-1.583
0.791,-0.11225,-0.65025,-0.1515,0.573,-1.478
0.8035001,-0.14,-0.6605,-0.05925,0.45175,-1.00875
0.85075,-0.0715,-0.81375,0.03425,-0.1035,-0.55675
0.7795,0.13775,-1.11425,0.06375001,0.06550001,-0.365
0.7075,-0.02425,-1.365,0.15025,-0.0325,-0.374
0.67475,0.04,-1.2,0.28075,0.3255,-1.06975
0.382,0.3695,-1.19775,0.458,0.0575,-1.0395
0.328,0.4515,-0.9637501,0.70775,-0.27425,-0.37325
0.33825,0.46825,-0.84075,0.495,-0.01825,-0.93025
0.41825,-0.144,-0.7237501,0.5035,0.14275,-0.83525
0.507,-0.034,-0.5075001,0.96675,0.01825,-0.329
0.4245,-0.1545,-0.599,1.37225,0.01975,-0.98325
0.627,0.17,-0.49075,1.385,0.33225,-1.32275
0.661,-0.0065,-0.464,0.86975,0.2365,-0.562
0.554,0.011,-0.52375,0.19825,-0.4085,0.50275
0.59475,-0.13825,-0.5575,0.70175,0.25175,-0.6955
0.706,-0.31375,-0.53375,0.3465,-0.0595,-0.6267501
0.65575,-0.49125,-0.40075,0.1635,-0.37425,-0.87475
0.6702501,-0.34425,-0.40325,0.50475,-0.599,-1.3975
0.70875,-0.17525,-0.521,0.434,0.0515,-1.20925
0.7320001,-0.07175,-0.56775,0.609,0.52925,-1.0035
0.63525,0.02275,-0.5275,0.79175,0.83575,-0.1065
0.6957501,-0.03275,-0.4235,0.495,0.7415,-0.23775
0.89425,-0.025,-0.491,-0.0815,0.13375,-1.17175
0.92225,-0.49325,-0.7147501,0.289,0.7565001,-0.609
0.93275,-0.30925,-0.5470001,0.4165,0.8757501,-0.7685
0.8775001,-0.3045,-0.59275,0.43075,0.5385,-0.9332501
0.87525,-0.31675,-0.6415001,0.4495,0.34725,-0.6085
0.744,-0.3315,-0.6355,0.64625,0.21475,-0.606
0.7505,-0.3945,-0.7032501,0.57975,0.3725,-0.7745
0.9907501,-0.9835001,-0.77525,0.70575,0.43875,-0.721
1.19175,-1.03875,-0.8150001,0.689,0.7075,-0.742
0.7835,-0.6077501,-0.706,0.4175,0.83025,-0.77925
0.6842501,-0.445,-0.8660001,0.24375,0.60975,-0.8625
0.57075,-0.39625,-0.87225,0.37775,0.267,-0.8832501
0.48825,-0.46325,-0.79975,0.41375,-0.03225,-1.04575
0.36625,-0.4845,-0.75775,0.21325,-0.262,-1.24675
0.42225,-0.30825,-0.7147501,0.343,-0.1455,-1.02575
0.526,-0.01575,-0.70175,0.28025,-0.22625,-0.423
0.386,0.2295,-0.6587501,0.54275,-0.03325,-0.60175
0.35825,0.09325001,-0.8100001,0.5642501,-0.00225,-0.6565
0.51475,0.124,-1.424,0.5065,0.5495,-0.5700001
0.469,-0.29925,-1.36075,0.24975,0.8435,-0.592
0.4735,-0.344,-1.123,0.09975,1.0555,-0.8545001
0.5635,-0.178,-0.8315001,0.19375,1.06775,-0.928
0.5315,-0.35725,-0.72975,0.42225,0.8282501,-0.72925
0.536,-0.22725,-0.774,0.5055,0.75925,-0.6975001
0.52425,0.0535,-0.85725,0.525,0.72275,-0.726
0.54575,0.2985,-0.95925,0.5625,0.7460001,-0.747
0.5815001,0.3185,-0.8617501,0.515,0.6760001,-0.7270001
0.63275,0.348,-0.8412501,0.5335,0.394,-0.784
0.6955,0.31425,-0.79,0.679,0.68,-0.6475
0.6245,0.21925,-0.7635,0.7830001,0.8577501,-0.6665
0.438,0.37675,-0.98875,0.717,0.686,-0.48375
0.48675,0.2965,-1.07725,0.74725,0.545,-0.19125
0.604,0.1505,-1.06375,0.6705,0.6192501,0.11775
0.627,-0.0405,-1.07225,0.5205,0.5155,0.18325
0.572,0.015,-1.0105,0.7965,0.04525,-1.83425
0.431,0.14875,-1.01225,0.8692501,0.00025,-1.12625
0.44175,0.2025,-1.0195,0.47225,0.04075,-0.90425
0.605,0.13575,-0.88775,0.65075,-0.01525,-0.75025
0.4835,0.0775,-0.93525,0.7195,0.027,-0.7665001
0.3775,0.08075,-0.9670001,0.622,-0.066,-0.8017501
0.49075,0.121,-0.79075,0.60325,-0.23175,-0.8107501
0.51175,0.094,-0.791,0.5275,-0.34175,-0.9045001
0.583,-0.0315,-0.8890001,0.33325,-0.05825,-1.02525
0.6720001,-0.167,-0.919,0.35775,-0.187,-1.07125
0.6755,-0.1415,-0.9087501,0.3565,-0.3905,-0.77
0.71075,0.0745,-0.858,0.3995,-0.14375,-0.9622501
0.678,-0.014,-0.7187501,0.44025,-0.11275,-1.15925
0.6175,-0.03525,-0.69375,0.46575,-0.26175,-0.9925001
0.606,-0.0395,-0.64525,0.504,-0.3225,-0.8285
0.5765,-0.03975,-0.7215,0.62725,-0.27525,-0.66975
0.62225,-0.05375,-0.81025,0.67125,-0.1925,-0.6160001
0.69875,-0.2165,-1.081,0.58175,-0.08625001,-0.7467501
0.57875,-0.17825,-0.82025,0.507,-0.009000001,-0.69275
0.6215,-0.25375,-0.66425,0.3775,-0.005,-0.68525
0.61325,-0.28725,-0.64575,0.54875,0.01,-0.74875
0.6575,-0.26675,-0.7277501,0.7352501,-0.12225,-0.78975
0.7465,-0.1975,-0.8,0.53475,-0.032,-0.9877501
0.7582501,-0.12425,-0.81725,0.7645,0.31875,-1.18975
0.71275,0.04725,-0.7467501,0.603,-0.007,-0.9160001
0.683,0.087,-0.739,0.54625,0.101,-0.8552501
0.70375,0.1155,-0.702,0.43425,0.15175,-0.8705
0.7115,0.12325,-0.72225,0.44175,0.1345,-0.81275
0.73975,0.1255,-0.7695,0.37175,0.08025,-0.822
0.7377501,0.09925,-0.81225,0.574,0.06775001,-0.92475
0.6835001,-0.0085,-0.758,0.61725,0.1045,-0.6385
0.66075,-0.04125,-0.6925001,0.64425,0.07875001,-0.4745
0.7122501,-0.061,-0.67425,0.7885,-0.02975,-0.45325
0.75975,-0.0475,-0.69925,0.83575,0.10075,-0.71075
0.785,-0.0175,-0.73075,0.7325,0.0685,-0.79875
0.7935001,0.00125,-0.7237501,0.68575,0.06125,-0.8275
0.761,0.0265,-0.6755,0.7065001,-0.06175,-0.7147501
0.729,0.02075,-0.6725,0.83025,-0.12175,-0.8615
0.73,0.0425,-0.68575,0.581,0.02225,-0.62875
0.7090001,0.01875,-0.73125,0.61475,0.0645,-0.6475
0.71725,0.006,-0.7780001,0.6315,0.1345,-0.5617501
0.75225,0.0215,-0.774,0.7072501,0.20575,-0.5755
0.7715001,-0.0005,-0.7655,0.76825,0.00775,-0.712
0.76175,-0.0355,-0.788,0.77825,-0.09500001,-0.6395
0.7355,-0.06550001,-0.75125,0.705,0.134,-0.57625
0.7270001,-0.04975,-0.74875,0.8805,0.10475,-0.6835001
0.7405,-0.002,-0.7555,0.92875,0.12425,-0.92625
0.721,0.04375,-0.7507501,0.6935,-0.034,-1.0175
0.72175,0.0585,-0.7517501,0.66225,-0.027,-0.84075
0.7365,0.063,-0.7590001,0.64025,0.1,-0.6865
0.7515,0.05375,-0.7360001,0.6805,0.03675,-0.51025
0.761,-0.00375,-0.73,0.62025,-0.14125,-0.55775
0.7555,-0.04275,-0.728,0.692,-0.11025,-0.61975
0.75125,-0.0855,-0.71825,0.7945001,-0.09725001,-0.69025
0.75275,-0.11125,-0.71,0.7302501,-0.18425,-0.8692501
0.7582501,-0.10275,-0.7085,0.7450001,-0.10925,-0.71125
0.75775,-0.04025,-0.7125,0.7977501,-0.00175,-0.6580001
0.75625,-0.0075,-0.72225,0.7582501,0.051,-0.637
0.748,0.01725,-0.7315,0.7175,0.1,-0.6225
0.7495,0.02875,-0.7320001,0.69775,0.05725,-0.6885
0.7165,0.03025,-0.73575,0.73175,0.02325,-0.70425
0.69925,0.026,-0.72575,0.77075,0.02,-0.72925
0.7405,0.03375,-0.7532501,0.7622501,0.059,-0.6675
0.84175,0.0395,-0.8265001,0.753,0.08800001,-0.64225
0.83275,0.01875,-0.82175,0.7075,0.1355,-0.6115
0.7262501,0.01125,-0.6752501,0.71675,0.125,-0.63625
0.66275,-0.01875,-0.634,0.6935,0.115,-0.6677501
0.6845,-0.0135,-0.6587501,0.73975,0.08350001,-0.675
0.7495,0.02625,-0.7115,0.768,0.113,-0.7055
0.83675,0.08475,-0.8425,0.75975,0.0825,-0.707
0.79875,0.09775001,-0.7912501,0.74875,0.04675,-0.70125
0.73475,0.08125,-0.74625,0.7235,0.0115,-0.7035
0.6545,0.02725,-0.6845,0.694,-0.01825,-0.69125
0.68225,0.0155,-0.7335001,0.68775,-0.03975,-0.68825
0.7237501,0.022,-0.7515,0.73125,-0.0345,-0.70425
0.80625,0.05875,-0.73725,0.753,-0.022,-0.7175
0.8005,0.05025,-0.7122501,0.7450001,0.00875,-0.69775
0.76125,-0.00675,-0.7095,0.683,0.03675,-0.65475
0.7295001,-0.0135,-0.697,0.6900001,0.03925,-0.6300001
0.7417501,0.0225,-0.6665,0.74275,0.045,-0.67425
0.7590001,0.165,-0.7047501,0.7762501,0.08400001,-0.84075
0.772,0.1925,-0.7032501,0.675,-0.00525,-0.7585
0.75425,0.1795,-0.7045,0.637,0.061,-0.65675
0.72525,0.1595,-0.70175,0.66675,0.10875,-0.65825
0.7705001,0.1525,-0.74,0.7295001,0.107,-0.7402501
0.85475,0.15375,-0.81375,0.7245001,0.103,-0.7500001
0.6867501,0.09075,-0.631,0.7402501,0.07325,-0.7225
0.67425,0.072,-0.6335,0.715,0.01575,-0.7392501
0.70575,0.05325,-0.68,0.66725,-0.0535,-0.70525
0.74625,0.06025,-0.7035,0.6505001,-0.07675,-0.66425
0.807,0.10725,-0.7417501,0.66925,-0.08375,-0.723
0.80525,0.13525,-0.73425,0.684,-0.06725001,-0.7517501
0.78575,0.14925,-0.6925001,0.711,-0.06625,-0.7772501
0.738,0.14,-0.68275,0.7147501,-0.05625,-0.756
0.73225,0.13075,-0.71175,0.69975,-0.06275,-0.7375
0.7262501,0.1225,-0.721,0.688,-0.04775,-0.7195
0.74075,0.103,-0.717,0.684,-0.03975,-0.7165
0.78575,0.08525001,-0.74325,0.69375,-0.0165,-0.73625
0.80625,0.06500001,-0.7355,0.69375,-0.0165,-0.73625
0.7925,0.03775,-0.72075,0.717,0.01025,-0.7467501
0.73975,0.03675,-0.6935,0.6875001,0.053,-0.7352501
0.7005,0.05875,-0.67225,0.647,0.045,-0.71075
0.7505,0.155,-0.7195,0.647,0.045,-0.71075
0.766,0.1825,-0.7285,0.647,0.045,-0.71075
0.7715001,0.18775,-0.7455,0.632,0.002,-0.677
0.756,0.12275,-0.7245001,0.65525,-0.05375,-0.70425
0.7465,0.08225001,-0.70625,0.8475,0.00425,-0.8462501
0.77,0.0285,-0.6932501,0.61225,-0.0435,-0.725
0.7825,0.017,-0.669,0.59675,-0.07525001,-0.74275
0.79825,0.01575,-0.66225,0.59075,-0.09825,-0.7277501
0.80825,0.01825,-0.671,0.6765,-0.11325,-0.731
0.812,0.02725,-0.72025,0.7147501,-0.1135,-0.7235
0.8107501,0.0175,-0.7455,0.72225,-0.07625,-0.7262501
0.75475,0.0595,-0.6655,0.688,0.0255,-0.7185
0.7325,0.11675,-0.64875,0.68025,0.028,-0.75025
0.7377501,0.1625,-0.66575,0.747,-0.00775,-0.7647501
0.7305,0.17325,-0.6395,0.585,0.059,-0.6495
0.75025,0.16225,-0.6705,0.5045,-0.00425,-0.7135
0.8785,0.1765,-0.7745,0.91425,-0.25825,-0.9787501
0.8372501,0.1505,-0.77575,0.4985,-0.0425,-0.9115
0.77375,0.098,-0.663,0.57625,0.04575,-0.47425
0.77075,0.0245,-0.6792501,0.717,-0.20375,-0.45625
0.7097501,-0.01475,-0.64025,0.67675,-0.3225,-0.5785
0.7155001,0.07650001,-0.60075,0.65075,-0.33725,-0.65375
0.75875,0.138,-0.595,0.613,-0.3385,-0.725
0.8185,0.179,-0.5895,0.4545,-0.43725,-0.8890001
0.8050001,0.167,-0.594,0.4975,-0.6295,-1.08025
0.89525,0.109,-0.64325,0.5017501,-0.62,-0.91725
0.88425,0.09625001,-0.6390001,0.51375,-0.50825,-0.7122501
0.81975,0.08275001,-0.5905001,0.5525,-0.3665,-0.5617501
0.811,0.07575,-0.585,0.586,-0.447,-0.649
0.8165001,0.0555,-0.6105,0.625,-0.40775,-0.75625
0.83575,0.0455,-0.601,0.625,-0.40775,-0.75625
0.8645,0.04175,-0.5805,0.625,-0.40775,-0.75625
0.8650001,0.0295,-0.56775,0.625,-0.40775,-0.75625
0.7975,0.03025,-0.686,0.617,-0.3885,-0.6907501
0.8075001,0.02225,-0.67725,0.575,-0.412,-0.66975
0.8142501,-0.0245,-0.6665,0.55625,-0.40125,-0.68875
0.80325,-0.042,-0.65325,0.56125,-0.3975,-0.67
0.7862501,-0.03075,-0.65525,0.561,-0.411,-0.68
0.784,-0.03875,-0.64825,0.577,-0.43375,-0.71275
0.79725,-0.08675,-0.6670001,0.5355,-0.38425,-0.7355
0.811,-0.11325,-0.677,0.525,-0.3925,-0.7392501
0.8322501,-0.08075,-0.6637501,0.47625,-0.40675,-0.799
0.8275,-0.07425001,-0.65975,0.46375,-0.4075,-0.785
0.82925,-0.08450001,-0.6655,0.51425,-0.43025,-0.754
0.8145,-0.10875,-0.655,0.5375,-0.4505,-0.7690001
0.79975,-0.13275,-0.62575,0.489,-0.453,-0.78675
0.79325,-0.12725,-0.6285,0.48,-0.4585,-0.832
0.795,-0.097,-0.6375,0.48,-0.4585,-0.832
0.81475,-0.0035,-0.641,0.5065,-0.46675,-0.8930001
0.8232501,0.027,-0.6530001,0.5065,-0.46675,-0.8930001
0.82775,0.034,-0.6620001,0.442,-0.4875,-0.892
0.80575,0.02175,-0.694,0.3845,-0.48075,-0.81875
0.80125,0.009000001,-0.67075,0.39325,-0.44675,-0.74375
0.7875,-0.00725,-0.661,0.4075,-0.40275,-0.7302501
0.79725,-0.0445,-0.66475,0.42475,-0.3755,-0.7035
0.8095,-0.06825,-0.6765,0.45025,-0.36525,-0.73675
0.8165001,-0.07975,-0.663,0.48375,-0.44875,-0.774
0.79725,-0.08675,-0.65375,0.47675,-0.45675,-0.72825
0.8025,-0.079,-0.6555001,0.4915,-0.44375,-0.7730001
0.77,-0.0675,-0.64125,0.494,-0.395,-0.78925
0.8285,-0.04725,-0.6850001,0.489,-0.37575,-0.8042501
0.9390001,-0.0385,-0.7585,0.4865,-0.3545,-0.7992501
0.8940001,-0.054,-0.73725,0.48175,-0.3315,-0.7952501
0.75525,-0.0705,-0.59425,0.46875,-0.3035,-0.78025
0.73125,-0.0815,-0.60175,0.4515,-0.334,-0.7992501
0.72325,-0.07,-0.58275,0.42775,-0.3425,-0.8975
0.81975,-0.01625,-0.6965,0.41725,-0.41,-0.9842501
0.84675,0.027,-0.72575,0.43625,-0.34275,-0.8890001
0.8347501,0.06775001,-0.69675,0.445,-0.3355,-0.891
0.776,0.034,-0.65425,0.4355,-0.325,-0.8767501
0.7705001,-0.01725,-0.6675,0.4155,-0.2945,-0.8695
0.77525,-0.04925,-0.6670001,0.4155,-0.2945,-0.8695
0.7875,-0.06675,-0.64775,0.38775,-0.255,-0.82025
0.8330001,-0.074,-0.66275,0.38525,-0.278,-0.8027501
0.848,-0.08050001,-0.67125,0.39975,-0.316,-0.8025
0.82375,-0.103,-0.67825,0.45225,-0.3705,-0.8605
0.7705001,-0.1045,-0.65775,0.46825,-0.36575,-0.8875
0.7550001,-0.07675,-0.6447501,0.4825,-0.33675,-0.86875
0.78425,-0.05025,-0.63775,0.43525,-0.3035,-0.8372501
0.82275,-0.0315,-0.66225,0.42325,-0.2825,-0.8240001
0.8365,-0.044,-0.7005,0.4155,-0.26675,-0.8365
0.8025,-0.0555,-0.68575,0.441,-0.2595,-0.8755
0.7902501,-0.014,-0.652,0.506,-0.24725,-0.9490001
0.81475,0.0975,-0.63725,0.42275,-0.24625,-0.93025
0.8337501,0.15075,-0.6465001,0.391,-0.213,-0.88775
0.83825,0.15975,-0.67975,0.38925,-0.18125,-0.8055
0.81225,0.14375,-0.68625,0.396,-0.18425,-0.8085001
0.78075,0.1055,-0.62325,0.45575,-0.2045,-0.873
0.9095001,0.12175,-0.671,0.48225,-0.1945,-0.89525
1.137,0.16675,-0.79675,0.51225,-0.163,-0.883
0.9235001,0.14925,-0.6522501,0.5272501,-0.19075,-0.88025
0.73475,0.09875,-0.464,0.53275,-0.2465,-0.878
0.66225,0.10775,-0.43125,0.553,-0.25475,-0.76175
0.82275,0.00725,-0.50575,0.57625,-0.21275,-0.7220001
0.96575,-0.158,-0.71525,0.6035,-0.15125,-0.71275
0.7835,-0.37325,-0.67075,0.5935,-0.113,-0.7755001
0.6760001,-0.3575,-0.53925,0.5455,-0.14925,-0.84
0.7212501,-0.33325,-0.4935,0.55125,-0.217,-0.79475
0.869,-0.26175,-0.60475,0.78725,0.086,-0.6385
0.86825,-0.204,-0.59675,0.80625,0.22425,-0.60325
0.8,-0.17025,-0.55125,0.7460001,0.2655,-0.68475
0.78275,-0.1555,-0.526,0.63425,0.21125,-0.8385
0.91325,-0.19,-0.60825,0.456,0.03425,-0.8785
0.8715,-0.19175,-0.597,0.395,-0.023,-0.81775
0.7467501,-0.11325,-0.5527501,0.50775,-0.0505,-0.94875
0.77275,-0.06425,-0.5715,0.5485,0.01875,-1.013
0.80625,-0.03775,-0.58675,0.42875,-0.0645,-0.8785
0.86625,-0.04775,-0.58575,0.571,-0.1105,-0.77375
0.9210001,-0.18,-0.5355,0.51875,-0.09325001,-0.9845001
0.9265,-0.25025,-0.494,0.444,-0.12625,-0.8405001
0.867,-0.31325,-0.4975,0.511,-0.159,-0.7875
0.8165001,-0.31925,-0.5435,0.557,-0.1325,-0.9315
0.8092501,-0.316,-0.575,0.52825,-0.28575,-1.06
0.809,-0.29125,-0.528,0.44025,-0.15675,-0.8275
0.83025,-0.272,-0.49975,0.43125,-0.07325,-0.8002501
0.8380001,-0.25825,-0.48475,0.473,0.06,-0.83925
0.7955,-0.285,-0.43175,0.59175,0.1315,-1.00425
0.8290001,-0.31325,-0.4225,0.59375,0.028,-1.02275
0.9367501,-0.3345,-0.44775,0.53525,-0.08975001,-0.90475
1.062,-0.344,-0.5045,0.49575,-0.165,-0.77925
0.96925,-0.30325,-0.49625,0.4735,-0.1835,-0.675
0.87275,-0.261,-0.48375,0.5985,-0.111,-0.8
0.813,-0.24475,-0.5065,0.5190001,-0.1285,-0.9532501
0.7877501,-0.28925,-0.5795,0.4575,-0.13125,-0.7805001
0.7887501,-0.31175,-0.57975,0.47175,-0.01175,-0.84525
0.80525,-0.28375,-0.551,0.4665,-0.0015,-0.8602501
0.7912501,-0.24725,-0.5215001,0.45725,-0.00925,-0.84
0.799,-0.22025,-0.5115,0.4735,-0.035,-0.8692501
0.8165001,-0.19925,-0.5085,0.47275,-0.02,-0.87925
0.8470001,-0.1865,-0.516,0.51825,-0.1205,-0.8775001
0.84525,-0.19075,-0.49275,0.515,-0.09175,-0.85325
0.84175,-0.19175,-0.47525,0.46425,-0.0385,-0.8240001
0.84525,-0.1835,-0.412,0.46425,-0.0385,-0.8240001
0.859,-0.1705,-0.39075,0.4535,0.01575,-0.8412501
0.8420001,-0.22875,-0.49225,0.42175,0.04125,-0.8872501
0.8415,-0.30975,-0.645,0.394,0.08625001,-0.87925
0.791,-0.5125,-0.964,0.385,0.08400001,-0.90325
0.83125,-0.5025,-0.83425,0.4325,-0.07475001,-1.01825
0.818,-0.428,-0.5655,0.46475,-0.03225,-0.9540001
0.83275,-0.4095,-0.581,0.491,-0.02625,-0.9220001
0.96825,-0.4,-0.62725,0.4725,-0.01125,-0.892
0.89025,-0.383,-0.6375,0.4725,-0.01125,-0.892
0.774,-0.3435,-0.51775,0.44825,-0.025,-0.92975
0.6865,-0.3095,-0.4265,0.43675,0.00175,-0.91875
0.82025,-0.30875,-0.5715,0.46475,0.06825,-0.851
0.9440001,-0.3995,-0.75375,0.48325,0.08625001,-0.86625
0.5335,-0.4065,-0.7517501,0.491,0.10375,-0.90025
0.6375,-0.41275,-0.51275,0.46525,0.1325,-0.8915001
0.691,-0.467,-0.58125,0.4275,0.1235,-0.88775
0.768,-0.56775,-0.6025,0.39925,-0.10175,-1.009
0.73425,-0.5965,-0.61725,0.35675,-0.28525,-1.10175
0.7655,-0.6015,-0.538,0.345,-0.4205,-1.1275
0.7645,-0.58175,-0.457,0.37025,-0.4265,-1.0605
0.6472501,-0.5685,-0.329,0.43575,-0.0575,-0.8347501
0.59575,-0.564,-0.32875,0.43725,0.13575,-0.73225
0.6715,-0.5925,-0.47275,0.36325,0.45675,-0.622
0.692,-0.6245,-0.5635,0.36325,0.45675,-0.622
0.7185,-0.66275,-0.58325,0.26725,0.59225,-0.6637501
0.6562501,-0.68075,-0.5435,0.1895,0.708,-0.73325
0.59725,-0.6345,-0.46875,0.16275,0.789,-0.80875
0.62325,-0.6777501,-0.36125,0.17175,0.8485,-0.84275
0.63025,-0.785,-0.22525,0.18525,0.84575,-0.8485
0.57425,-1.11,-0.17025,0.15975,0.604,-0.9185001
0.6535,-1.11825,-0.498,0.15725,0.41375,-0.99725
0.81675,-0.8907501,-0.4535,-0.01825,0.147,-1.17375
0.919,-0.8790001,-0.449,-0.02375,0.14425,-1.22025
0.941,-0.63125,-0.48675,0.05975,0.1905,-1.1565
0.752,-0.55525,-0.48,0.08525001,0.2255,-1.1035
0.6957501,-0.28475,-0.46,0.09,0.252,-1.0345
0.80225,-0.27025,-0.52175,0.081,0.29575,-0.94425
0.8882501,-0.2415,-0.6155,0.09450001,0.33225,-0.86575
1.00025,-0.03425,-0.4365,0.12675,0.29725,-0.87525
0.94925,-0.0535,-0.49375,0.1645,0.25975,-0.924
1.14275,-0.0595,-0.598,0.21975,0.3155,-0.9075
1.163,-0.08475,-0.6535,0.25025,0.3255,-0.8340001
1.10375,-0.10925,-0.70575,0.416,0.2785,-0.7787501
1.292,-0.12625,-0.9877501,0.5995,0.06175,-0.5825
1.256,-0.13075,-1.03775,0.5995,0.06175,-0.5825
1.04,-0.21525,-0.932,0.5995,0.06175,-0.5825
0.88175,-0.16225,-0.9407501,0.6335,-0.09225,-0.5555
0.7090001,0.11875,-0.73125,0.6810001,-0.12,-0.634
0.7745,0.13725,-0.7305,0.7450001,-0.15675,-0.738
0.7685,0.0075,-0.57675,0.835,-0.0705,-1.18575
0.8305001,0.15125,-0.517,0.8372501,-0.083,-1.18175
0.74975,0.2455,-0.417,0.7735,-0.325,-1.234
0.74075,0.35275,-0.5615,0.7417501,-0.523,-1.19
0.55625,-0.15025,-0.393,0.4515,-0.527,-1.07825
0.61475,-0.4215,-0.4885,0.35675,-0.5897501,-0.87375
0.758,-0.42675,-0.494,0.33325,-0.59825,-0.897
0.6695001,-0.2755,-0.3885,0.292,-0.55775,-0.87875
0.5395,-0.08000001,-0.41825,0.2115,-0.53475,-0.87375
0.50825,0.0705,-0.28125,0.24625,-0.446,-0.9202501
0.48975,-0.0025,-0.17925,0.2765,-0.41975,-0.90075
0.4615,-0.034,-0.09425,0.29225,-0.3985,-0.8145
0.49,-0.01825,-0.05925,0.242,-0.32,-0.51025
0.89825,-0.025,-0.36125,0.28625,-0.17325,-0.25775
1.1725,-0.08925001,-0.50675,0.32275,0.0375,-0.18125
1.30375,-0.1145,-0.4765,0.33975,0.0465,-0.35025
1.18225,-0.1635,-0.06025,0.503,-0.311,-0.20225
1.23,-0.26425,-0.1625,0.63475,-0.21,-0.0585
1.07775,-0.1605,-0.3155,0.60175,0.119,-0.40225
1.0235,-0.05925,-0.44175,0.83125,0.2755,-0.68475
0.8715,-0.029,-0.3785,0.839,0.36075,-0.8930001
0.9985,-0.21925,-0.41275,0.8732501,0.2105,-0.8232501
1.11775,-0.3035,-0.448,0.8895,-0.1715,-0.72325
1.0315,-0.1545,-0.29225,0.825,-0.231,-0.7830001
0.92575,0.04875,-0.1235,0.788,-0.012,-1.15275
0.78925,0.07700001,-0.29375,0.81625,0.20075,-1.3055
0.76175,-0.0735,-0.28225,0.7125,0.3505,-1.19825
0.59975,-0.178,-0.0905,0.634,0.2355,-0.8157501
0.6580001,-0.1765,-0.17325,0.5782501,0.1555,-0.7517501
0.6925001,-0.12525,-0.31475,0.5625,0.16575,-0.731
0.6775,-0.05625,-0.4245,0.59725,0.2515,-0.7335001
0.575,0.11425,-0.445,0.56325,0.376,-0.7825
0.51025,0.20925,-0.44775,0.52525,0.384,-0.70625
2.9035,0.4815,-2.074,0.59775,0.36975,-0.4885
0.15075,0.62075,-1.99375,0.64175,0.40775,-0.455
0.8605,0.529,-0.502,0.72475,0.49675,-0.5470001
0.56325,0.5375,-0.118,0.766,0.6745,-0.71525
1.08475,0.41225,-0.6152501,0.731,0.7545,-0.7600001
1.0505,0.1525,-0.79625,0.8255,0.58675,-0.6035
0.964,-0.21475,-0.44,0.8145,0.363,-0.79725
