2,Yufei,21_20_05_2021_02_18,50,300,7
0.8397501,0.00325,0.0665,0.43875,-0.40625,-0.16575
0.84825,0.0435,0.02425,0.51075,-0.40725,-0.135
0.8742501,0.07375,-0.00325,0.60325,-0.3895,-0.1985
0.9310001,0.1285,-0.02375,0.8355001,-0.08775,-0.429
0.961,0.159,-0.05775,1.01025,0.01675,-0.396
0.961,0.159,-0.05775,1.0515,0.12425,-0.4065
1.017,0.2295,-0.12275,1.142,0.208,-0.49825
1.026,0.25575,-0.1715,1.42675,0.3475,-0.65325
1.05,0.3,-0.2085,1.5605,0.48725,-0.742
1.132,0.36325,-0.2585,1.62925,0.85975,-0.77775
1.132,0.2515,-0.32225,1.579,1.2925,-0.76675
1.096,0.21825,-0.28725,1.50975,0.9335001,-0.5545
1.0655,0.10825,-0.236,1.43325,0.69775,-0.44825
1.06875,0.0615,-0.22325,1.30625,0.7515,-0.434
1.05,-0.0045,-0.22075,1.15525,0.6935,-0.5665
1.0845,-0.0245,-0.15175,1.09225,0.5575,-0.59525
1.14825,-0.2475,-0.21475,1.00225,0.489,-0.4635
1.16475,-0.336,-0.1795,0.91825,0.4545,-0.426
1.15975,-0.3895,-0.1815,0.8425,0.41,-0.34975
1.0935,-0.372,-0.197,0.78525,0.261,-0.29575
1.04675,-0.32925,-0.17975,0.78475,0.23475,-0.273
1.011,-0.287,-0.15075,0.78075,0.2665,-0.22675
0.97725,-0.25175,-0.13725,0.77325,0.27975,-0.15675
0.95775,-0.24175,-0.125,0.77325,0.24775,-0.14325
0.94525,-0.252,-0.09675001,0.78075,0.161,-0.149
0.9455,-0.2745,-0.0745,0.8430001,-0.044,-0.07925
0.9440001,-0.2825,-0.0665,0.86975,-0.02225,-0.0495
0.9485,-0.26675,-0.08825,0.882,0.067,-0.051
0.9457501,-0.23625,-0.1415,0.95,0.20825,-0.106
0.93225,-0.2275,-0.13325,0.97075,0.233,-0.09
0.906,-0.1645,-0.0375,1.00825,0.20475,-0.12275
0.9195001,-0.14075,-0.0185,1.03275,0.1865,-0.12825
0.95175,-0.09775001,-0.0395,1.0325,0.20325,-0.16275
0.9695001,-0.08400001,-0.0555,1.04825,0.19975,-0.181
0.98375,-0.072,-0.07075001,1.0675,0.18275,-0.2055
1.00075,-0.07700001,-0.09850001,1.0405,0.13,-0.21725
1.04375,-0.06525,-0.12575,1.006,0.0375,-0.2565
1.04375,-0.06525,-0.12575,0.9945,0.04325,-0.223
1.06875,-0.04975,-0.13425,0.9885001,0.062,-0.1945
1.107,0.0235,-0.16225,0.9815,0.08025,-0.18325
1.107,0.0235,-0.16225,0.9787501,0.09900001,-0.18025
1.107,0.0235,-0.16225,0.9792501,0.1145,-0.17975
1.071,0.05025,-0.20275,0.9705001,0.15,-0.209
1.10325,-0.02775,-0.26225,0.96825,0.166,-0.21875
1.0925,-0.08625001,-0.27375,0.9875001,0.17325,-0.2295
1.079,-0.0555,-0.248,1.0065,0.16075,-0.226
0.99125,-0.05825,-0.062,0.9892501,0.1355,-0.20525
1.02225,-0.017,-0.07,0.9825001,0.10975,-0.18425
1.00175,-0.08925001,-0.177,0.97,0.104,-0.1885
1.014,-0.059,-0.1295,0.9855,0.1405,-0.2215
1.02725,-0.04675,-0.167,0.9910001,0.1515,-0.2275
1.01825,-0.0385,-0.168,0.98975,0.1595,-0.21725
1.0115,-0.02975,-0.16575,0.974,0.10625,-0.208
1.0125,-0.0295,-0.17075,0.97975,0.08775,-0.2175
1.007,-0.01525,-0.1685,0.9855,0.0885,-0.2405
1.00575,-0.00925,-0.182,1.009,0.1055,-0.23275
1.004,-0.01225,-0.16475,1.00275,0.103,-0.2015
1.04925,0.0045,-0.049,1.00425,0.08175001,-0.18
1.12025,0.056,0.001,1.03825,0.0425,-0.196
1.1875,0.055,-0.056,1.0615,0.044,-0.1835
1.3165,-0.00275,-0.1335,1.06825,0.05075,-0.12375
1.4235,-0.02125,-0.0855,1.05175,0.027,-0.05275
1.6555,-0.03225,-0.0045,1.09825,-0.12025,-0.078
1.88725,-0.00375,0.08775,1.1175,-0.1445,-0.1525
2.1555,-0.10825,-0.0275,1.117,-0.07625,-0.313
2.4235,-0.3515,-0.30825,1.07525,0.01975,-0.35475
2.7205,-0.5755,-0.31025,1.01775,0.1295,-0.3385
3.17225,-0.69975,0.198,0.93375,0.2175,-0.2195
3.08225,-0.762,0.0525,0.9062501,0.15375,-0.209
1.8795,-0.48975,-0.94675,0.8387501,0.059,-0.191
1.8795,-0.48975,-0.94675,0.813,0.03125,-0.181
1.8795,-0.48975,-0.94675,0.8185,0.026,-0.19425
1.8795,-0.48975,-0.94675,0.8257501,0.0135,-0.2005
0.5272501,-0.0415,-1.361,0.8335,0.0115,-0.16825
-0.0375,-0.0975,-1.19825,0.841,0.01225,-0.13025
-0.62975,-0.01025,-0.8847501,0.845,0.01125,-0.12575
-1.269,0.36175,-0.5585001,0.8767501,0.00925,-0.1795
-1.04375,0.7647501,-0.62575,0.90175,0.0135,-0.216
-1.0405,0.7515,-0.70525,0.9367501,0.013,-0.28625
-0.897,0.48025,-0.38025,1.00575,0.07675,-0.34075
-0.13025,0.15975,0.23925,1.0185,0.07875001,-0.341
0.03575,0.13925,0.23875,1.023,0.07425001,-0.35825
0.178,-0.029,0.26175,1.0195,0.00975,-0.36
0.2225,-0.09500001,0.33175,1.00675,0.003,-0.3375
0.4195,-0.0365,0.454,1.005,0.05875,-0.3145
0.49325,-0.1215,0.44075,1.0135,0.16675,-0.303
0.45725,-0.278,0.4385,1.01825,0.1655,-0.279
0.61675,-0.3055,0.42625,1.00825,0.139,-0.26775
1.0495,-0.311,-0.05925,1.01,0.031,-0.3045
1.11025,-0.3835,-0.1455,1.02175,0.03225,-0.29925
1.10025,-0.56825,-0.179,1.01975,0.03925,-0.291
1.56225,-0.4375,-0.40975,1.0435,-0.01075,-0.33
1.82175,-0.23625,-0.585,1.05875,-0.04625,-0.31875
1.98375,-0.1835,-0.687,1.07125,-0.06825,-0.288
2.2315,-0.27875,-0.79375,1.0785,-0.045,-0.296
2.2315,-0.27875,-0.79375,1.0785,-0.045,-0.296
2.2315,-0.27875,-0.79375,1.11025,-0.00175,-0.39125
2.6995,-0.06375001,-0.914,1.14625,0.14475,-0.58225
2.8815,0.38225,-0.9227501,1.119,0.16825,-0.62625
2.85425,0.444,-1.046,1.04925,0.191,-0.595
2.6595,0.0065,-1.073,0.89175,0.2625,-0.47075
2.3215,-0.6102501,-1.077,0.75375,0.272,-0.3515
2.3215,-0.6102501,-1.077,0.70375,0.2565,-0.29525
2.3215,-0.6102501,-1.077,0.65575,0.20325,-0.20125
1.85275,-1.01925,-0.735,0.66175,0.1625,-0.15725
1.38775,-1.304,-0.2705,0.683,0.1245,-0.14975
0.6210001,-2.3135,-0.8775001,0.73675,0.096,-0.161
0.46,-2.344,-0.862,0.84925,0.08925001,-0.22025
0.456,-1.982,-1.03525,0.9037501,0.06575,-0.2445
0.1975,-0.771,-1.4065,0.9875001,-0.033,-0.32275
-0.046,1.67225,-1.35925,1.01525,-0.0645,-0.33275
0.26,1.22775,-0.82675,1.03625,-0.08025,-0.32025
0.4285,1.77,-0.99525,1.078,-0.07825001,-0.30875
0.52,2.21625,-0.9932501,1.09375,-0.078,-0.3155
0.4065,2.52,-0.665,1.11,-0.07825001,-0.33425
0.3115,2.38375,0.412,1.1215,-0.12,-0.422
0.319,2.10025,0.7725,1.12125,-0.139,-0.45575
0.48375,1.479,0.92975,1.082,-0.1395,-0.506
0.47775,1.23675,0.7715001,1.05075,-0.07975,-0.50025
0.57525,1.09025,0.58925,1.02175,-0.00975,-0.4735
0.57525,1.09025,0.58925,1.02175,-0.00975,-0.4735
0.65325,0.9662501,0.4125,0.9580001,0.026,-0.4265
0.65325,0.9662501,0.4125,0.9030001,0.02625,-0.4395
0.65325,0.9662501,0.4125,0.8650001,0.04125,-0.43525
0.77125,0.86375,0.199,0.8365,0.04875,-0.4305
0.77125,0.86375,0.199,0.80625,0.06325001,-0.4405
0.8470001,0.76525,-0.0115,0.76625,0.087,-0.441
0.8470001,0.76525,-0.0115,0.74275,0.1135,-0.4395
0.855,0.57075,-0.3405,0.712,0.03725,-0.43475
0.94275,0.67,-0.453,0.70575,-0.00975,-0.42075
0.96925,0.8735,-0.71775,0.69875,-0.054,-0.397
0.9575,0.70875,-0.822,0.6945,-0.06275,-0.38275
0.9575,0.70875,-0.822,0.70875,-0.075,-0.39975
0.793,-0.09525,-1.53025,0.763,-0.074,-0.54025
1.3375,-0.39775,-1.4535,0.763,-0.074,-0.54025
1.3375,-0.39775,-1.4535,0.77525,-0.0635,-0.58575
1.06125,-0.83575,-0.85875,0.8075001,-0.06325001,-0.6105
0.86475,-0.59525,-0.67225,0.82125,-0.04125,-0.59075
0.719,-0.41,-0.611,0.84025,-0.023,-0.583
1.0705,-0.16575,0.18425,0.90975,-0.02,-0.625
0.987,-0.385,-0.0815,0.9395,-0.03625,-0.648
0.8907501,-0.28125,-0.06625,0.9522501,-0.074,-0.66525
1.12175,-0.016,0.338,0.9760001,-0.1025,-0.675
0.92375,0.153,0.233,0.9765,-0.086,-0.6625
0.8822501,0.306,0.23775,0.9770001,-0.0585,-0.63225
0.595,0.3535,0.12,0.95525,-0.039,-0.6035
0.19275,0.47725,0.3865,0.936,-0.056,-0.59275
0.67825,0.59225,0.6447501,0.9095001,-0.12075,-0.58375
0.511,0.5915,0.2745,0.8947501,-0.14975,-0.57275
0.56075,0.75675,0.3255,0.8807501,-0.15375,-0.55675
0.78525,0.763,0.60475,0.8707501,-0.13675,-0.54225
0.89525,0.74825,0.5545,0.8645,-0.11275,-0.54275
0.6415001,0.9242501,0.2395,0.8665,-0.139,-0.609
0.98625,0.9105,0.77275,0.86625,-0.159,-0.6300001
0.9005001,0.8570001,0.5795,0.83,-0.19525,-0.6005
0.52875,0.9342501,-0.02525,0.8125001,-0.191,-0.57925
0.5745,0.933,0.0425,0.799,-0.16125,-0.55625
0.6900001,0.7697501,0.09850001,0.7795,-0.107,-0.529
0.78425,1.00425,0.21475,0.772,-0.09150001,-0.5345
0.75125,1.016,0.1165,0.7730001,-0.086,-0.539
0.4475,0.97225,-0.30475,0.775,-0.08575001,-0.53
0.4955,0.8305001,-0.229,0.7830001,-0.09150001,-0.525
0.523,0.7187501,-0.2525,0.7915,-0.09900001,-0.52825
0.39,0.7465,-0.3495,0.80375,-0.11375,-0.5215001
0.39,0.7465,-0.3495,0.816,-0.11825,-0.5405
0.34325,0.7410001,-0.5135,0.816,-0.11825,-0.5405
0.31225,0.8002501,-0.49175,0.8627501,-0.13775,-0.58825
0.3205,0.7665001,-0.52775,0.86775,-0.14925,-0.6037501
0.3735,0.8257501,-0.30775,0.867,-0.14975,-0.6035
0.2805,1.025,-0.1605,0.8652501,-0.13675,-0.58775
0.169,1.11675,-0.2535,0.85725,-0.1315,-0.58025
0.23975,0.82375,-0.47325,0.85075,-0.131,-0.56825
0.27275,0.802,-0.376,0.8305001,-0.11775,-0.55725
0.21075,0.91,-0.4005,0.8257501,-0.119,-0.564
0.1505,1.00925,-0.47075,0.80775,-0.11625,-0.55125
0.188,0.929,-0.414,0.80225,-0.11225,-0.545
0.17425,0.9,-0.336,0.7915,-0.116,-0.54525
0.13525,0.9815,-0.2495,0.7775,-0.14025,-0.545
0.18175,0.9755,-0.278,0.7775,-0.14025,-0.545
0.21775,0.941,-0.319,0.77525,-0.14625,-0.56725
0.22525,0.934,-0.4095,0.781,-0.1215,-0.58375
0.24075,0.91425,-0.3185,0.79375,-0.09125,-0.59425
0.21075,0.90025,-0.23675,0.83925,-0.0755,-0.6315
0.171,0.891,-0.13075,0.862,-0.08775,-0.68125
0.23425,0.74,-0.329,0.8642501,-0.122,-0.6720001
0.1505,1.1355,-0.1005,0.8525,-0.133,-0.6575
0.488,1.13125,0.36025,0.839,-0.08675,-0.63675
0.54975,1.09375,0.40375,0.82425,-0.09200001,-0.62025
0.5935,0.974,0.35525,0.7965,-0.0885,-0.60525
0.59175,0.69725,0.30275,0.7825,-0.10025,-0.60425
0.59175,0.69725,0.30275,0.785,-0.08775,-0.597
0.2635,0.5477501,-0.3125,0.78225,-0.0885,-0.573
0.19825,0.2755,-0.4805,0.78575,-0.11875,-0.59075
0.19825,0.2755,-0.4805,0.78575,-0.11875,-0.59075
0.37325,0.04175,-0.44625,0.7905,-0.1365,-0.59025
0.51225,-0.067,-0.381,0.7885,-0.1375,-0.594
0.54625,-0.12825,-0.331,0.794,-0.1415,-0.58325
0.59125,-0.08675,-0.48475,0.7975,-0.149,-0.571
0.6255,-0.05175,-0.56375,0.7985001,-0.15775,-0.55825
1.50025,0.6975001,-1.89,0.808,-0.16525,-0.54325
0.9957501,0.03625,-0.878,0.81875,-0.16275,-0.5565
1.16425,0.2045,-1.26675,0.8275,-0.1445,-0.55675
0.7295001,0.14,-1.4105,0.8415,-0.12625,-0.55325
0.8940001,0.40475,-1.5685,0.84275,-0.13025,-0.53825
0.87975,0.29475,-1.492,0.8437501,-0.15775,-0.5330001
0.6775,0.06975,-1.123,0.8462501,-0.19225,-0.51675
0.7730001,-0.05875,-0.92725,0.848,-0.193,-0.5165
0.8,-0.06325001,-0.5470001,0.8617501,-0.1885,-0.53925
0.7402501,0.05475,-0.573,0.8890001,-0.1755,-0.5735
0.6817501,0.786,-0.99225,0.90925,-0.14575,-0.61375
0.70125,-0.044,-0.67,0.8995001,-0.1355,-0.6070001
0.6205,-0.10675,-0.53725,0.869,-0.0975,-0.562
0.665,-0.08725,-0.3665,0.8462501,-0.111,-0.522
0.64825,-0.2435,-0.538,0.8560001,-0.08575001,-0.49575
0.65025,-0.184,-0.4025,0.8017501,-0.15825,-0.513
0.6012501,-0.12975,-0.475,0.7697501,-0.141,-0.50825
0.6145,-0.0855,-0.50125,0.7820001,-0.10775,-0.4805
0.5535,-0.05075,-0.5585001,0.7385001,-0.097,-0.38975
0.574,-0.0075,-0.5560001,0.6765,-0.08275001,-0.34225
0.61575,0.04,-0.61425,0.6225,-0.11825,-0.35275
0.5625,0.17025,-0.7695,0.63425,-0.21775,-0.45325
0.54475,0.19525,-0.68525,0.6355,-0.215,-0.5375
0.5005,0.25825,-0.7045,0.6095001,-0.22425,-0.574
0.428,0.29425,-0.6522501,0.5765,-0.25725,-0.5872501
0.3675,0.31625,-0.76375,0.581,-0.25225,-0.558
0.379,0.508,-0.9702501,0.5412501,-0.11675,-0.591
0.4155,0.59825,-1.07475,0.5412501,-0.11675,-0.591
0.351,0.6012501,-1.1285,0.5425,0.03975,-0.8652501
0.37575,0.40725,-1.2625,0.6225,0.0965,-1.2455
0.3425,0.378,-1.28025,0.62325,0.0825,-1.2515
0.3495,0.3715,-1.24125,0.5930001,0.0735,-1.175
0.3985,0.357,-0.9805,0.561,0.10875,-1.105
0.405,0.33125,-0.81025,0.5345,0.19325,-1.1295
0.424,0.175,-0.74975,0.515,0.2125,-1.1105
0.44725,-0.02975,-0.7640001,0.491,0.21925,-1.04175
0.548,-0.34025,-0.7515,0.4245,0.1635,-0.8055
0.631,-0.30375,-0.7185,0.412,0.13575,-0.6580001
0.71325,-0.19675,-0.5065,0.373,0.0615,-0.6315
0.65525,-0.13325,-0.56875,0.387,0.00025,-0.6777501
0.61375,-0.00025,-0.57225,0.4395,0.0015,-0.775
0.78725,0.07425001,-1.32325,0.54975,-0.011,-0.9815
0.7877501,-0.0435,-0.9727501,0.55775,-0.02275,-0.99275
0.7105001,-0.023,-0.8520001,0.5535,-0.02225,-0.9655001
0.61625,0.0355,-1.06625,0.5495,-0.021,-0.93225
0.63475,0.11525,-1.11125,0.57025,-0.071,-1.0225
0.6935,0.10025,-1.1475,0.5732501,-0.09,-1.15
0.6635,0.15,-1.04775,0.56475,-0.0245,-1.122
0.56875,0.05975,-0.9825001,0.51375,0.035,-1.08475
0.50925,0.00425,-0.9375001,0.598,0.09025001,-1.065
0.5605,-0.01025,-0.9905,0.534,0.17225,-0.9235001
0.58275,-0.08675,-1.14025,0.52025,0.11425,-0.93775
0.7032501,-0.15175,-1.0165,0.47525,0.0755,-0.96725
0.83825,-0.2085,-0.6242501,0.46225,0.03875,-0.9185001
0.62275,0.156,-0.90175,0.47,0.075,-0.9035
0.48775,0.1205,-0.8395001,0.436,0.08000001,-0.7927501
0.4635,0.08525001,-0.65725,0.392,0.09725001,-0.69775
0.4635,0.08525001,-0.65725,0.39675,-0.021,-0.654
0.4635,0.08525001,-0.65725,0.4395,-0.01025,-0.69125
0.5247501,0.0485,-0.6562501,0.52425,0.13825,-0.751
0.64175,0.051,-0.71175,0.6035,0.2865,-0.8475
0.7345001,0.08825,-0.7095,0.5675001,0.36225,-0.72275
0.7425,0.15625,-0.66175,0.50075,0.31075,-0.6085
0.5465,0.03375,-0.78275,0.5505,0.13275,-0.73075
0.50825,-0.02275,-0.93275,0.6242501,0.05225,-0.8135
0.8755,0.422,-0.6892501,0.71125,0.08750001,-0.92375
0.7632501,0.05675,-0.73975,0.7097501,0.11025,-0.872
0.77325,0.1025,-0.7475001,0.7025,0.024,-0.8592501
0.7960001,0.1105,-0.969,0.83075,-0.006,-0.766
0.86625,-0.10475,-0.94275,0.9220001,0.05475,-0.95175
0.69475,0.015,-0.81975,0.8295,-0.0525,-1.164
0.809,0.0865,-0.66875,0.938,-0.1715,-1.0705
0.9507501,-0.049,-0.70225,0.9612501,-0.071,-0.8795
0.9547501,-0.16125,-0.7005,0.947,-0.06775001,-0.74375
1.04675,-0.078,-0.64775,0.7985001,0.15675,-0.364
0.8437501,-0.1205,-0.717,0.737,0.08425,-0.36875
0.8707501,-0.07525001,-0.63225,0.78325,0.03275,-0.306
1.032,-0.10725,-0.4765,0.749,-0.00925,-0.393
1.04175,-0.1925,-0.387,0.7492501,-0.15575,-0.4595
1.00125,-0.13075,-0.509,0.7415,-0.1945,-0.379
0.8715,0.03075,-0.60175,0.74475,-0.16625,-0.27325
0.86725,0.046,-0.531,0.7262501,-0.1815,-0.30425
0.81925,-0.00125,-0.4715,0.75875,-0.21725,-0.36175
0.7730001,0.01775,-0.40875,0.81125,-0.21625,-0.43775
0.75975,0.05925,-0.44875,0.8815001,-0.25125,-0.5157501
0.7675,0.09375001,-0.52625,0.9300001,-0.29275,-0.5535
0.803,0.05675,-0.3585,0.8847501,-0.29825,-0.6160001
0.803,0.05675,-0.3585,0.83525,-0.32,-0.617
0.9030001,-0.12275,-0.49075,0.8845,-0.2735,-0.47225
0.9045001,-0.18575,-0.5502501,0.8985,-0.23525,-0.5175
0.929,-0.104,-0.4975,0.87775,-0.16125,-0.52525
0.9165,-0.059,-0.53275,0.87275,-0.1,-0.54725
0.9250001,-0.04175,-0.5425,0.876,-0.05075,-0.5157501
0.96575,-0.009500001,-0.6497501,0.87875,0.01675,-0.48225
0.9702501,-0.0475,-0.689,0.8595001,0.0385,-0.46175
0.8705,-0.07475001,-0.6160001,0.818,0.03725,-0.38725
0.837,-0.04025,-0.5415,0.79975,0.04975,-0.35425
0.7887501,-0.01125,-0.45725,0.80375,0.0185,-0.4015
0.7045,0.05025,-0.37375,0.813,-0.0035,-0.45825
0.7045,0.05025,-0.37375,0.8330001,-0.00675,-0.5025
0.7005,0.08975001,-0.36075,0.8642501,-0.01775,-0.52
0.7165,0.11925,-0.37075,0.874,0.02775,-0.50325
0.72925,0.1685,-0.33325,0.88125,0.09500001,-0.51075
0.7830001,0.1465,-0.294,0.89125,0.196,-0.458
0.9155,0.08625001,-0.3115,0.867,0.118,-0.36675
0.96725,0.058,-0.35175,0.85875,0.04025,-0.37325
1.023,0.04375,-0.3785,0.84925,-0.0065,-0.40475
1.16375,-0.00425,-0.49025,0.9165,-0.00825,-0.487
1.146,0.04175,-0.465,0.951,0.02,-0.47275
1.116,0.09925,-0.444,0.9755,0.03725,-0.44775
1.092,0.12825,-0.40375,1.0015,0.0125,-0.4305
1.02775,0.138,-0.349,0.9905,-0.03175,-0.4335
1.0105,0.1485,-0.3885,1.0015,-0.05925,-0.4465
1.016,0.176,-0.41625,1.0215,-0.046,-0.4705
1.01175,0.1725,-0.41075,1.03,-0.01325,-0.43025
0.9955,0.1805,-0.43925,1.049,-0.00875,-0.422
0.96275,0.21175,-0.4375,1.07675,-0.023,-0.41225
0.9425001,0.23725,-0.4525,1.06725,-0.042,-0.45825
0.92725,0.229,-0.45125,1.06725,-0.042,-0.45825
0.93275,0.2075,-0.434,1.02575,-0.1075,-0.49725
0.95,0.16725,-0.41575,1.0125,-0.0665,-0.36625
0.957,0.14975,-0.417,0.987,0.02025,-0.333
0.9485,0.1415,-0.4105,0.9662501,0.15,-0.34625
0.95025,0.14775,-0.39025,0.8345,0.7005,-0.52275
0.95275,0.15475,-0.3915,0.8235,1.159,-0.45875
0.9317501,0.16875,-0.37275,0.8235,1.159,-0.45875
0.927,0.15375,-0.38425,0.23225,2.702,-0.179
0.91675,0.1235,-0.40775,0.07725,3.05825,-0.35325
0.9457501,0.0555,-0.45325,-0.373,3.988,-0.347
0.9735001,-0.0035,-0.481,-0.4215,4.0305,-0.87975
0.9735001,-0.0035,-0.481,-0.405,3.44975,-1.70125
0.9932501,-0.0585,-0.50125,-0.35225,2.48125,-2.05725
1.05225,-0.09375001,-0.5285,-0.37025,-0.197,-3.0815
1.124,-0.08000001,-0.51425,-0.37025,-0.197,-3.0815
1.19825,-0.10875,-0.50875,0.7535,-3.00375,-3.53025
1.248,-0.19025,-0.485,1.29475,-2.00725,-2.5895
1.26975,-0.3665,-0.52925,1.461,-1.9595,-2.41375
1.268,-0.53125,-0.5945,1.255,-2.501,-1.987
1.0185,-0.282,-0.45825,0.3765,-3.00175,-0.37225
0.92475,-0.1165,-0.44075,0.19575,-2.6275,-0.032
0.8725001,0.02525,-0.43525,0.18275,-2.06325,0.08075
0.798,0.36725,-0.38575,0.42675,-0.6885,-0.2535
0.7735,0.40925,-0.3275,0.54525,-0.3335,-0.355
0.7885,0.39975,-0.306,0.5930001,-0.21925,-0.2535
0.8105,0.42375,-0.34625,0.615,-0.22075,-0.00675
0.8280001,0.45975,-0.33,0.615,-0.22075,-0.00675
0.839,0.52525,-0.30025,0.7460001,0.161,-0.24725
0.868,0.53925,-0.2745,0.8455001,0.148,-0.46625
0.8995001,0.53275,-0.23775,1.03725,0.01975,-0.37575
0.89575,0.484,-0.2015,1.0305,0.1255,-0.3305
0.9540001,0.32475,-0.23275,0.9165,0.7365,-0.37875
0.9580001,0.27775,-0.2305,0.8397501,0.8347501,-0.34125
0.94125,0.2635,-0.237,0.851,0.58275,-0.4475
0.9317501,0.3275,-0.30425,0.9515001,0.18625,-0.37025
0.9485,0.381,-0.336,0.8560001,0.5125,-0.54975
0.98125,0.4015,-0.39875,0.76925,0.7622501,-0.568
1.04675,0.25825,-0.546,0.72075,0.492,-0.443
1.05125,0.17175,-0.56675,0.84175,0.34825,-0.309
1.063,0.10825,-0.48275,0.95825,0.523,-0.31825
1.099,0.081,-0.482,1.0755,0.95825,-0.32175
1.114,0.0385,-0.4955,1.7335,1.032,-0.4035
1.09775,0.01975,-0.471,2.056,0.7722501,-0.213
1.023,0.00775,-0.36525,3.1145,0.29275,-0.13925
1.012,0.011,-0.3445,3.9445,0.8795,-0.362
0.9865,0.003,-0.34325,3.9445,0.8795,-0.362
0.8660001,-0.105,-0.404,4.27175,1.2105,-2.1505
0.8520001,0.08925001,-0.303,3.61625,1.182,-2.1875
0.84025,0.0895,-0.30975,2.89275,0.98075,-1.9185
0.862,0.09125,-0.26925,1.41875,0.6760001,-1.35925
0.8552501,0.07625,-0.20475,0.8822501,0.58225,-1.32875
0.8915001,0.04175,-0.15575,0.276,0.20375,-1.24475
1.02975,0.02925,-0.23425,-0.693,-0.486,-0.8475
1.126,0.027,-0.3605,-0.8535001,-0.539,-0.65475
1.18875,0.0305,-0.44525,-0.9687501,-0.42275,-0.4805
1.24925,0.003,-0.47075,-1.06075,-0.2825,-0.2115
1.26025,-0.01475,-0.487,-1.03125,-0.38925,-0.21625
1.26025,-0.01475,-0.487,-0.9727501,-0.546,-0.248
1.18275,-0.0465,-0.49525,-0.8560001,-0.7327501,-0.25275
1.11325,-0.033,-0.4365,-0.79625,-0.7265,-0.19375
1.06275,-0.01225,-0.3995,-0.7295001,-0.6077501,-0.09
0.99875,0.0445,-0.4175,-0.5847501,-0.3365,0.13425
0.9805,0.06125,-0.4315,-0.452,-0.269,0.40725
0.8847501,0.02025,-0.3295,-0.38675,-0.1795,0.74475
0.79825,-0.0265,-0.207,-0.3575,-0.106,0.6752501
0.7762501,-0.01425,-0.166,-0.2765,-0.029,0.539
0.76425,0.006,-0.155,-0.1785,0,0.41
0.814,0.0925,-0.15875,0.03675,0.1185,0.28075
0.84225,0.137,-0.172,0.02125,0.27825,0.18875
0.8655,0.168,-0.24225,0.0605,0.36975,0.188
1.01825,0.21025,-0.3295,0.49725,0.4275,0.23225
1.08375,0.24,-0.37875,0.6115,0.5735,0.1705
1.176,0.189,-0.51775,0.55425,0.66525,0.033
1.25825,0.151,-0.55825,0.5642501,0.7815,-0.008
1.2705,0.1045,-0.50325,1.13525,0.90025,-0.23225
1.26575,0.12425,-0.37275,1.30375,0.9405,-0.367
1.26525,0.13725,-0.184,1.20475,0.97475,-0.49425
1.343,0.094,-0.2725,1.3665,0.744,-0.49875
1.40025,0.02175,-0.35125,1.71075,0.41875,-0.456
1.353,0.001,-0.26675,2.053,0.20725,-0.39475
1.28775,0.001,-0.18925,2.075,0.18075,-0.6727501
1.171,0.0225,-0.17725,2.36525,-0.00825,-0.84425
1.081,0.142,-0.22025,2.5125,-0.13925,-0.75375
1.0775,0.12225,-0.19875,2.38125,-0.0935,-0.5395
0.9967501,0.108,-0.15125,2.1675,-0.03525,-0.41275
1.0365,-0.115,-0.1665,1.64975,0.10325,-0.1495
1.0545,-0.13175,-0.04,1.43625,0.09475,-0.075
1.00125,-0.075,-0.058,1.25325,0.0615,-0.06025
0.99475,0.011,-0.05725,0.9895,-0.15725,-0.0145
0.9710001,0.11725,-0.161,0.8700001,-0.22025,-0.06725001
0.97325,0.20275,-0.215,0.7585,-0.18675,-0.05
0.81675,0.21875,-0.01375,0.65175,-0.09550001,0.04025
0.80775,0.17575,0.1325,0.6835001,-0.06775001,0.07275
0.72925,0.1605,0.1505,0.696,0.017,0.01075
0.6725,0.0965,0.13875,0.74,0.097,-0.27025
0.6395,0.10225,0.1605,0.7360001,0.0795,-0.19125
0.592,0.13125,0.22075,0.70225,0.03575,-0.08625001
0.56275,0.128,0.3575,0.705,0.03625,-0.006
0.6407501,0.07650001,0.3775,0.7130001,0.07175,0.04425
0.7955,-0.07600001,0.21675,0.8067501,0.0965,-0.0535
0.8340001,-0.08725,0.1395,0.914,-0.0195,-0.187
0.9325001,-0.1265,0.06975,0.9915,-0.12,-0.18275
1.0235,-0.18525,0.034,1.09125,-0.207,-0.16675
0.993,-0.1565,-0.0795,1.20175,-0.12525,-0.15225
1.00775,-0.13525,-0.119,1.2805,-0.0785,-0.1525
1.08,-0.068,-0.1725,1.29275,-0.09575,-0.12775
1.08,-0.068,-0.1725,1.29275,-0.09575,-0.12775
1.08,-0.068,-0.1725,1.2675,-0.146,-0.27475
1.08,-0.068,-0.1725,1.284,-0.1725,-0.2405
1.10125,-0.09625001,-0.18875,1.582,0.01475,0.01475
1.0765,-0.09475,-0.18675,1.894,0.06975,0.029
1.0815,0.003,-0.242,3.67075,-0.252,0.17625
1.0815,0.003,-0.242,3.67075,-0.252,0.17625
1.106,-0.02625,-0.23875,4.1845,0.5847501,-0.89925
1.07025,-0.072,-0.201,3.73375,1.004,-1.3045
1.01375,-0.03425,-0.23775,2.695,0.9635,-0.8375
0.9695001,0.02325,-0.2245,2.0885,0.80575,-0.43275
