1,Alice,14_30_38_2021_02_19,50,150,0
0.12075,0.00025,0.96325,0.06500001,-0.05175,-1.0035
0.12325,0.00175,0.9612501,0.0625,-0.0515,-1.0015
0.122,0.00125,0.96325,0.06425,-0.05225,-1.0045
0.12,0.003,0.9652501,0.06375001,-0.0535,-1.00375
0.121,0.0015,0.9620001,0.06525,-0.052,-1.00475
0.12175,0.0015,0.96175,0.063,-0.05275,-1.0025
0.121,0.001,0.96,0.0625,-0.05175,-1.0025
0.121,0.0015,0.9662501,0.06425,-0.05425,-1.003
0.12275,0.00025,0.96275,0.0645,-0.052,-1.00075
0.121,0.00125,0.96425,0.06425,-0.05325,-1.0035
0.122,0.00025,0.9630001,0.06375001,-0.0535,-1.00325
0.1215,0.001,0.96325,0.0635,-0.05225,-1.00325
0.12275,0.0015,0.9625,0.0635,-0.05225,-1.00325
0.12225,0.002,0.96325,0.06425,-0.052,-1.004
0.12175,0.0015,0.9647501,0.06375001,-0.053,-1.0045
0.1205,0.00125,0.96325,0.06475,-0.05225,-1.0035
0.122,0.0005,0.9630001,0.06325001,-0.0515,-1.0025
0.123,0.00125,0.9625,0.06425,-0.05375,-1.0025
0.12325,0.00275,0.96325,0.06375001,-0.0525,-1.00375
0.12075,0.00175,0.964,0.0615,-0.05225,-1.002
0.12,0.0015,0.96425,0.06325001,-0.051,-1.00325
0.121,0.00125,0.96425,0.064,-0.053,-1.0045
0.12275,0.00175,0.96275,0.06275,-0.05275,-1.00225
0.12075,0.00125,0.9637501,0.06375001,-0.051,-1.0035
0.12125,0.00125,0.9605001,0.06375001,-0.051,-1.0035
0.12175,0.0005,0.9612501,0.06475,-0.0535,-1.00375
0.122,0.0005,0.9605001,0.0635,-0.05325,-1.0025
0.12075,0.00125,0.9645001,0.0645,-0.05175,-1.0045
0.1225,0.001,0.9620001,0.06500001,-0.05425,-1.005
0.1225,0.001,0.9620001,0.06175,-0.05225,-1.0025
0.1215,0.00225,0.9615,0.06375001,-0.0525,-1.002
0.12125,0.001,0.9635,0.064,-0.0515,-1.0035
0.1205,0.00075,0.9620001,0.0635,-0.053,-1.00225
0.12125,0.00075,0.96425,0.0635,-0.053,-1.00225
0.12075,0.00075,0.96325,0.063,-0.05225,-1.00375
0.122,0,0.9630001,0.0645,-0.052,-1.00375
0.12225,0.00075,0.9620001,0.06275,-0.0525,-1.0025
0.12325,0.002,0.9625,0.0625,-0.05225,-1.00275
0.12075,0.00275,0.964,0.06575,-0.05225,-1.005
0.12025,0.00225,0.9637501,0.06475,-0.0525,-1.00425
0.12275,0.0015,0.9620001,0.06325001,-0.053,-1.00225
0.12175,0.0015,0.9630001,0.0645,-0.0525,-1.0025
0.1225,0.00075,0.9620001,0.063,-0.05275,-1.00125
0.1225,0.002,0.9622501,0.06425,-0.052,-1.003
0.1205,0.0015,0.9630001,0.06325001,-0.05375,-1.002
0.12,0.00175,0.9645001,0.06425,-0.053,-1.004
0.12125,0.0015,0.964,0.0635,-0.05325,-1.00375
0.12175,0,0.9625,0.06325001,-0.05325,-1.00225
0.1205,0.00025,0.9665,0.0645,-0.054,-1.00325
0.12075,0.00125,0.964,0.06425,-0.05375,-0.998
0.12175,0,0.9687501,0.0645,-0.054,-1.00125
0.12175,0.0005,0.9562501,0.06375001,-0.0525,-1.00225
0.12225,0.003,0.96675,0.06325001,-0.05125,-1.001
0.1215,0.001,0.96175,0.063,-0.05025,-1.00225
0.121,0.0025,0.9675,0.06575,-0.0545,-1.00575
0.121,0.0015,0.9637501,0.06325001,-0.05075,-1.00425
0.12175,0.00175,0.9635,0.0635,-0.054,-1.00425
0.12125,-0.00025,0.9622501,0.06375001,-0.0525,-1.002
0.1215,0,0.9620001,0.063,-0.05225,-1.003
0.12175,0.00075,0.9620001,0.06275,-0.05075,-1.002
0.12175,0.00275,0.9645001,0.0635,-0.0525,-1.00475
0.1215,0.0015,0.96425,0.063,-0.05325,-1.00375
0.12,0.00175,0.9637501,0.0635,-0.053,-1.00225
0.122,0.002,0.9620001,0.064,-0.05225,-0.9995
0.121,0.00225,0.9655001,0.064,-0.0555,-1.00325
0.12225,0.0015,0.9625,0.06375001,-0.054,-1.00225
0.1205,0.0005,0.96575,0.06525,-0.0525,-1.00525
0.11925,0.0025,0.96725,0.06575,-0.05475,-1.00675
0.121,0.00275,0.9637501,0.06325001,-0.053,-1.0035
0.12225,0.00125,0.96175,0.06225,-0.0525,-1.0015
0.121,0.0005,0.965,0.0645,-0.052,-1.004
0.121,0.0005,0.965,0.0635,-0.0515,-1.0035
0.1215,-0.0015,0.96425,0.0645,-0.0535,-1.00075
0.12025,0.0035,0.96275,0.0615,-0.051,-1.003
0.121,0,0.96025,0.0625,-0.05325,-1.00275
0.1215,0.00125,0.96275,0.06375001,-0.053,-1.00175
0.12,0.00075,0.9605001,0.06425,-0.0545,-1.004
0.12075,0.00175,0.96425,0.06275,-0.054,-1.003
0.12225,0.001,0.9605001,0.06175,-0.05,-1.00075
0.12225,0.001,0.9605001,0.06175,-0.05,-1.00075
0.122,0.00075,0.9615,0.06425,-0.05325,-1.0065
0.12025,0.004,0.9652501,0.064,-0.05075,-1
0.12025,0.001,0.9572501,0.063,-0.054,-1.0005
0.122,0.0035,0.9685,0.06525,-0.0545,-1.00525
0.12125,0.0015,0.96075,0.06225,-0.04925,-1.003
0.121,0.002,0.9630001,0.066,-0.0545,-1.00575
0.12075,-0.0015,0.9622501,0.06525,-0.053,-1.0015
0.121,0.00075,0.965,0.0625,-0.05475,-1.0015
0.1235,0.0035,0.9612501,0.06225,-0.051,-1.00275
0.11975,-0.0005,0.9655001,0.06575,-0.0535,-1.00525
0.1175,0.001,0.95925,0.066,-0.051,-0.994
0.12425,0.00175,0.9765,0.066,-0.051,-0.994
0.12425,0.00175,0.9765,0.066,-0.051,-0.994
0.12425,0.00175,0.9765,0.066,-0.051,-0.994
0.12425,0.00175,0.9765,0.066,-0.051,-0.994
0.12425,0.00175,0.9765,0.066,-0.051,-0.994
0.12425,0.00175,0.9765,0.066,-0.051,-0.994
0.12425,0.00175,0.9765,0.066,-0.051,-0.994
0.12425,0.00175,0.9765,0.066,-0.051,-0.994
0.12425,0.00175,0.9765,0.066,-0.051,-0.994
0.12425,0.00175,0.9765,0.066,-0.051,-0.994
0.12425,0.00175,0.9765,0.066,-0.051,-0.994
0.12425,0.00175,0.9765,0.066,-0.051,-0.994
0.12425,0.00175,0.9765,0.066,-0.051,-0.994
0.12425,0.00175,0.9765,0.066,-0.051,-0.994
0.12425,0.00175,0.9765,0.066,-0.051,-0.994
0.12425,0.00175,0.9765,0.066,-0.051,-0.994
0.12425,0.00175,0.9765,0.066,-0.051,-0.994
0.12375,0.003,0.96175,0.063,-0.05175,-1.00375
0.12375,0.003,0.96175,0.063,-0.05175,-1.00375
0.12375,0.003,0.96175,0.063,-0.05175,-1.00375
0.12375,0.003,0.96175,0.063,-0.05175,-1.00375
0.12125,0.00025,0.96175,0.063,-0.052,-1.0025
0.1205,0.001,0.9637501,0.06525,-0.053,-1.0025
0.1205,0.00025,0.96325,0.06425,-0.054,-1.00125
0.122,0,0.9630001,0.06325001,-0.053,-1.0035
0.12075,0.00225,0.9670001,0.0645,-0.05225,-1.004
0.12175,0.00075,0.96275,0.06550001,-0.0535,-1.00425
0.121,0.00175,0.9635,0.063,-0.052,-1.00325
0.12175,0.00025,0.96325,0.0625,-0.0525,-1.00175
0.122,0.00075,0.9635,0.0625,-0.052,-1.003
0.1195,0.0025,0.9645001,0.06475,-0.05225,-1.0055
0.1215,0.00325,0.9635,0.063,-0.05175,-1.00275
0.12275,0.0025,0.9615,0.06425,-0.0525,-1.00375
0.12175,0.0025,0.96325,0.063,-0.05225,-1.00325
0.12175,0.0025,0.96325,0.063,-0.05225,-1.00325
0.12175,0.0025,0.96325,0.063,-0.05225,-1.00325
0.12175,0.0025,0.96325,0.063,-0.05225,-1.00325
0.12175,0.0005,0.96275,0.06325001,-0.05325,-1.00175
0.12175,0.0005,0.96275,0.06325001,-0.05325,-1.00175
0.1215,0.00125,0.9630001,0.06500001,-0.05225,-1.004
0.12125,0.00075,0.9630001,0.06275,-0.05275,-1.003
0.12125,0.00125,0.96325,0.064,-0.05225,-1.0045
0.124,0.00125,0.96175,0.0635,-0.0525,-1.00275
0.124,0.00125,0.96175,0.0635,-0.0525,-1.00275
0.1225,0.002,0.96275,0.06375001,-0.053,-1.00225
0.12125,0.00275,0.964,0.0625,-0.05225,-1.00375
0.12125,0.00275,0.964,0.0625,-0.05125,-1.0035
0.122,0.00125,0.9625,0.0635,-0.05225,-1.0035
0.12175,0.0005,0.96175,0.06325001,-0.0525,-1.002
0.12175,0.0005,0.96175,0.06325001,-0.0525,-1.002
0.12225,0.001,0.96275,0.06375001,-0.05325,-1.003
0.121,0.001,0.964,0.064,-0.05225,-1.0045
0.122,0.0025,0.96325,0.06500001,-0.052,-1.00425
0.12275,0.00175,0.9620001,0.06275,-0.052,-1.003
0.123,0.001,0.961,0.0635,-0.053,-1.0035
0.121,0.002,0.96275,0.06375001,-0.052,-1.003
0.11925,0.00325,0.965,0.063,-0.054,-1.00325
0.12275,0.0015,0.9620001,0.066,-0.05275,-1.005
0.121,0.00025,0.96,0.06275,-0.05325,-1.00125
0.11975,0.001,0.9637501,0.06375001,-0.05175,-1.004
0.1215,0.00325,0.96575,0.0635,-0.05475,-1.005
0.1205,0.00225,0.9652501,0.0645,-0.05325,-1.005
0.12225,0.00275,0.96325,0.06325001,-0.05225,-1.0025
0.122,0.00075,0.9605001,0.06075,-0.05275,-1.00175
0.12075,0.001,0.96325,0.0635,-0.05275,-1.0035
0.12175,0.001,0.96275,0.063,-0.053,-1.00125
0.12175,-0.00075,0.96325,0.06325001,-0.05225,-1.003
0.12225,0.00125,0.96275,0.0625,-0.05275,-1.0025
0.124,0.002,0.9620001,0.064,-0.053,-1.00325
