2,DieDi,23_39_30_2021_02_19,50,300,13
0.5157501,0.52775,-0.71975,0.52025,0.5132501,-0.9982501
0.50925,0.5375,-0.749,0.52025,0.5132501,-0.9982501
0.55975,0.37825,-0.6990001,0.15425,0.09625001,-1.026
0.44075,0.4095,-0.55925,0.00025,0.3535,-1.094
0.361,0.5412501,-0.4775,-0.632,-0.23525,-1.38075
0.27,0.79375,-0.471,0.1105,0.2875,-1.3735
0.43625,1.05025,-0.638,0.1825,0.23825,-1.25325
0.609,0.9737501,-0.7335001,0.352,0.26925,-0.88625
0.64625,0.30725,-0.49625,-0.06675,0.711,-0.897
0.57075,0.76175,-0.4725,-0.01125,-0.30125,-1.263
0.43575,1.1295,-0.5265,-0.314,0.269,-0.8985
0.37825,0.7445,-0.721,-0.215,0.8092501,-0.46425
0.56225,0.706,-0.6670001,0.14425,0.71325,-1.00625
0.40125,0.72725,-0.6685,0.0195,0.5875,-1.1005
0.28525,0.55175,-0.70775,0.0305,0.6225,-0.98725
0.648,0.81025,-0.521,-0.2855,1.00225,-0.8880001
0.44575,1.00425,-0.36425,-0.243,0.66,-0.978
0.29225,0.90825,-0.569,0.085,0.59675,-0.7805001
0.42425,0.7837501,-0.57175,0.269,0.4515,-0.677
0.5555,0.594,-0.70275,0.40125,0.39825,-0.707
0.58775,0.21675,-0.7745,0.74525,0.51475,-0.41675
0.50875,0.675,-0.936,0.24475,0.7377501,-1.1705
0.46975,0.50625,-0.84475,0.17225,0.9705001,-0.706
0.59775,0.5095,-0.72475,0.194,0.5635,-1.14175
0.65575,0.51375,-0.60075,0.8190001,0.1905,-0.6702501
0.83575,0.40825,-0.9065,0.747,0.27,-0.63525
1.0025,0.86575,-1.32275,0.575,0.29,-0.628
0.91475,0.7295001,-1.436,0.47525,0.2635,-0.32025
0.99275,1.03725,-1.254,0.56125,0.209,-0.272
0.432,0.82625,-0.81625,0.61175,0.30775,-0.30675
0.332,0.8005,-0.5025,0.682,0.3135,-0.552
0.14425,0.7927501,-0.28125,0.7862501,0.26375,-0.822
0.04625,0.7445,0.038,0.781,0.09475,-0.65975
-0.02025,0.65825,0.00125,0.7495,0.04975,-0.5100001
0.0425,0.66675,0.12025,0.716,0.056,-0.23275
0.36175,0.08000001,0.097,0.6765,0.008,-0.9620001
0.39625,0.175,0.17175,0.7045,0.02125,-1.164
0.31175,0.10075,-0.4005,0.88625,0.118,-0.81975
0.3455,0.082,-0.9432501,0.8235,0.19375,-0.914
0.41375,0.11525,-1.17075,0.72925,0.11925,-0.627
0.3435,0.08525001,-1.2495,0.62875,0.141,-0.5495
0.675,0.0165,-1.05825,0.6390001,0.08675,-0.6955
0.73325,0.09100001,-1.061,0.62125,-0.0085,-0.93225
0.66875,-0.04325,-0.7755001,0.60625,0.06425,-0.9255
0.574,0.07925,-0.71925,0.46325,0.38875,-0.4445
0.68225,0.23775,-0.8117501,0.61125,0.341,-0.151
0.66325,0.227,-0.8525,1.0095,-0.19175,-1.20075
0.72925,0.09875,-1.022,0.919,-0.1585,-1.12625
0.64,0.00475,-0.786,0.7287501,0.30575,-0.8200001
0.49175,0.15,-0.647,0.6867501,0.31825,-0.7262501
0.47,0.363,-0.83425,0.7902501,0.38825,-0.69975
0.73,0.47625,-1.65925,0.83775,0.3965,-0.633
0.8660001,0.19175,-1.395,0.8002501,0.29175,-0.6345
0.44175,0.51725,-1.32875,0.7582501,0.057,-0.61225
0.43275,0.45575,-0.86375,0.7325,0.0535,-0.57625
0.5565,0.1655,-0.59975,0.6935,0.08350001,-0.575
0.5565,0.1655,-0.59975,0.5905001,0.152,-0.4985
0.6175,0.34125,-0.622,0.5905001,0.152,-0.4985
0.57425,0.235,-0.5375,0.5905001,0.152,-0.4985
0.541,0.22575,-1.12625,0.9815,0.219,-0.83575
0.52825,0.1425,-1.1715,1.0985,0.289,-1.18
0.52225,0.10025,-1.04525,0.65025,0.05625,-1.2965
0.471,0.11925,-0.9530001,0.77675,0.12375,-0.853
0.4395,0.28075,-0.8520001,0.6255,0.29725,-0.5975
0.40575,0.3815,-0.91225,0.6957501,0.2495,-0.634
0.4345,0.4135,-0.92,0.7315,0.2505,-0.691
0.43625,0.23975,-0.8155,0.8325,0.36775,-0.5330001
0.6195,0.28325,-0.7935001,0.8665,0.3005,-0.51825
0.605,0.29775,-0.8495001,0.85075,0.25025,-0.575
0.52575,0.33225,-0.7745,0.8002501,0.13475,-0.56325
0.521,0.29725,-0.767,0.7837501,0.08450001,-0.43825
0.65925,0.20625,-0.8285,0.867,0.07175,-0.5527501
0.6415001,0.3585,-0.867,0.8290001,0.06125,-0.626
0.47925,0.436,-1.16125,0.811,0.06525,-0.6447501
0.50325,0.40475,-0.85875,0.67425,0.08625001,-0.61325
0.442,0.3815,-0.84575,0.7645,0.108,-0.643
0.48025,0.3045,-0.75625,0.7725,0.21375,-0.57275
0.59675,0.2065,-0.7787501,0.8345,0.127,-0.5330001
0.5617501,0.2545,-0.867,0.8502501,0.11775,-0.51175
0.67325,0.234,-0.9170001,0.82775,0.14175,-0.53075
0.7085,0.24675,-0.8765001,0.837,0.175,-0.57425
0.67125,0.07125001,-0.7475001,0.8265001,0.21275,-0.53725
0.689,0.108,-0.743,0.8455001,0.24775,-0.49575
0.63875,0.1095,-0.7032501,0.87925,0.24425,-0.522
0.553,0.07775,-0.7180001,0.86125,0.22775,-0.529
0.5945,0.05075,-0.671,0.84075,0.23725,-0.53475
0.743,0.30825,-0.6905,0.83175,0.28275,-0.5345
0.6985,0.46125,-0.7645,0.8340001,0.24875,-0.543
0.5825,0.63225,-0.6595,0.8625,0.189,-0.53825
0.5045,0.7095,-0.6127501,0.874,0.16675,-0.507
0.41075,0.6892501,-0.6105,0.8595001,0.1525,-0.4705
0.80325,0.129,-0.6515,0.8595001,0.1525,-0.4705
0.3695,0.4395,-0.597,0.8420001,0.12525,-0.441
0.65925,0.54725,-0.997,0.86775,0.15825,-0.462
0.52875,0.5705,-1.21975,0.88625,0.1665,-0.48925
0.4735,0.43275,-1.02175,0.86,0.16425,-0.49525
0.5145,0.26625,-0.8435,0.8655,0.1975,-0.54175
0.459,0.31475,-0.7787501,0.85875,0.2245,-0.528
0.41675,0.50475,-0.853,0.8650001,0.19075,-0.518
0.39825,0.5420001,-0.937,0.854,0.184,-0.50975
0.4665,0.50625,-0.9532501,0.8515,0.176,-0.5015
0.383,0.18525,-0.802,0.8537501,0.17575,-0.473
0.402,0.2815,-0.863,0.85575,0.1795,-0.474
0.374,0.3985,-0.99875,0.8610001,0.19775,-0.49175
0.28725,0.355,-0.9820001,0.87475,0.21625,-0.524
0.44375,0.162,-0.989,0.85725,0.219,-0.497
0.182,0.48575,-0.9907501,0.86225,0.21325,-0.475
0.33525,0.3875,-1.071,0.86125,0.21,-0.46475
0.11775,-0.06025,-1.15425,0.8635001,0.2225,-0.48775
0.246,-0.11475,-1.13975,0.8605,0.2425,-0.5005
0.37425,-0.0675,-1.014,0.8835,0.26875,-0.5245
0.37425,-0.0675,-1.014,0.8822501,0.279,-0.4555
0.2475,0.009000001,-0.9680001,0.854,0.2845,-0.3895
0.1345,0.10875,-0.96,0.8602501,0.245,-0.43725
0.27,-0.036,-0.77575,0.8617501,0.167,-0.5085
0.21975,-0.06575,-0.7162501,0.85325,0.14725,-0.53575
0.2845,-0.07125001,-0.80075,0.8475,0.12575,-0.5625
0.39025,-0.2945,-0.8385,0.8705,0.1175,-0.51375
0.27225,-0.143,-1.20425,0.878,0.1355,-0.44975
0.19875,0.04175,-1.0895,0.86625,0.205,-0.4455
0.388,-0.05,-0.957,0.8515,0.21725,-0.45625
0.223,-0.0135,-1.03875,0.8515,0.21725,-0.45625
0.15325,0.055,-1.04675,0.8515,0.21725,-0.45625
0.25475,0.149,-1.0245,0.8602501,0.23525,-0.4905
0.23675,0.1025,-1.0655,0.839,0.19675,-0.5305001
0.313,0.05825,-1.00025,0.835,0.15325,-0.5445001
0.3415,0.094,-0.91725,0.8800001,0.22,-0.50725
0.3445,0.09850001,-0.8255,0.8570001,0.23925,-0.48225
0.35275,0.05125,-0.78975,0.85225,0.23725,-0.46625
0.49675,-0.117,-0.6595,0.85625,0.213,-0.54075
1.3755,-0.30775,-1.375,0.841,0.236,-0.50425
0.39975,-0.673,-0.80825,0.8437501,0.24575,-0.4925
0.56375,-0.4325,-0.2545,0.8465,0.2555,-0.48125
0.545,-0.3495,-0.32425,0.8340001,0.2685,-0.482
0.5125,-0.526,-0.9175,0.825,0.2235,-0.51525
0.47225,-0.57875,-1.015,0.854,0.245,-0.5105
0.477,-0.51475,-0.8940001,0.8502501,0.294,-0.5165
0.53225,-0.38325,-0.8375,0.83175,0.32075,-0.47075
0.511,-0.387,-0.79625,0.826,0.31675,-0.46475
0.546,-0.38825,-0.7735,0.81275,0.31775,-0.46225
0.57475,-0.34025,-0.7532501,0.8005,0.36025,-0.4585
0.5815001,-0.30375,-0.789,0.826,0.3905,-0.5185
0.59075,-0.31125,-0.87275,0.8502501,0.42475,-0.57125
0.54825,-0.3985,-0.809,0.78525,0.42075,-0.486
0.57775,-0.37575,-0.74075,0.79625,0.43925,-0.412
0.5945,-0.38525,-0.67875,0.76875,0.42175,-0.48275
0.6125,-0.40325,-0.669,0.81525,0.418,-0.51525
0.624,-0.44075,-0.7155001,0.77525,0.451,-0.5145
0.615,-0.3325,-0.808,0.7695,0.42975,-0.518
0.617,-0.321,-0.7905,0.7695,0.42975,-0.518
0.62125,-0.278,-0.748,0.8045,0.31525,-0.53525
0.61825,-0.25375,-0.72275,0.81025,0.25875,-0.49825
0.6390001,-0.19375,-0.752,0.7970001,0.27325,-0.4765
0.6465001,-0.18375,-0.7865,0.80525,0.2795,-0.49025
0.64125,-0.20225,-0.8207501,0.80825,0.29625,-0.51475
0.6255,-0.21075,-0.82125,0.8100001,0.31775,-0.5285
0.65775,-0.2315,-0.7507501,0.8045,0.334,-0.54825
0.6455,-0.205,-0.7455,0.79425,0.37425,-0.5470001
0.6415001,-0.22125,-0.767,0.8025,0.34125,-0.5157501
0.6475,-0.244,-0.7517501,0.81125,0.3275,-0.53725
0.6407501,-0.2425,-0.7925,0.8060001,0.318,-0.5247501
0.63875,-0.23875,-0.8372501,0.8132501,0.3305,-0.505
0.624,-0.24875,-0.7780001,0.82125,0.33525,-0.49825
0.6315,-0.2325,-0.76175,0.853,0.31325,-0.492
0.63075,-0.232,-0.75225,0.8295,0.3005,-0.52625
0.6332501,-0.238,-0.775,0.788,0.29525,-0.5195
0.62325,-0.2685,-0.7977501,0.8075001,0.26825,-0.51975
0.63125,-0.23525,-0.80725,0.8075001,0.26825,-0.51975
0.62525,-0.22625,-0.8142501,0.845,0.2505,-0.53825
0.624,-0.22425,-0.7902501,0.8375,0.252,-0.5135
0.6095001,-0.2015,-0.78925,0.82425,0.2675,-0.505
0.614,-0.2055,-0.83275,0.8347501,0.27425,-0.5155
0.6127501,-0.24225,-0.87125,0.84525,0.275,-0.51225
0.618,-0.2805,-0.81475,0.8535001,0.2595,-0.5125
0.623,-0.27825,-0.76025,0.8455001,0.23825,-0.5225
0.63075,-0.27675,-0.72975,0.84725,0.212,-0.5205
0.6435,-0.27625,-0.72925,0.8372501,0.20625,-0.503
0.6315,-0.24875,-0.80975,0.84025,0.2025,-0.474
0.63375,-0.23775,-0.8145,0.85675,0.1985,-0.48275
0.623,-0.25025,-0.80325,0.8665,0.1905,-0.496
0.6555001,-0.1405,-0.7722501,0.8565,0.19275,-0.5335
0.6465001,-0.112,-0.77325,0.844,0.22425,-0.5
0.63525,-0.17175,-0.8750001,0.8565,0.2055,-0.50375
0.619,-0.2105,-0.85975,0.8627501,0.16875,-0.5045
0.6382501,-0.2135,-0.80325,0.862,0.14925,-0.513
0.64575,-0.228,-0.70775,0.85675,0.171,-0.5075001
0.65125,-0.237,-0.7097501,0.8505,0.19,-0.4925
0.65325,-0.2565,-0.74775,0.85325,0.208,-0.4885
0.64775,-0.2775,-0.78325,0.8635001,0.22775,-0.52575
0.63025,-0.2755,-0.81475,0.862,0.2335,-0.5157501
0.641,-0.264,-0.7695,0.853,0.232,-0.49675
0.6472501,-0.24825,-0.7495,0.8475,0.226,-0.49025
0.65925,-0.24175,-0.74975,0.84975,0.22575,-0.4945
0.65475,-0.25075,-0.7632501,0.85325,0.2215,-0.4955
0.647,-0.25475,-0.7775,0.859,0.21075,-0.51025
0.6455,-0.26775,-0.7765,0.859,0.21075,-0.51025
0.6485,-0.28375,-0.74975,0.85825,0.20625,-0.5115
0.65,-0.2855,-0.74975,0.85825,0.20625,-0.5115
0.64225,-0.26325,-0.7722501,0.851,0.2075,-0.50325
0.6885,-0.27225,-0.7270001,0.85075,0.2125,-0.48225
0.6815,-0.25675,-0.7155001,0.85425,0.2145,-0.476
0.64375,-0.2325,-0.7270001,0.855,0.21525,-0.49775
0.67125,-0.25425,-0.721,0.8552501,0.2165,-0.50625
0.757,-0.28025,-0.7365,0.8502501,0.22775,-0.50575
0.7265,-0.291,-0.734,0.8560001,0.223,-0.5157501
0.73125,-0.28925,-0.71725,0.8487501,0.22625,-0.5100001
0.7465,-0.276,-0.687,0.84075,0.223,-0.49825
0.7435001,-0.269,-0.64425,0.837,0.22175,-0.4915
0.74525,-0.25675,-0.655,0.8272501,0.223,-0.4875
0.7545,-0.24725,-0.6705,0.82375,0.21775,-0.489
0.761,-0.257,-0.6715,0.8425,0.2745,-0.47775
0.7605,-0.234,-0.66675,0.84975,0.291,-0.485
0.7625,-0.21175,-0.66475,0.84525,0.2965,-0.5017501
0.7632501,-0.198,-0.6605,0.83825,0.2965,-0.523
0.7635,-0.19525,-0.665,0.83825,0.2965,-0.523
0.7675,-0.205,-0.68025,0.822,0.32575,-0.51425
0.762,-0.2035,-0.661,0.8142501,0.33375,-0.512
0.75125,-0.212,-0.6445,0.813,0.343,-0.51375
0.75775,-0.19275,-0.652,0.8155,0.359,-0.486
0.7565001,-0.18875,-0.6705,0.8105,0.34825,-0.4755
0.78,-0.17375,-0.69375,0.81925,0.3265,-0.48125
0.80075,-0.20825,-0.68575,0.809,0.328,-0.46125
0.76875,-0.19125,-0.701,0.80625,0.318,-0.46625
0.766,-0.189,-0.6867501,0.811,0.31225,-0.49
0.766,-0.189,-0.6867501,0.811,0.31225,-0.49
0.7607501,-0.16575,-0.668,0.8145,0.30825,-0.496
0.75925,-0.16075,-0.6695001,0.81025,0.304,-0.49675
0.7665001,-0.15575,-0.68225,0.802,0.32725,-0.52925
0.7665001,-0.15575,-0.68225,0.799,0.3375,-0.55975
0.7622501,-0.16175,-0.69775,0.795,0.354,-0.5775
0.75925,-0.157,-0.6725,0.77275,0.3795,-0.55975
0.76875,-0.1575,-0.6665,0.763,0.393,-0.53125
0.7730001,-0.1565,-0.67675,0.76375,0.40125,-0.524
0.767,-0.1585,-0.687,0.77325,0.39775,-0.53275
0.7600001,-0.169,-0.6895,0.7722501,0.407,-0.51025
0.753,-0.1705,-0.68475,0.76925,0.416,-0.48825
0.75275,-0.177,-0.683,0.7595,0.4205,-0.49825
0.7615001,-0.19825,-0.68025,0.76925,0.4215,-0.50025
0.7585,-0.19425,-0.6955,0.767,0.44575,-0.50025
0.7607501,-0.2005,-0.69025,0.75775,0.46625,-0.49
0.7585,-0.203,-0.6755,0.749,0.48375,-0.4895
0.75625,-0.2025,-0.6795,0.7410001,0.48575,-0.494
0.75425,-0.19875,-0.6795,0.738,0.48175,-0.5025
0.7550001,-0.2005,-0.67975,0.738,0.48175,-0.5025
0.7535,-0.1965,-0.6867501,0.73875,0.474,-0.50975
0.75425,-0.19675,-0.68525,0.73875,0.474,-0.50975
0.7465,-0.18825,-0.675,0.73875,0.4765,-0.50875
0.7495,-0.192,-0.68275,0.7375,0.4805,-0.5045
0.75025,-0.19975,-0.70575,0.7360001,0.4785,-0.5
0.753,-0.2065,-0.7085,0.73175,0.48,-0.5035
0.744,-0.22325,-0.7005,0.7335001,0.45875,-0.51525
0.73325,-0.22875,-0.6817501,0.73375,0.4535,-0.52175
0.7315,-0.22925,-0.688,0.72575,0.4805,-0.50775
0.7415,-0.23125,-0.702,0.714,0.4995,-0.52625
0.752,-0.2455,-0.69525,0.7032501,0.5017501,-0.5505
0.74525,-0.2415,-0.6720001,0.703,0.49875,-0.53375
0.7410001,-0.229,-0.6525,0.7065001,0.48775,-0.5272501
0.74375,-0.2265,-0.68,0.71075,0.4645,-0.5405
0.7475001,-0.23225,-0.6935,0.714,0.44925,-0.55425
0.743,-0.2395,-0.70675,0.716,0.437,-0.5685
0.7410001,-0.23825,-0.70175,0.7095,0.43725,-0.563
0.7335001,-0.23275,-0.68825,0.69875,0.4765,-0.55575
0.7360001,-0.23125,-0.68525,0.69775,0.49575,-0.55525
0.7365,-0.234,-0.69025,0.69875,0.503,-0.541
0.73625,-0.2355,-0.69925,0.71325,0.481,-0.5245
0.7377501,-0.24325,-0.708,0.721,0.4705,-0.511
0.73875,-0.24275,-0.6867501,0.719,0.4715,-0.52
0.7410001,-0.24125,-0.6805,0.717,0.48025,-0.5335
0.739,-0.23425,-0.67075,0.7090001,0.4915,-0.5387501
0.75025,-0.239,-0.6845,0.7007501,0.49075,-0.53425
0.739,-0.24575,-0.68475,0.706,0.4895,-0.53575
0.74275,-0.24525,-0.691,0.7115,0.48525,-0.52775
0.744,-0.245,-0.691,0.71175,0.4825,-0.5265
0.7402501,-0.242,-0.68225,0.7130001,0.4835,-0.52075
0.7375,-0.23425,-0.679,0.7145,0.48325,-0.52575
0.73475,-0.2325,-0.6755,0.71425,0.48925,-0.52125
0.734,-0.233,-0.69175,0.7097501,0.4935,-0.51725
0.74275,-0.24675,-0.70675,0.7090001,0.4975,-0.52075
0.72975,-0.25,-0.6885,0.712,0.49825,-0.509
0.73075,-0.24725,-0.6825,0.716,0.49175,-0.514
0.7255,-0.2545,-0.68525,0.7180001,0.49675,-0.5105
0.7405,-0.26025,-0.6907501,0.724,0.49825,-0.5132501
0.7277501,-0.27375,-0.688,0.7255,0.489,-0.53025
0.7277501,-0.27575,-0.689,0.70425,0.478,-0.53375
0.7285,-0.276,-0.6885,0.69625,0.475,-0.5420001
0.7360001,-0.26525,-0.6817501,0.7015001,0.45,-0.57025
0.7345001,-0.25275,-0.682,0.70175,0.4295,-0.58
0.73475,-0.23175,-0.6905,0.7295001,0.37525,-0.55475
0.73475,-0.23175,-0.6905,0.7425,0.37625,-0.54825
0.73,-0.233,-0.69775,0.7517501,0.40075,-0.5470001
0.72475,-0.2335,-0.6982501,0.74075,0.441,-0.53075
0.72525,-0.25325,-0.698,0.7125,0.48525,-0.525
0.729,-0.2625,-0.70175,0.7015001,0.50025,-0.53775
0.72975,-0.27625,-0.6867501,0.7075,0.47925,-0.559
0.7305,-0.27375,-0.68025,0.71775,0.45125,-0.56225
0.73175,-0.269,-0.6777501,0.7215,0.44025,-0.5477501
0.73,-0.263,-0.6907501,0.7277501,0.4385,-0.53375
0.7285,-0.26725,-0.69875,0.7237501,0.44675,-0.53475
0.726,-0.2715,-0.70925,0.7185,0.4525,-0.5385
0.723,-0.2675,-0.684,0.7122501,0.46275,-0.54425
0.72525,-0.26025,-0.68375,0.7122501,0.46275,-0.54425
0.72475,-0.2635,-0.68525,0.71275,0.463,-0.5485
0.7212501,-0.264,-0.689,0.7195,0.459,-0.5545
0.71575,-0.27625,-0.6985,0.71725,0.4685,-0.5335
0.7155001,-0.288,-0.7147501,0.7125,0.472,-0.526
0.7097501,-0.305,-0.7147501,0.71525,0.46475,-0.5485
0.7135,-0.31225,-0.67975,0.7145,0.46125,-0.56025
0.72225,-0.302,-0.6727501,0.71725,0.452,-0.5700001
0.71675,-0.30075,-0.6705,0.71975,0.45325,-0.551
0.7255,-0.28925,-0.6965,0.72175,0.474,-0.50725
0.7215,-0.2815,-0.6907501,0.72725,0.47525,-0.50275
0.71775,-0.2745,-0.68625,0.7245001,0.486,-0.49575
0.7130001,-0.27725,-0.6900001,0.721,0.48675,-0.49925
0.7032501,-0.2925,-0.7032501,0.719,0.4835,-0.51025
0.72425,-0.303,-0.6835001,0.71825,0.47875,-0.52675
0.72575,-0.2925,-0.66025,0.72175,0.4685,-0.53575
0.7450001,-0.32,-0.6210001,0.7255,0.46225,-0.53275
0.7135,-0.30975,-0.7235,0.723,0.4675,-0.5185
0.726,-0.315,-0.6495,0.72675,0.4665,-0.523
0.71,-0.30975,-0.68325,0.723,0.47425,-0.53675
0.71825,-0.314,-0.6842501,0.71425,0.476,-0.53425
0.71525,-0.31125,-0.68325,0.708,0.47475,-0.5362501
0.71425,-0.31125,-0.68325,0.708,0.47475,-0.5362501
0.7185,-0.3125,-0.6907501,0.70825,0.4685,-0.5495
0.71725,-0.31125,-0.6752501,0.71975,0.44375,-0.5515
0.7180001,-0.30975,-0.67375,0.7285,0.43375,-0.551
0.7205001,-0.305,-0.6760001,0.7295001,0.437,-0.54025
0.72025,-0.315,-0.69275,0.72825,0.4575,-0.52
0.7147501,-0.318,-0.69525,0.7245001,0.46425,-0.516
0.71575,-0.31375,-0.67675,0.7130001,0.4685,-0.53025
0.72075,-0.3135,-0.67725,0.7175,0.4655,-0.52875
0.7180001,-0.30675,-0.6785001,0.724,0.468,-0.5295
0.7130001,-0.304,-0.6867501,0.72525,0.46575,-0.53
0.7180001,-0.301,-0.6850001,0.72225,0.47075,-0.52875
0.72075,-0.2945,-0.688,0.72225,0.47075,-0.52875
0.72025,-0.29575,-0.6885,0.72025,0.47075,-0.53175
0.7162501,-0.301,-0.68075,0.7195,0.472,-0.52975
0.7165,-0.30325,-0.68225,0.721,0.46675,-0.53425
0.7135,-0.30475,-0.69125,0.7195,0.48075,-0.539
0.72175,-0.30725,-0.683,0.71425,0.487,-0.5285
0.7215,-0.3065,-0.677,0.70875,0.47625,-0.5295
0.7225,-0.296,-0.678,0.73425,0.4165,-0.55625
0.72325,-0.295,-0.6810001,0.7385001,0.4075,-0.541
0.7195,-0.29475,-0.68625,0.74125,0.40575,-0.5335
0.71575,-0.298,-0.687,0.73975,0.416,-0.534
0.71925,-0.30725,-0.6835001,0.7287501,0.45675,-0.5325
0.7212501,-0.309,-0.683,0.72275,0.46875,-0.532
0.71975,-0.30925,-0.68075,0.72425,0.4665,-0.53975
0.72025,-0.30375,-0.67325,0.72925,0.45225,-0.538
0.72075,-0.30275,-0.67425,0.729,0.44275,-0.53775
0.72075,-0.305,-0.688,0.7295001,0.439,-0.5355
0.7165,-0.30675,-0.68775,0.73125,0.43775,-0.53225
0.71775,-0.30475,-0.68375,0.731,0.44,-0.53275
0.71825,-0.30325,-0.6855,0.73325,0.44275,-0.5345
0.71925,-0.3035,-0.679,0.7320001,0.44625,-0.53775
0.7215,-0.30275,-0.67425,0.729,0.453,-0.53775
0.7215,-0.308,-0.67575,0.72825,0.4575,-0.5385
0.719,-0.31325,-0.69275,0.7265,0.4535,-0.5325
0.72325,-0.30575,-0.684,0.7287501,0.447,-0.5325
0.7130001,-0.3105,-0.6702501,0.7325,0.44075,-0.53225
0.71125,-0.3105,-0.68025,0.728,0.444,-0.53325
0.71175,-0.31125,-0.6932501,0.72475,0.443,-0.54325
0.71525,-0.31,-0.6885,0.728,0.4395,-0.5527501
0.72675,-0.30425,-0.6760001,0.73375,0.4375,-0.54525
0.7315,-0.29625,-0.67875,0.729,0.44425,-0.528
0.73425,-0.287,-0.674,0.729,0.447,-0.52875
0.7262501,-0.28325,-0.67575,0.7255,0.4475,-0.539
0.7155001,-0.2885,-0.68525,0.72475,0.444,-0.53975
0.7072501,-0.2945,-0.69275,0.7275,0.4435,-0.54525
0.70575,-0.31925,-0.6982501,0.72075,0.45025,-0.548
0.71,-0.32925,-0.6982501,0.72,0.4505,-0.5527501
0.72025,-0.319,-0.673,0.7245001,0.45475,-0.53925
0.72325,-0.308,-0.6685,0.72475,0.45325,-0.538
0.7255,-0.30375,-0.6715,0.72675,0.45275,-0.5325
0.7262501,-0.296,-0.6777501,0.7295001,0.45275,-0.53075
0.7245001,-0.29775,-0.689,0.733,0.45475,-0.5245
