0,QAQ,21_55_17_2021_02_18,50,200,13
0.9590001,0.09450001,-0.14475,0.97,0.002,-0.2025
0.9825001,0.09550001,-0.1325,0.915,0.05325,-0.12325
1.00925,0.09775001,-0.1365,0.9055001,0.0485,-0.101
1.04025,0.08525001,-0.16975,0.92575,0.02625,-0.09925
1.10675,0.06075,-0.2525,0.9792501,-0.0185,-0.142
1.08125,0.089,-0.22575,1.009,-0.03725,-0.14825
1.031,0.1345,-0.18475,1.0785,-0.07175,-0.1885
1.02475,0.12675,-0.1855,1.10775,-0.08425,-0.1975
1.03925,0.09625001,-0.19725,1.1235,-0.09375001,-0.223
1.03925,0.09625001,-0.19725,1.1295,-0.09500001,-0.24875
1.03925,0.09625001,-0.19725,1.122,-0.08800001,-0.282
1.07175,0.05225,-0.21125,1.05025,-0.07675,-0.24975
1.09075,0.002,-0.19425,0.946,-0.0715,-0.1835
1.07575,-0.00325,-0.1815,0.9035,-0.06275,-0.1515
1.05475,0.00575,-0.162,0.88025,-0.05675,-0.13475
1.03575,0.02725,-0.1745,0.9045001,-0.0795,-0.16675
1.03625,0.028,-0.195,0.9525,-0.09450001,-0.2105
1.02375,0.0145,-0.21975,1.0015,-0.09200001,-0.24925
0.9895,0.03975,-0.19225,1.0285,-0.083,-0.248
0.9712501,0.0555,-0.20725,1.049,-0.06675,-0.24725
0.9745001,0.05,-0.21025,1.045,-0.063,-0.23575
0.98375,0.02675,-0.21075,1.034,-0.06325001,-0.2305
1.00025,-0.005,-0.17325,1.00725,-0.07425001,-0.203
1.01025,-0.00075,-0.15375,0.9942501,-0.07250001,-0.1915
1.0205,0.00275,-0.14425,0.973,-0.07225,-0.1605
1.05775,-0.0015,-0.17175,0.9450001,-0.07600001,-0.12125
1.07325,-0.0055,-0.18525,0.9505001,-0.085,-0.1315
1.0735,0.00025,-0.1865,0.96325,-0.09775001,-0.159
1.0435,0.0125,-0.18,0.99775,-0.11875,-0.20975
1.019,0.0205,-0.16325,0.9907501,-0.1135,-0.19975
0.9955,0.0325,-0.14475,0.97325,-0.106,-0.1675
0.9820001,0.046,-0.1365,0.934,-0.1015,-0.1175
0.9957501,0.03975,-0.1555,0.9260001,-0.10175,-0.10225
1.00875,0.03825,-0.18175,0.94675,-0.1085,-0.127
1.0195,0.04575,-0.2205,1.00375,-0.126,-0.181
1.0295,0.0505,-0.22775,1.01425,-0.1345,-0.177
1.04325,0.04775,-0.23225,1.01975,-0.1475,-0.17
1.05175,0.03875,-0.223,1.02575,-0.17225,-0.168
1.05925,0.019,-0.22275,1.027,-0.17475,-0.185
1.063,-0.006,-0.21975,1.00775,-0.15625,-0.1965
1.04625,-0.00225,-0.20175,0.9892501,-0.1355,-0.1855
1.03525,0.00175,-0.18575,0.9507501,-0.1105,-0.154
1.02975,-0.0035,-0.16775,0.9062501,-0.0785,-0.093
1.03875,-0.0265,-0.17475,0.8975,-0.07125001,-0.06725001
1.05425,-0.07925,-0.175,0.9145001,-0.06475,-0.07625
1.04375,-0.0935,-0.1865,0.9482501,-0.05825,-0.1085
0.99475,-0.044,-0.18575,1.04325,-0.07425001,-0.2075
0.9580001,-0.00475,-0.1715,1.08175,-0.10425,-0.24375
0.9260001,0.0115,-0.1605,1.105,-0.137,-0.2575
0.9165,-0.0105,-0.13775,1.09225,-0.16725,-0.2245
0.9235001,-0.03075,-0.13275,1.07675,-0.16075,-0.198
0.9440001,-0.042,-0.14325,1.06375,-0.14475,-0.18225
0.9892501,-0.0325,-0.1885,1.04725,-0.10125,-0.17175
0.99725,-0.01375,-0.1875,1.04625,-0.09225,-0.17025
1.00225,0.0045,-0.17475,1.0425,-0.09275001,-0.1565
1.04725,0.0105,-0.1785,1.03925,-0.10075,-0.15075
1.0785,-0.0075,-0.19575,1.04625,-0.1005,-0.15225
1.1025,-0.0245,-0.195,1.05025,-0.08875,-0.15375
1.12475,-0.02175,-0.1975,1.055,-0.0495,-0.1515
1.122,-0.00025,-0.192,1.051,-0.024,-0.167
1.111,0.01275,-0.19475,1.0505,-0.02575,-0.17075
1.0835,0.02075,-0.18925,1.0375,-0.06500001,-0.158
1.0685,0.009000001,-0.17925,1.03125,-0.085,-0.16825
1.0325,-0.016,-0.17675,1.02375,-0.09925,-0.189
1.01,-0.00825,-0.163,1.0175,-0.09725001,-0.19825
0.9827501,0.003,-0.1475,1.01325,-0.08975001,-0.18725
0.956,0.01925,-0.12275,0.9992501,-0.08025,-0.17975
0.92975,0.03275,-0.104,0.9777501,-0.06550001,-0.1505
0.93025,0.03425,-0.09950001,0.9710001,-0.0565,-0.1325
0.9475001,0.045,-0.11025,0.95275,-0.01975,-0.113
0.9565001,0.05425,-0.13025,0.9472501,-0.02,-0.08025
0.97975,0.05425,-0.1625,0.9485,-0.027,-0.067
1.03075,0.047,-0.22575,0.9677501,-0.02325,-0.098
1.03275,0.054,-0.221,1.01675,0.0045,-0.17775
1.0265,0.0625,-0.19825,1.033,0.01125,-0.19625
1.0315,0.1105,-0.12225,1.005,-0.00775,-0.1635
1.0315,0.1105,-0.12225,0.98325,-0.02575,-0.13775
1.0485,0.12175,-0.1245,0.9662501,-0.03975,-0.11725
1.09825,0.097,-0.19925,0.9727501,-0.05625,-0.122
1.09825,0.097,-0.19925,0.99275,-0.066,-0.145
1.10375,0.08750001,-0.22275,1.00425,-0.07250001,-0.15775
1.095,0.0935,-0.21975,1.00825,-0.0735,-0.1635
1.06125,0.1235,-0.19525,0.9935001,-0.072,-0.159
1.04625,0.11125,-0.18275,0.98725,-0.0615,-0.155
1.03275,0.03525,-0.16975,0.98,-0.0455,-0.14925
1.02125,0.0145,-0.16625,0.9802501,-0.03125,-0.1565
1.0185,-0.00025,-0.1635,0.989,-0.03175,-0.15475
1.0095,0.01425,-0.15775,1.00025,-0.03975,-0.16375
1.004,0.02675,-0.156,1.01825,-0.0265,-0.18325
0.998,0.037,-0.154,1.02275,-0.01275,-0.182
0.992,0.05075,-0.14725,1.0195,-0.00625,-0.18625
0.99275,0.0745,-0.13675,1.0165,-0.01,-0.18025
1.00775,0.08525001,-0.15125,1.01125,-0.02225,-0.18075
1.056,0.07975,-0.196,0.99975,-0.03075,-0.158
1.08,0.074,-0.2025,0.99625,-0.02575,-0.14425
1.08325,0.07525001,-0.20175,1.00575,-0.01475,-0.155
1.07525,0.08325,-0.19675,1.012,-0.007,-0.16425
1.04725,0.09025001,-0.18475,1.02,-0.01675,-0.17375
1.03975,0.08725,-0.184,1.02425,-0.03125,-0.17925
1.037,0.08050001,-0.185,1.03175,-0.044,-0.1885
1.031,0.06775001,-0.1845,1.033,-0.04525,-0.2
1.02275,0.06375001,-0.17925,1.01475,-0.03025,-0.185
1.01075,0.06225,-0.17475,0.998,-0.01025,-0.16675
0.9995,0.06275,-0.17375,1.00825,-0.0035,-0.19325
0.9942501,0.06175,-0.17425,1.01725,-0.019,-0.20475
0.9917501,0.05475,-0.1665,1.01825,-0.042,-0.20725
0.95275,0.055,-0.12825,0.9792501,-0.0525,-0.178
0.942,0.0575,-0.106,0.9585,-0.043,-0.161
0.94525,0.06425,-0.09625001,0.9390001,-0.026,-0.14925
1.007,0.054,-0.15975,0.9292501,-0.01375,-0.14525
1.0385,0.057,-0.18375,0.9432501,-0.0355,-0.16275
1.05925,0.05925,-0.18525,0.9495,-0.04925,-0.15875
1.071,0.0485,-0.18475,0.9820001,-0.07300001,-0.18475
1.059,0.05,-0.17925,0.993,-0.07,-0.1835
1.04525,0.051,-0.18775,1.00075,-0.01375,-0.16075
1.04625,0.04625,-0.212,1.01175,0.00625,-0.171
1.041,0.0435,-0.22,1.01275,0.012,-0.16675
1.02125,0.03225,-0.23025,1.0315,-0.04125,-0.1595
1.00975,0.0365,-0.2385,1.03925,-0.089,-0.1605
1.0115,0.0435,-0.234,1.04275,-0.126,-0.1605
1.0475,0.017,-0.26975,1.0615,-0.12825,-0.18575
1.06075,-0.02275,-0.29575,1.0715,-0.10075,-0.2035
1.06675,-0.05675,-0.29325,1.0755,-0.07875001,-0.21475
1.03775,-0.09125,-0.275,1.0705,-0.06500001,-0.22125
0.96325,-0.1015,-0.20875,1.04675,-0.05475,-0.21725
0.91975,-0.07675,-0.17375,1.023,-0.05125,-0.21075
0.90075,-0.04675,-0.15225,1.00575,-0.04925,-0.20575
0.9385,-0.03775,-0.17425,0.95925,-0.0395,-0.146
0.9677501,-0.05125,-0.18275,0.942,-0.0295,-0.122
0.99525,-0.06,-0.18125,0.9422501,-0.019,-0.11375
1.01175,-0.01675,-0.15225,0.9635,0.003,-0.1345
1.02675,0.00775,-0.15625,0.9785001,0.006,-0.14625
1.05825,0.0345,-0.15975,0.99375,-0.00375,-0.14125
1.12375,0.071,-0.2105,1.0155,-0.015,-0.12625
1.14575,0.079,-0.2295,1.01325,-0.01275,-0.11475
1.1605,0.07525001,-0.24825,1.03125,-0.011,-0.13125
1.1595,0.02375,-0.303,1.1065,0.01275,-0.213
1.12525,0.0065,-0.30675,1.097,0.00125,-0.193
1.012,0.052,-0.23525,1.09475,-0.00225,-0.1795
0.9702501,0.07375,-0.22225,1.08725,-0.01275,-0.17925
0.9405,0.0855,-0.21325,1.051,-0.027,-0.17375
0.924,0.08975001,-0.1995,1.04125,-0.0245,-0.173
0.92075,0.07425001,-0.1945,1.01,-0.01175,-0.14275
0.9375001,0.059,-0.20575,1.01525,-0.00725,-0.13225
0.96175,0.05225,-0.21575,0.9720001,-0.00375,-0.181
0.96975,0.07025,-0.21825,0.9687501,-0.02775,-0.17725
0.9827501,0.09425,-0.21625,0.965,-0.0615,-0.1695
1.0135,0.09500001,-0.24775,0.9405,-0.06900001,-0.1575
1.0255,0.07825001,-0.26175,0.9382501,-0.0885,-0.17075
1.03325,0.07225,-0.24725,0.9332501,-0.06500001,-0.18575
1.03775,0.0705,-0.2345,0.94425,-0.0465,-0.173
1.055,0.06550001,-0.23375,0.95525,-0.06775001,-0.1665
1.05125,0.06025,-0.22775,0.9480001,-0.0825,-0.18375
1.04575,0.051,-0.232,0.94425,-0.0825,-0.19175
1.04275,0.04725,-0.23,0.9525,-0.04375,-0.19825
1.03525,0.0365,-0.211,0.95525,-0.02025,-0.185
1.0105,0.01075,-0.172,0.9865,-0.04425,-0.13925
0.99775,0.0115,-0.1625,0.97825,-0.04525,-0.12375
0.9820001,0.0215,-0.17,0.9827501,-0.04175,-0.183
0.973,0.03975,-0.1965,1.07425,-0.04,-0.22575
0.9770001,0.035,-0.21075,1.163,-0.00125,-0.21425
0.97725,0.03825,-0.2095,1.337,0.07625,-0.1485
0.9715,0.046,-0.2125,1.9285,-0.00375,-0.08025
0.9715,0.046,-0.2125,2.294,-0.02975,-0.06075
0.9715,0.046,-0.2125,2.66975,0.061,-0.0205
0.9770001,0.04775,-0.216,3.112,0.17575,-0.07875001
0.9845001,0.046,-0.2265,3.68025,0.353,-0.3155
1.00275,0.04075,-0.24,3.5785,0.37575,-0.6357501
1.02225,0.03,-0.2595,3.5785,0.37575,-0.6357501
1.0525,0.02225,-0.289,2.482,0.23325,-0.8315001
1.0525,0.02225,-0.289,2.07875,0.079,-0.88875
1.05325,0.0215,-0.28725,1.51375,0.0235,-0.896
1.054,0.0185,-0.28225,0.7870001,0.029,-0.82425
1.03825,0.033,-0.28975,-0.14275,-0.10825,-0.6702501
0.9935001,0.1425,-0.261,-0.7402501,-0.46325,-0.2585
1.00775,0.1665,-0.2625,-0.8665,-0.617,-0.173
1.03125,0.1545,-0.2935,-0.8665,-0.617,-0.173
1.04675,0.11675,-0.32125,-1.00625,-0.544,-0.15125
1.04675,0.11675,-0.32125,-1.07175,-0.44575,-0.00625
1.01325,-0.01625,-0.24575,-1.037,-0.45025,0.05025
0.9710001,-0.07275,-0.17775,-0.9767501,-0.4715,0.09575
0.9075,-0.122,-0.06500001,-0.7820001,-0.421,0.146
0.8785,-0.1135,-0.0315,-0.6350001,-0.31525,0.13025
0.87725,-0.02375,-0.05725,-0.41675,-0.08750001,0.0675
0.9035,0.04275,-0.1095,-0.28375,0.00625,0.032
1.0275,0.159,-0.2585,-0.1845,0.12475,-0.04825
1.15675,0.182,-0.389,0.0525,0.28325,-0.07925
1.20825,0.19125,-0.43075,0.26125,0.2685,0.02
1.21725,0.21175,-0.44,0.37175,0.27025,-0.07125001
1.188,0.218,-0.41225,0.495,0.3705,-0.29175
1.151,0.17725,-0.36925,0.61125,0.3955,-0.25375
1.09275,0.1245,-0.30575,0.9405,0.2375,-0.15975
0.988,0.041,-0.19475,1.20275,0.04675,-0.45675
0.9572501,0.0165,-0.153,1.13175,0.15675,-0.4405
0.94175,0,-0.1195,1.2105,0.314,-0.40575
0.943,-0.01575,-0.1105,1.687,0.19925,-0.35
0.9905,-0.01825,-0.13325,2.181,-0.031,-0.60225
1.0365,-0.02425,-0.1585,2.181,-0.031,-0.60225
1.0975,-0.058,-0.197,2.181,-0.031,-0.60225
1.26025,-0.169,-0.276,2.46125,-0.02425,-0.7255
1.30075,-0.2005,-0.2675,2.51225,0.06375001,-0.7905
1.26225,-0.186,-0.22225,2.50175,0.15975,-0.9852501
1.14825,-0.0625,-0.2065,2.639,0.0475,-1.07025
1.092,0.0045,-0.203,2.5705,0.1355,-0.81375
1.047,0.067,-0.19725,1.45725,0.25975,-0.1615
0.97425,0.18925,-0.19525,1.18275,-0.02775,-0.12625
0.9305,0.2495,-0.173,1.08375,-0.19175,-0.13275
0.88425,0.28675,-0.142,1.08375,-0.19175,-0.13275
0.8280001,0.2795,-0.13575,0.9415001,-0.36875,-0.12975
0.79725,0.2725,-0.12525,0.90575,-0.342,-0.207
0.7747501,0.2675,-0.1145,0.83775,-0.27125,-0.1825
0.74775,0.26875,-0.1085,0.8850001,-0.2965,-0.151
0.74875,0.27325,-0.11275,0.8947501,-0.3315,-0.178
0.83025,0.254,-0.18275,0.88375,-0.304,-0.20075
0.906,0.21375,-0.26325,0.87875,-0.2725,-0.18675
0.9810001,0.17175,-0.3445,0.841,-0.16275,-0.117
1.02025,0.149,-0.38575,0.85475,-0.09225,-0.07575
1.07475,0.1035,-0.3955,0.90575,0.0215,0.03025
1.09175,0.06225,-0.378,0.93125,0.0815,0.043
1.0975,-0.01275,-0.32075,0.9342501,0.1285,0.018
1.095,-0.031,-0.281,0.9342501,0.15875,0.00375
1.095,-0.031,-0.281,0.94025,0.1405,-0.01525
1.095,-0.031,-0.281,0.95925,0.1145,-0.03225
1.0885,-0.0375,-0.2175,1.01225,0.07975,-0.06900001
1.092,-0.0355,-0.20825,1.0135,0.06575,-0.07625
1.09425,-0.0335,-0.21625,1.00925,0.06975,-0.08925001
1.078,-0.04075,-0.2645,1.0475,0.06775001,-0.1465
1.05825,-0.03075,-0.27775,1.07825,0.10525,-0.13875
1.02,-0.01025,-0.25875,1.11025,0.1145,-0.12625
0.90575,0.013,-0.1855,1.11825,0.1175,-0.1155
0.89775,0.0045,-0.173,1.12075,0.0785,-0.1435
0.8972501,-0.019,-0.16225,1.13775,0.035,-0.188
0.91675,-0.05775,-0.12475,1.12625,-0.02525,-0.2125
0.9385,-0.05725,-0.1145,1.11275,-0.02625,-0.19425
0.9710001,-0.055,-0.12725,1.08525,-0.014,-0.15775
1.035,-0.04,-0.178,1.00675,0.032,-0.08525001
1.06525,-0.02975,-0.22225,0.9907501,0.0365,-0.052
1.1005,0.0115,-0.2615,0.95275,-0.027,-0.03225
1.1045,0.03275,-0.27125,0.94275,-0.0575,-0.05725
1.1055,0.04475,-0.28525,0.94275,-0.0575,-0.05725
1.09425,0.0565,-0.27775,0.975,-0.07700001,-0.05625
1.0735,0.06500001,-0.2415,0.9755,-0.1185,-0.1105
1.05425,0.06900001,-0.21075,1.0575,-0.07700001,-0.09775001
1.0195,0.08525001,-0.1765,1.05,-0.10575,-0.18075
0.99725,0.08725,-0.14725,1.05475,-0.1,-0.1905
0.975,0.067,-0.14225,1.03825,-0.08175001,-0.1835
0.9915,0.06025,-0.1585,1.01275,-0.05875,-0.16725
1.0155,0.056,-0.2045,0.9662501,-0.04025,-0.124
1.022,0.06950001,-0.2105,0.93525,-0.04125,-0.1275
1.028,0.10625,-0.232,0.919,-0.06175,-0.1265
1.0295,0.1235,-0.24975,0.9037501,-0.06925,-0.12875
1.019,0.13825,-0.25325,0.9105,-0.08325,-0.126
0.99625,0.14775,-0.24025,0.923,-0.1095,-0.1305
0.97225,0.15625,-0.2205,0.9457501,-0.10425,-0.15475
0.9562501,0.165,-0.205,0.9852501,-0.0735,-0.1705
0.9525,0.1625,-0.195,1.03825,0.037,-0.237
0.9595001,0.15875,-0.19175,1.03825,0.037,-0.237
0.9767501,0.1475,-0.19475,1.037,0.06975,-0.1835
1.0355,0.10575,-0.2315,1.04775,0.02,-0.1395
1.07,0.08575001,-0.24275,1.06275,0.0065,-0.18275
1.09025,0.03675,-0.24525,1.081,0.0085,-0.21625
1.07475,-0.038,-0.286,1.06425,0.0595,-0.22975
1.0485,-0.042,-0.254,1.0445,0.06625,-0.2055
1.02,-0.02925,-0.2215,1.01425,0.06075,-0.1775
1.005,-0.00225,-0.1975,1.0035,0.0445,-0.15225
1.01175,0.04475,-0.17675,0.973,0.011,-0.14175
1.0035,0.03775,-0.20425,0.94925,-0.001,-0.12875
0.99625,0.0435,-0.22125,0.9245,-0.01525,-0.1105
1.0305,-0.0615,-0.3285,0.89325,-0.04175,-0.1015
1.05025,-0.0935,-0.3425,0.8935,-0.049,-0.09875
1.0725,-0.06925,-0.2815,0.8935,-0.049,-0.09875
1.0375,-0.05525,-0.2425,0.9855,-0.04175,-0.13
1.02525,-0.05525,-0.25975,1.00825,-0.03625,-0.1375
1.011,-0.0455,-0.2685,1.0245,-0.082,-0.16525
1.002,-0.04125,-0.2755,1.03675,-0.085,-0.1965
0.9805,-0.03775,-0.27125,1.03875,-0.0855,-0.19575
0.9752501,-0.0255,-0.258,1.037,-0.09225,-0.155
0.96425,-0.01325,-0.25175,1.033,-0.1025,-0.1505
0.979,-0.01175,-0.24325,1.04325,-0.1185,-0.1565
0.96175,-0.0395,-0.27125,1.0545,-0.1375,-0.1975
0.934,-0.06525,-0.27925,1.0615,-0.142,-0.246
0.91975,-0.05925,-0.257,1.05575,-0.14075,-0.243
0.91475,-0.04725,-0.2345,1.04225,-0.131,-0.23325
0.9260001,-0.04975,-0.245,1.03725,-0.11325,-0.22975
0.9547501,-0.056,-0.2595,1.0355,-0.08400001,-0.23675
0.97475,-0.061,-0.2665,1.02775,-0.055,-0.232
1.01625,-0.0605,-0.28275,1.02,-0.0185,-0.2035
1.0345,-0.05325,-0.291,1.01375,-0.012,-0.18525
1.0575,-0.06025,-0.30475,1.009,-0.0105,-0.16925
1.0915,-0.06550001,-0.2995,1.01225,-0.01525,-0.16925
1.098,-0.05525,-0.2925,1.02075,-0.012,-0.18975
1.098,-0.04125,-0.282,1.0245,-0.0075,-0.18
1.0825,-0.02675,-0.28275,1.029,0.009500001,-0.1805
1.0795,-0.036,-0.28875,1.02725,0.02575,-0.17825
1.0775,-0.03775,-0.2845,1.02225,0.0355,-0.1875
1.064,-0.03325,-0.26425,1.0045,0.0245,-0.1795
1.05375,-0.02175,-0.24875,0.9902501,0.00575,-0.16675
1.025,0,-0.23,0.9845001,-0.0225,-0.183
1.01625,0.003,-0.23,0.9860001,-0.018,-0.17325
1.01225,-0.0025,-0.2395,0.98975,0.0015,-0.1695
1.00425,-0.0025,-0.2415,1.003,0.03325,-0.16875
0.9680001,0.01975,-0.21975,1.02375,0.0755,-0.179
0.9572501,0.032,-0.21675,1.0305,0.0795,-0.1835
0.94875,0.049,-0.2075,1.031,0.06900001,-0.186
0.96575,0.056,-0.2085,1.026,0.02725,-0.1755
0.9762501,0.0485,-0.20625,1.01925,0.009000001,-0.16175
0.98725,0.029,-0.22925,1.01425,-0.0015,-0.159
1.01825,0.0185,-0.279,1.00825,-0.0045,-0.17875
1.028,0.0265,-0.286,0.99525,-0.00325,-0.18
1.0335,0.033,-0.276,0.9630001,-0.01225,-0.14525
1.02425,0.031,-0.264,0.9587501,-0.0175,-0.15525
1.01025,0.02875,-0.24725,0.9562501,-0.02475,-0.14675
0.9985,0.0235,-0.2425,0.96925,-0.0315,-0.16175
0.9907501,0.02,-0.242,0.99125,-0.0185,-0.19925
0.98475,0.0195,-0.23675,0.9925001,-0.0015,-0.207
0.9875001,0.01775,-0.22725,0.98475,0.01325,-0.1935
0.98325,0.01275,-0.2125,0.9710001,0.018,-0.1775
0.9900001,0.00775,-0.21,0.9662501,0.023,-0.17375
0.9967501,0.0005,-0.2105,0.96925,0.03325,-0.172
1.01875,0.00525,-0.224,0.96925,0.04425,-0.15225
1.02325,0.00425,-0.2295,0.9720001,0.035,-0.1315
1.0285,-0.01525,-0.2415,0.99475,0.00025,-0.13825
1.0285,-0.01525,-0.2415,0.99475,0.00025,-0.13825
1.02125,0.00275,-0.22,1.022,-0.02575,-0.169
1.02725,0.0085,-0.2305,1.03675,-0.0255,-0.18475
1.0445,0.0235,-0.24575,1.04825,-0.0185,-0.19775
1.05575,0.0235,-0.24675,1.03975,-0.00325,-0.18475
1.06125,0.01425,-0.2455,1.0235,0.00275,-0.17575
1.06925,-0.0055,-0.25775,0.9942501,0.009500001,-0.164
1.06225,-0.00525,-0.2505,0.9842501,0.01375,-0.1605
1.048,-0.0005,-0.24275,0.9817501,0.01625,-0.157
1.01475,0.00825,-0.22175,0.9855,0.04,-0.16425
0.9942501,0.00825,-0.208,0.9817501,0.04625,-0.16575
0.9695001,0.00825,-0.20375,0.9992501,0.04325,-0.172
0.9590001,0.01125,-0.202,0.9992501,0.04325,-0.172
0.9457501,0.0235,-0.1955,1.04225,0.00475,-0.2125
0.938,0.03675,-0.18175,1.06575,-0.005,-0.23025
0.94875,0.04825,-0.174,1.05725,0.02125,-0.20675
0.9685,0.04025,-0.18875,1.034,0.035,-0.17775
1.0235,0.02125,-0.2275,1.01175,0.0395,-0.15475
1.0515,0.02375,-0.24675,0.9932501,0.0275,-0.149
1.0745,0.027,-0.2715,0.988,0.01625,-0.13625
1.09125,0.03275,-0.29975,0.9917501,0.00875,-0.13925
1.08125,0.03175,-0.304,0.9990001,-0.006,-0.15025
1.05875,0.02925,-0.285,0.9965001,-0.00775,-0.14625
1.014,0.01825,-0.2445,0.9967501,-0.02325,-0.16825
0.99475,0.01225,-0.22625,1.001,-0.0315,-0.185
0.9825001,0.009000001,-0.21,1.0115,-0.04,-0.1955
0.98225,0.00475,-0.20525,1.01975,-0.04475,-0.21325
0.9795001,-0.0045,-0.1925,1.0105,-0.02125,-0.2
0.9775,-0.00875,-0.18825,0.99775,-0.00225,-0.19325
0.9755,-0.0125,-0.19125,0.9860001,0.01375,-0.18625
0.9915,-0.0065,-0.21025,0.9777501,0.02125,-0.17675
0.99875,0.0065,-0.2085,0.9795001,0.01475,-0.17925
1.032,0.01,-0.2315,0.9825001,0.016,-0.17025
1.042,-0.001,-0.24225,0.9705001,0.03625,-0.15125
1.053,-0.01325,-0.25075,0.973,0.05,-0.15175
1.053,-0.01775,-0.25325,1.01,0.0465,-0.166
1.053,-0.01775,-0.25325,1.03175,0.03375,-0.18625
1.04625,-0.009500001,-0.24925,1.0505,0.017,-0.2095
1.034,0.003,-0.24475,1.058,0.00425,-0.21775
1.00575,0.02775,-0.2295,1.04775,-0.0005,-0.20725
0.99225,0.039,-0.21075,1.041,0.00725,-0.1985
0.9925001,0.04075,-0.20775,1.04725,0.0205,-0.186
1.0025,0.039,-0.20975,1.04175,0.01625,-0.17225
1.0395,0.01425,-0.2385,1.032,-0.00225,-0.152
1.1535,0.0175,-0.13375,1.02075,-0.0295,-0.11375
1.24075,0.01025,-0.08525001,1.0095,-0.08475,-0.1425
1.389,-0.03425,-0.09900001,1.0135,-0.11825,-0.1325
1.6525,-0.0855,-0.07025,1.008,-0.1615,-0.0865
2.00125,-0.1375,0.02825,1.003,-0.20125,-0.07225
2.9035,-0.41475,0.30425,1.003,-0.1755,-0.10275
3.791,-0.8335,-0.3095,1.03425,-0.017,-0.1955
3.76675,-1.00475,-0.5825,1.04325,0.06875,-0.233
3.76675,-1.00475,-0.5825,1.032,0.10475,-0.21025
3.1865,-1.015,-0.59425,0.9967501,0.09625001,-0.159
2.64725,-0.915,-0.66325,0.92325,0.01325,-0.09575
2.08075,-0.688,-0.71,0.9,-0.03225,-0.08400001
1.3325,-0.39925,-0.76125,0.8980001,-0.082,-0.1025
0.2095,0.521,-1.04975,0.9137501,-0.1505,-0.17075
-0.07675,0.87875,-1.13475,0.9175,-0.16725,-0.19375
-0.30325,0.9622501,-1.0425,0.9110001,-0.17825,-0.19275
-0.7355,0.32375,-0.18525,0.93375,-0.16925,-0.20125
-0.83275,0.07025,0.17425,0.9565001,-0.138,-0.21675
-0.664,-0.18325,0.299,0.9877501,-0.05225,-0.23
-0.5235,-0.07025,-0.0195,0.9992501,-0.0085,-0.21625
-0.50875,0.08525001,-0.22175,1.00525,0.02575,-0.21275
-0.4515,0.2825,-0.2585,1.01425,0.04925,-0.21075
-0.487,0.4405,-0.0705,1.0225,0.07525001,-0.1995
-0.396,0.33825,-0.019,1.03075,0.0795,-0.1895
-0.21825,0.068,0.127,1.04925,0.06725001,-0.19
-0.16325,-0.01575,0.18025,1.05975,0.04275,-0.20475
-0.05525,-0.06500001,0.16225,1.07675,0.01775,-0.209
0.078,-0.08000001,0.148,1.09275,0.006,-0.2245
0.29825,-0.01925,0.1895,1.11825,0.0305,-0.2875
0.361,-0.01975,0.2015,1.10275,0.05025,-0.29525
0.375,-0.07625,0.17875,1.08075,0.0595,-0.24925
0.7772501,-0.1125,0.182,1.0345,0.043,-0.215
0.8385,-0.09125,0.13225,1.0315,0.033,-0.24675
0.7787501,-0.1715,0.0585,1.0325,0.02,-0.27075
0.81675,-0.39,0.01325,1.01375,-0.02375,-0.195
1.20025,-0.2785,-0.03675,0.99625,-0.0545,-0.16425
1.276,-0.20975,-0.119,1.00025,-0.08075,-0.18175
1.05875,-0.353,0.08750001,1.01,-0.08525001,-0.2365
0.992,-0.482,0.22625,1.01025,-0.0905,-0.226
1.107,-0.55575,0.21425,0.9992501,-0.09975,-0.1855
1.5615,-0.249,0.15,0.98125,-0.111,-0.135
1.61225,-0.23425,0.08425,0.97975,-0.10325,-0.1345
1.5705,-0.233,-0.03875,0.9877501,-0.09,-0.13825
1.66225,-0.223,-0.1875,0.9915,-0.0975,-0.14925
1.83675,-0.21275,-0.312,0.98725,-0.102,-0.116
1.94775,-0.15,-0.33475,0.9805,-0.09425,-0.06925
1.97425,0.11425,-0.22675,0.9767501,-0.09275001,-0.05375
1.9045,0.36875,-0.25125,0.9712501,-0.08425,-0.05975
2.029,0.629,-0.48,0.9895,-0.02875,-0.0885
1.99625,0.2285,-0.4775,1.00825,-0.012,-0.11125
1.82875,0.02475,-0.32025,1.03025,-0.00925,-0.1325
1.3655,-0.09900001,-0.054,1.06625,-0.05375,-0.18725
1.2095,-0.044,-0.01225,1.079,-0.07875001,-0.21675
1.09825,0.0575,-0.0375,1.08625,-0.09900001,-0.23875
1.03775,0.1545,-0.0975,1.081,-0.08750001,-0.25475
0.98475,0.267,-0.28175,1.01525,-0.018,-0.212
0.98,0.28025,-0.35425,0.9795001,0.00525,-0.18825
0.9910001,0.23575,-0.4095,0.92325,0.0115,-0.13825
0.9815,0.15625,-0.41875,0.90575,0.0085,-0.121
0.95925,0.06675,-0.38625,0.9102501,0.004,-0.12075
0.8985,-0.01625,-0.332,0.92875,0.0085,-0.1345
0.84725,-0.05125,-0.2655,0.94375,0.01575,-0.155
0.7960001,-0.06,-0.227,0.9597501,0.023,-0.17025
0.7352501,-0.018,-0.1895,0.9810001,0.0245,-0.16475
0.717,0.00575,-0.1815,0.9827501,0.0255,-0.16575
