0,Alice,14_54_03_2021_02_19,50,200,0
0.68975,0.60725,-0.564,0.75475,0.67975,-0.18775
0.6975001,0.6005,-0.563,0.7565001,0.6715,-0.17975
0.6995,0.60075,-0.558,0.757,0.671,-0.1805
0.6985,0.60075,-0.5585001,0.7555,0.6795,-0.18
0.6990001,0.603,-0.56025,0.75775,0.67625,-0.176
0.697,0.6005,-0.5477501,0.75475,0.673,-0.1705
0.68625,0.6015,-0.54575,0.74975,0.67425,-0.16675
0.692,0.601,-0.5475,0.7500001,0.675,-0.17075
0.6932501,0.6020001,-0.54975,0.75225,0.675,-0.174
0.6895,0.60175,-0.5605,0.7532501,0.6745,-0.17475
0.69275,0.60575,-0.5505,0.7517501,0.6760001,-0.1805
0.68825,0.6077501,-0.5477501,0.75025,0.6805,-0.16775
0.69475,0.6065,-0.56325,0.7575001,0.68,-0.17975
0.69275,0.606,-0.5715,0.7600001,0.678,-0.19325
0.69275,0.606,-0.5715,0.7600001,0.678,-0.19325
0.694,0.59975,-0.5725001,0.75725,0.67875,-0.1965
0.6982501,0.597,-0.5732501,0.7640001,0.6735001,-0.189
0.70625,0.592,-0.572,0.7672501,0.66825,-0.18275
0.703,0.592,-0.55575,0.761,0.668,-0.17325
0.6950001,0.595,-0.5477501,0.7495,0.6702501,-0.1705
0.69025,0.597,-0.5420001,0.7450001,0.671,-0.162
0.69125,0.5975,-0.541,0.7460001,0.6715,-0.16375
0.6865,0.6020001,-0.54975,0.74975,0.678,-0.1745
0.68875,0.60425,-0.55525,0.74975,0.678,-0.1745
0.6867501,0.6065,-0.56075,0.7505,0.67875,-0.17875
0.693,0.60425,-0.5725001,0.75625,0.679,-0.1855
0.6990001,0.6025,-0.58025,0.765,0.67825,-0.19775
0.7035,0.6,-0.5790001,0.76275,0.678,-0.1955
0.694,0.6045001,-0.55975,0.7565001,0.67825,-0.175
0.69675,0.6025,-0.549,0.7557501,0.67725,-0.16675
0.7007501,0.601,-0.54575,0.7557501,0.6777501,-0.1705
0.68725,0.6065,-0.557,0.7517501,0.679,-0.1825
0.68075,0.609,-0.55775,0.7385001,0.6817501,-0.17575
0.68025,0.60925,-0.53525,0.7327501,0.684,-0.159
0.686,0.6102501,-0.5362501,0.7402501,0.683,-0.16125
0.68725,0.608,-0.5477501,0.747,0.68325,-0.175
0.6900001,0.603,-0.572,0.75225,0.6775,-0.1845
0.6915,0.60025,-0.57475,0.75775,0.67675,-0.18875
0.69475,0.6020001,-0.57275,0.761,0.67575,-0.1865
0.70375,0.598,-0.57275,0.7672501,0.67475,-0.19075
0.7162501,0.588,-0.58675,0.7775,0.6665,-0.1965
0.71025,0.5897501,-0.5755,0.772,0.6662501,-0.18625
0.70425,0.60025,-0.54875,0.76275,0.6715,-0.17025
0.6957501,0.6020001,-0.54975,0.749,0.67825,-0.17
0.6810001,0.606,-0.5525,0.7450001,0.68075,-0.17425
0.6792501,0.60475,-0.5395,0.74125,0.68125,-0.17425
0.678,0.6075,-0.53475,0.7325,0.6805,-0.15675
0.68225,0.606,-0.55225,0.7417501,0.6817501,-0.17775
0.68225,0.606,-0.55225,0.7417501,0.6817501,-0.17775
0.6885,0.6015,-0.578,0.7605,0.67425,-0.19025
0.70275,0.594,-0.575,0.7632501,0.6685,-0.18575
0.71175,0.5897501,-0.55675,0.7657501,0.6685,-0.1695
0.71175,0.5897501,-0.55675,0.7657501,0.6685,-0.1695
0.7065001,0.59125,-0.55375,0.765,0.67325,-0.17825
0.6932501,0.59475,-0.564,0.75425,0.6727501,-0.18175
0.6795,0.5985,-0.554,0.74275,0.67575,-0.176
0.67875,0.59775,-0.541,0.73625,0.67675,-0.17875
0.675,0.6,-0.5455,0.7395,0.6765,-0.1745
0.6817501,0.6025,-0.5560001,0.7475001,0.68075,-0.176
0.68075,0.6015,-0.54675,0.7455,0.6850001,-0.18575
0.67225,0.597,-0.53575,0.7315,0.6925001,-0.19175
0.66525,0.62575,-0.524,0.73625,0.7095,-0.1705
0.6875001,0.6525,-0.5325,0.75025,0.728,-0.1445
0.7035,0.6655,-0.53575,0.75975,0.74275,-0.1405
0.6805,0.666,-0.5617501,0.74125,0.7415,-0.17025
0.6735001,0.6565,-0.5435,0.7395,0.73225,-0.16425
0.67675,0.7005,-0.43375,0.719,0.788,-0.08800001
0.6755,0.69425,-0.435,0.714,0.781,-0.1075
0.68225,0.67325,-0.4905,0.76425,0.7302501,-0.1055
0.73075,0.574,-0.489,0.79625,0.645,-0.1435
0.75975,0.432,-0.4575,0.813,0.50625,-0.089
0.73725,0.39275,-0.433,0.7825,0.45975,-0.05675
0.74375,0.31625,-0.415,0.82775,0.37375,-0.01475
0.79625,0.2725,-0.4455,0.88525,0.3325,-0.00525
0.8642501,0.23125,-0.47175,0.9205,0.29925,-0.02575
1.04175,0.03125,-0.56,1.0955,0.192,-0.06325001
1.48625,-0.65925,-0.33825,1.3665,-0.309,0.18625
1.54775,0.017,-0.6285,1.405,-0.25525,0.20875
0.8135,0.19025,-0.6,1.024,0.2185,-0.07875001
0.98875,0.18625,0.1895,0.85675,0.13775,0.2845
0.54875,0.88025,-1.21325,0.8742501,0.28675,-0.23125
1.198,0.58025,-0.29325,1.0155,0.0755,-0.1105
1.06,0.82675,-0.263,1.10025,0.0665,-0.025
0.9935001,0.86875,-0.28825,1.03,0.07725,0.0355
0.81275,0.9052501,-0.31175,0.8430001,0.03975,0.32
0.77375,0.6612501,-0.3775,1.08075,-0.09975,0.109
0.7365,0.466,-0.48925,1.094,-0.26725,-0.10925
0.7965,0.4225,-0.63925,0.966,-0.2105,-0.173
0.81475,0.3855,-0.65375,0.913,-0.19675,0.13025
0.8045,0.3235,-0.59575,0.8125001,-0.262,-0.3455
0.7435001,0.16475,-0.52025,1.2315,-0.26825,-0.0905
0.7345001,0.1065,-0.5025,1.1625,-0.25875,-0.16225
0.7535,0.04425,-0.44675,1.15175,-0.2345,-0.087
0.75975,-0.03075,-0.43425,1.14375,-0.14375,-0.11675
0.66925,-0.12975,-0.4335,1.02325,-0.05325,0.06
