1,Yufei,21_23_23_2021_02_18,50,150,6
-0.02375,0.028,0.14325,0.9902501,0.0505,-0.36075
0.033,-0.01325,0.14425,0.9820001,0.0625,-0.33325
0.2385,-0.062,0.17925,0.9827501,0.05625,-0.3095
0.238,-0.0905,0.13125,0.988,0.02525,-0.32575
0.238,-0.0905,0.13125,1.009,-0.00275,-0.3515
0.2965,-0.10575,0.1505,1.01975,-0.01925,-0.351
0.45525,-0.117,0.26125,1.03675,-0.02525,-0.34075
0.5815001,-0.0855,0.22575,1.0465,-0.03125,-0.38325
0.64025,-0.08875,0.0395,1.03825,-0.04675,-0.365
0.78975,-0.15125,0.06975,1.02025,-0.10775,-0.25425
1.0755,-0.13775,0.188,1.032,-0.10925,-0.3025
1.46175,-0.37225,0.045,1.04875,-0.0255,-0.42225
1.392,-0.587,0.138,1.03625,-0.012,-0.3985
1.56475,-0.508,0.2345,1.0095,-0.02,-0.30275
1.9095,0.0445,-0.07575,0.9572501,-0.04025,-0.2075
1.9295,0.11675,-0.2235,0.9395,-0.03725,-0.20225
1.84725,0.1015,-0.3745,0.9345,-0.04125,-0.20975
1.949,0.13525,-0.57075,0.9465001,-0.02475,-0.255
1.949,0.13525,-0.57075,0.942,-0.0285,-0.23175
2.16625,0.19525,-0.68275,0.94525,-0.02575,-0.22275
2.21275,0.08350001,-0.60075,0.9432501,-0.01475,-0.24575
2.0705,0.00775,-0.5,0.94425,-0.02025,-0.2455
2.0705,0.00775,-0.5,0.9495,-0.024,-0.27325
1.8835,0.02325,-0.382,0.9545,-0.0205,-0.284
1.66625,0.1145,-0.302,0.96,-0.0195,-0.2515
1.54475,0.10375,-0.2335,0.95925,-0.02225,-0.25275
1.10625,-0.00125,-0.0115,0.97425,-0.0065,-0.2855
1.04525,-0.0065,0.0255,0.97425,-0.0065,-0.2855
0.97975,0.12775,-0.08375,0.9932501,0.03825,-0.33675
0.9767501,0.18825,-0.17075,1.00225,0.0905,-0.335
0.96025,0.23025,-0.2255,0.9965001,0.10575,-0.32775
0.9475001,0.2465,-0.2575,0.9737501,0.10725,-0.30425
0.93375,0.19,-0.28575,0.9367501,0.07825001,-0.2645
0.92,0.14625,-0.2965,0.9335001,0.081,-0.25875
0.9227501,0.04825,-0.29775,0.933,0.082,-0.253
0.9055001,-0.009000001,-0.24775,0.92975,0.0685,-0.24
0.8847501,-0.0585,-0.181,0.932,0.075,-0.24575
0.87225,-0.1085,-0.1205,0.941,0.07225,-0.25075
0.8815001,-0.156,-0.0525,0.9472501,0.062,-0.2135
0.8850001,-0.13425,-0.038,0.9515001,0.0625,-0.2075
0.895,-0.1015,-0.04525,0.96425,0.06825,-0.215
0.913,-0.033,-0.1,0.9907501,0.08750001,-0.24475
0.9332501,0,-0.1225,0.9975001,0.0905,-0.23875
0.96075,0.021,-0.1505,1.001,0.07650001,-0.2135
1.01725,0.0325,-0.17925,1.00675,0.04125,-0.2105
1.034,0.02675,-0.20025,1.014,0.03125,-0.21625
1.0435,0.02025,-0.2025,1.02175,0.023,-0.225
1.061,0.009500001,-0.20025,1.01875,0.0125,-0.2255
1.0705,0.016,-0.21575,1,0.00675,-0.19275
1.09125,0.0255,-0.24025,0.99475,0.01075,-0.191
1.1,0.03875,-0.2595,0.9945,0.01925,-0.18325
1.103,0.02875,-0.2575,0.99725,0.029,-0.1725
1.09275,-0.016,-0.2265,1.01075,0.04025,-0.18225
1.09275,-0.016,-0.2265,1.02125,0.04925,-0.20475
1.082,-0.0215,-0.1835,1.047,0.0485,-0.21475
1.069,-0.0195,-0.177,1.0575,0.049,-0.21725
1.0495,0.007,-0.186,1.062,0.06550001,-0.23725
1.04875,0.0115,-0.20525,1.0575,0.08475,-0.23075
1.0455,0.01275,-0.21825,1.055,0.08875,-0.236
1.04175,0.01675,-0.21825,1.05125,0.10475,-0.2045
1.02475,0.02025,-0.21175,1.04775,0.157,-0.1845
1.0185,0.0215,-0.2115,1.038,0.20175,-0.19425
1.01375,0.024,-0.21475,1.037,0.24775,-0.20425
1.01425,0.0225,-0.23575,1.071,0.396,-0.2395
1.01375,0.0245,-0.238,1.115,0.5685,-0.27525
1.003,0.025,-0.217,1.13975,0.91175,-0.40775
1.00025,0.0265,-0.197,1.0935,0.99225,-0.37675
0.9960001,0.02425,-0.19775,1.0445,1.104,-0.2875
1.004,0.00425,-0.192,0.93625,1.5325,-0.32525
1.0105,-0.0295,-0.19425,0.9265,1.7325,-0.32525
1.0135,-0.07475001,-0.20175,0.8502501,1.89425,-0.36775
1.01625,-0.111,-0.16425,0.7055,1.98525,-0.37575
1.00775,-0.1015,-0.1465,0.67225,1.8655,-0.484
0.99775,-0.08625001,-0.165,0.66,1.65475,-0.71775
0.997,-0.07725,-0.19,0.60925,1.46275,-0.9447501
1.032,-0.11825,-0.31675,0.44675,0.8585001,-1.05225
1.01675,-0.13575,-0.31175,0.25,0.4575,-0.969
1.00525,-0.08275001,-0.2315,-0.1945,-0.3535,-1.498
1.00775,-0.06425,-0.23575,-0.184,-0.58175,-1.917
1.012,-0.05425,-0.24575,-0.12275,-1.06925,-1.85525
1.014,-0.042,-0.24275,0.6045001,-2.354,-2.0735
1.016,-0.01875,-0.212,1.1565,-2.76325,-2.14875
1.0225,0.02,-0.16475,1.5775,-2.864,-1.959
1.02875,0.03425,-0.17525,1.10375,-2.56575,-0.75775
1.03275,0.05375,-0.19225,0.74875,-2.19725,-0.24225
1.02075,0.07625,-0.18475,0.74875,-2.19725,-0.24225
0.993,0.12075,-0.14525,0.67325,-0.9515001,-0.631
0.975,0.14075,-0.12025,0.703,-0.65375,-0.76675
0.96925,0.157,-0.11225,0.703,-0.65375,-0.76675
0.96675,0.16725,-0.12,0.633,-0.44925,-0.32425
0.98975,0.1805,-0.145,0.487,-0.38775,-0.197
0.9815,0.19025,-0.12475,0.558,-0.278,-0.31125
0.9915,0.2325,-0.12325,0.8445001,0.12575,-0.30475
0.9995,0.2655,-0.13125,0.7812501,0.31525,-0.24325
1.001,0.2995,-0.11525,0.743,0.36125,-0.20175
1.022,0.33175,-0.14525,1.19975,0.301,-0.4535
1.04925,0.31975,-0.21125,1.22675,0.5725001,-0.49575
1.08025,0.286,-0.29575,1.14375,0.7965,-0.42975
1.11775,0.264,-0.3655,1.13175,0.6395,-0.42025
1.13,0.2615,-0.408,1.26875,0.37925,-0.52275
1.12475,0.27,-0.4125,1.26875,0.37925,-0.52275
1.11625,0.24675,-0.441,1.25475,0.39225,-0.67625
1.11375,0.19675,-0.49125,1.3095,0.49,-0.94675
1.0525,0.0855,-0.40875,1.32025,0.90675,-0.8560001
1.0225,0.04675,-0.3435,1.165,1.33275,-0.6332501
1.007,0.0015,-0.31725,1.056,1.08225,-0.506
0.9895,-0.02975,-0.307,0.956,0.73075,-0.45
0.9310001,-0.05075,-0.23625,1.02075,0.48825,-0.3735
0.90575,-0.05875,-0.1985,1.0305,0.5265,-0.44025
0.87975,-0.0785,-0.1835,1.02725,0.56075,-0.46375
0.85175,-0.09625001,-0.1675,0.95125,0.5782501,-0.402
0.82175,-0.11025,-0.141,0.91475,0.423,-0.3375
0.8165001,-0.1245,-0.09775001,0.8815001,0.2735,-0.28425
0.84725,-0.13675,-0.09175,0.86125,-0.1535,-0.2395
0.8840001,-0.14725,-0.0885,0.85625,-0.227,-0.228
0.92225,-0.163,-0.09775001,0.86375,-0.19125,-0.23225
0.98375,-0.18425,-0.143,0.8645,-0.02075,-0.19225
1.013,-0.16675,-0.1625,0.8610001,0.01425,-0.176
1.015,-0.1425,-0.1655,0.8795,0.0125,-0.17875
1.01625,-0.078,-0.1545,0.90925,-0.06275,-0.20425
1.02575,-0.0545,-0.16975,0.91975,-0.11375,-0.20675
1.03925,-0.03675,-0.17675,0.93725,-0.15325,-0.2165
1.04825,-0.0085,-0.17825,0.988,-0.12125,-0.24325
1.05025,0.0055,-0.1905,1.009,-0.06625,-0.2305
1.056,0.01575,-0.20375,1.0225,-0.02125,-0.22625
1.059,0.0235,-0.21725,1.034,0.021,-0.234
1.061,0.0535,-0.229,1.07125,0.0935,-0.26575
1.054,0.07925,-0.21675,1.085,0.101,-0.26875
1.0555,0.133,-0.238,1.085,0.101,-0.26875
1.069,0.14725,-0.27775,1.10075,0.09900001,-0.294
1.07775,0.1525,-0.30875,1.097,0.0975,-0.306
1.09475,0.1605,-0.33775,1.0645,0.07300001,-0.27675
1.0845,0.15375,-0.3295,1.046,0.0465,-0.25575
1.074,0.14325,-0.3215,1.03075,0.02575,-0.2525
1.05675,0.13125,-0.3125,0.9990001,0.00025,-0.256
1.02425,0.112,-0.28925,0.987,0.0175,-0.266
1.0115,0.10125,-0.2795,0.9845001,0.02375,-0.283
1.005,0.067,-0.28075,0.98625,0.02375,-0.2985
1.0015,0.055,-0.27075,0.9810001,0.0295,-0.29025
1.00325,0.02675,-0.2645,0.9675,0.0395,-0.28525
1.005,0.01,-0.27175,0.95025,0.0635,-0.28425
1.01175,-0.0055,-0.28275,0.9472501,0.06825,-0.28375
1.015,-0.0225,-0.281,0.93775,0.0635,-0.27625
0.9895,-0.04725,-0.24225,0.9400001,0.03725,-0.27775
0.9737501,-0.05675,-0.22175,0.942,0.0215,-0.28225
0.9580001,-0.05475,-0.20375,0.94925,0.01975,-0.272
0.9457501,-0.0405,-0.186,0.955,0.054,-0.25275
0.9540001,-0.0245,-0.2035,0.9530001,0.07775,-0.23775
0.9652501,-0.01375,-0.2205,0.96,0.07875001,-0.22775
0.9955,-0.02525,-0.2555,0.9595001,0.07600001,-0.22925
1.004,-0.035,-0.2535,0.9885001,0.06900001,-0.24975
1.00975,-0.03425,-0.24925,0.99975,0.0555,-0.2585
1.01325,-0.0235,-0.24675,1.01275,0.02825,-0.26675
1.0115,-0.0165,-0.24375,1.01125,0.01125,-0.266
1.0065,-0.01025,-0.244,1.0005,0.003,-0.2455
1.00925,-0.0075,-0.2435,0.9932501,-0.008,-0.24725
1.015,-0.00675,-0.24275,0.99775,-0.0035,-0.26025
1.0165,-0.0025,-0.24475,1.00375,0.011,-0.25525
1.02475,0.00725,-0.245,1.0015,0.03825,-0.24975
1.0255,0.01,-0.24525,0.9990001,0.045,-0.24175
1.0275,0.013,-0.25575,0.9925001,0.051,-0.25
1.01875,0.0365,-0.24925,0.9817501,0.05625,-0.23575
1.01425,0.043,-0.2465,0.9775,0.05675,-0.23475
1.01125,0.047,-0.24475,0.9775,0.05675,-0.23475
1.0075,0.05425,-0.24475,0.9955,0.04675,-0.2685
1.0035,0.05575,-0.252,1,0.05275,-0.2885
1.0065,0.0525,-0.25675,0.99775,0.0665,-0.28425
1.012,0.03875,-0.26425,0.97825,0.08075,-0.272
1.01475,0.035,-0.26675,0.96175,0.08750001,-0.2645
1.0145,0.03625,-0.264,0.95175,0.09200001,-0.25025
1.009,0.04275,-0.255,0.9475001,0.09900001,-0.2645
1.01175,0.05075,-0.25025,0.95,0.103,-0.27025
1.01875,0.05625,-0.246,0.95125,0.10575,-0.274
1.0265,0.06425,-0.273,0.9572501,0.09550001,-0.2635
1.02,0.07250001,-0.267,0.96075,0.078,-0.255
1.011,0.0825,-0.2635,0.9685,0.0585,-0.25975
0.98875,0.09325001,-0.25475,0.9752501,0.02875,-0.25975
0.99225,0.09550001,-0.2495,0.9752501,0.02875,-0.25975
0.9855,0.09575,-0.245,0.98375,0.03875,-0.25275
0.98975,0.08975001,-0.24825,0.9860001,0.03875,-0.2475
1.0095,0.067,-0.27525,0.9875001,0.04325,-0.2515
1.01725,0.07,-0.28,0.9845001,0.05075,-0.237
1.0245,0.0535,-0.2825,0.9867501,0.07700001,-0.2635
1.0265,0.04175,-0.28725,0.993,0.09500001,-0.276
1.01775,0.02525,-0.26925,0.998,0.09925,-0.2805
1.01775,0.02525,-0.26925,0.99725,0.101,-0.283
1.0035,0.02925,-0.25425,0.9787501,0.10575,-0.25925
0.99625,0.0375,-0.2425,0.96825,0.1005,-0.25375
0.98875,0.044,-0.2295,0.9680001,0.09175,-0.2535
0.9855,0.06175,-0.22475,0.9760001,0.03775,-0.26025
0.9932501,0.06125,-0.2355,0.9785001,0.0265,-0.27525
1.0105,0.0545,-0.25325,0.9815,0.0355,-0.2815
1.01575,0.05525,-0.26275,0.9982501,0.06375001,-0.2695
1.03325,0.06175,-0.28925,0.97575,0.06675,-0.2755
1.03325,0.06175,-0.28925,0.9770001,0.08025,-0.25525
1.042,0.05725,-0.2845,0.9760001,0.064,-0.24775
1.04125,0.0485,-0.2815,0.9712501,0.04625,-0.226
1.03025,0.05475,-0.27525,0.9865,0.0295,-0.2325
1.03125,0.072,-0.2635,0.99475,0.03375,-0.23225
1.02825,0.07525001,-0.25075,1.0085,0.04075,-0.2145
1.01575,0.0405,-0.223,0.998,-0.06225,-0.2975
1.01325,0.01925,-0.27225,1.0025,-0.0775,-0.29775
1.0225,0.0255,-0.2715,0.9885001,-0.10425,-0.2965
1.01325,0.049,-0.2515,0.984,-0.12075,-0.27025
1.00575,0.06275,-0.2385,0.97325,-0.09875,-0.25175
1.01325,0.04975,-0.21825,0.9687501,-0.09500001,-0.25325
0.988,0.009500001,-0.22625,0.97075,-0.06975,-0.259
0.9965001,-0.008,-0.2445,0.9605001,-0.06825,-0.25625
1.0025,0.0055,-0.26,0.966,-0.0565,-0.255
0.975,0.00225,-0.25375,0.9687501,-0.0455,-0.2395
0.99725,0.03775,-0.24225,0.97975,-0.03975,-0.2185
0.98,0.024,-0.24775,0.98875,-0.033,-0.2265
0.9855,0.01025,-0.24275,0.997,-0.02075,-0.2435
0.9785001,-0.00525,-0.25125,1.01525,-0.0005,-0.24775
0.9925001,-0.0335,-0.24875,1.01825,-0.0015,-0.23525
0.9855,-0.0085,-0.223,1.016,0.01875,-0.22275
0.9902501,0.01575,-0.2235,1.016,0.02575,-0.22225
0.9877501,0.01325,-0.22975,1.01025,0.0295,-0.21975
0.9925001,-0.00025,-0.242,0.9992501,0.035,-0.2185
1.009,0.0105,-0.2545,0.988,0.02625,-0.2135
1.01075,0.02025,-0.25875,0.9875001,0.02275,-0.2065
1.023,0.04975,-0.25825,0.99475,0.033,-0.2175
1.01325,0.03075,-0.28025,0.9942501,0.03425,-0.2165
1.027,0.02375,-0.2945,0.9942501,0.03425,-0.2165
1.02125,0.0185,-0.2865,0.98225,0.01375,-0.20675
1.01775,0.0205,-0.278,0.989,0.008,-0.217
1.02375,0.0215,-0.2715,0.9935001,0.01025,-0.2265
1.02025,0.01725,-0.26225,0.9990001,0.02075,-0.24675
1.02425,0.01375,-0.26475,0.99225,0.03525,-0.24575
1.019,0.00975,-0.2685,0.9842501,0.0475,-0.2275
1.016,0.00975,-0.274,0.96925,0.0555,-0.18875
1.016,0.00975,-0.274,0.9727501,0.04225,-0.18925
1.01825,0.01675,-0.2805,0.9815,0.0355,-0.1985
1.01275,0.03375,-0.27075,1.00325,0.03,-0.22875
1.013,0.0385,-0.26525,1.00575,0.03075,-0.2315
1.0035,0.04375,-0.25625,1.0085,0.03675,-0.225
1.004,0.051,-0.25225,1.0025,0.04225,-0.21325
1.0045,0.0455,-0.259,0.98725,0.0405,-0.191
1.005,0.04,-0.262,0.98725,0.033,-0.187
1.0115,0.02825,-0.2425,0.99475,0.03275,-0.2165
1.01125,0.0175,-0.24425,0.9982501,0.0365,-0.2175
1.012,0.012,-0.2435,0.998,0.03725,-0.205
1.012,0.012,-0.2435,1.007,0.035,-0.205
1.0135,0.00875,-0.24275,1.0055,0.03625,-0.20025
1.014,0.01825,-0.25,1.0055,0.03625,-0.20025
1.01825,0.0255,-0.253,1.006,0.036,-0.1965
1.021,0.0365,-0.2475,1.00525,0.04525,-0.20425
1.01575,0.04525,-0.241,0.99875,0.0455,-0.196
1.014,0.0335,-0.2405,0.9917501,0.0375,-0.1925
1.00925,0.0245,-0.24225,0.9910001,0.0305,-0.20275
1.00825,0.0285,-0.242,0.994,0.0195,-0.20325
1.00325,0.03925,-0.24625,0.99975,0.02025,-0.20825
1.00175,0.03675,-0.231,0.99375,0.02025,-0.202
0.99525,0.03475,-0.21875,0.98575,0.0275,-0.19475
0.9935001,0.04125,-0.2165,0.9910001,0.03875,-0.21525
0.98725,0.047,-0.21875,0.9932501,0.0455,-0.219
0.9905,0.054,-0.2235,0.9942501,0.05,-0.2165
1.0045,0.048,-0.242,0.9910001,0.0505,-0.2075
1.01075,0.046,-0.24825,0.9810001,0.04175,-0.19125
1.021,0.039,-0.2505,0.9805,0.037,-0.18525
1.02525,0.02325,-0.253,0.9877501,0.03825,-0.20025
1.025,0.03375,-0.23825,0.9945,0.0375,-0.20875
1.02375,0.0405,-0.2405,0.9995,0.03525,-0.22225
1.0235,0.03225,-0.2415,1.00775,0.03525,-0.2285
1.01875,0.02925,-0.24,1.00375,0.034,-0.2115
1.01625,0.029,-0.24125,1,0.03675,-0.1965
1.01475,0.04925,-0.2415,1.006,0.03525,-0.20375
1.0115,0.05675,-0.23475,1.01325,0.0355,-0.219
1.005,0.05775,-0.2325,1.01025,0.03325,-0.22025
0.9992501,0.058,-0.23225,1.01,0.0365,-0.2155
1.0045,0.0565,-0.23225,0.998,0.03725,-0.20525
1.00925,0.04975,-0.23375,0.9915,0.03875,-0.1965
1.01375,0.04575,-0.23475,0.9917501,0.0385,-0.19375
1.01825,0.0585,-0.23325,0.98875,0.04375,-0.19575
1.02125,0.063,-0.23675,0.98825,0.03825,-0.197
1.02175,0.0595,-0.23875,0.99225,0.0305,-0.19475
1.0185,0.05975,-0.22675,0.994,0.03575,-0.20125
1.01175,0.06075,-0.20725,0.9990001,0.0465,-0.20775
1.00375,0.0555,-0.19775,1.00575,0.041,-0.21475
1.007,0.031,-0.188,1.01175,0.03875,-0.212
1.01,0.0225,-0.18325,1.00475,0.04475,-0.218
1.01425,0.01125,-0.19125,1.00025,0.05075,-0.21125
1.0165,0.01625,-0.20375,1,0.05,-0.205
1.0195,0.02525,-0.2165,0.9965001,0.05425,-0.1925
1.01975,0.0335,-0.228,0.99775,0.05425,-0.19025
1.0205,0.04625,-0.2275,0.99625,0.061,-0.18775
1.0185,0.04725,-0.2315,0.9950001,0.0675,-0.18625
1.0155,0.04425,-0.21925,0.99225,0.07525001,-0.182
1.01375,0.03775,-0.20925,0.9982501,0.06625,-0.1815
1.0145,0.03125,-0.2075,1.00125,0.06375001,-0.18125
1.0095,0.0465,-0.19,1.00925,0.07225,-0.1865
1.015,0.04625,-0.2015,1.006,0.072,-0.184
1.01575,0.04675,-0.2175,1.0065,0.07425001,-0.17775
1.015,0.05275,-0.2165,1,0.07175,-0.17075
1.01775,0.05875,-0.21425,0.9945,0.0705,-0.17075
1.022,0.05425,-0.21675,0.99225,0.066,-0.1765
1.027,0.0345,-0.2175,0.993,0.078,-0.19925
1.0275,0.034,-0.216,0.988,0.082,-0.18475
1.03375,0.03475,-0.22125,0.9827501,0.08575001,-0.17925
1.0265,0.029,-0.21625,0.9885001,0.072,-0.19075
1.01825,0.0425,-0.20675,0.98975,0.06425,-0.19775
1.00775,0.0535,-0.19975,0.99125,0.05525,-0.2025
0.997,0.0635,-0.1925,0.9967501,0.05875,-0.204
0.99125,0.074,-0.1845,0.9942501,0.08325,-0.20075
0.99125,0.074,-0.1845,0.997,0.09475,-0.19625
0.9850001,0.07375,-0.19,1.00025,0.09375001,-0.2015
0.9902501,0.0745,-0.19475,1.001,0.07300001,-0.19875
0.99275,0.0745,-0.19675,1.0015,0.07125001,-0.18975
1.0035,0.07225,-0.2055,0.9990001,0.06950001,-0.1815
1.02925,0.071,-0.2295,0.9995,0.0705,-0.17275
1.039,0.063,-0.23,0.9995,0.0705,-0.17275
1.038,0.0295,-0.1985,1.00425,0.06975,-0.1745
1.02975,0.02825,-0.1965,1.02025,0.07425001,-0.19125
1.032,0.0285,-0.1955,1.02425,0.08225001,-0.19575
1.01925,0.03325,-0.19225,1.01625,0.08225001,-0.17975
1.01675,0.0385,-0.1935,1.01,0.0715,-0.1865
1.014,0.04175,-0.192,1.00275,0.06025,-0.197
1.0225,0.059,-0.1945,0.98825,0.0345,-0.18875
1.03025,0.0585,-0.20125,0.9802501,0.024,-0.18225
1.035,0.051,-0.2065,0.96925,0.0205,-0.17425
1.03825,0.05925,-0.21575,0.9715,0.02825,-0.1765
1.0275,0.06575,-0.21275,0.9817501,0.02625,-0.20125
1.02125,0.06950001,-0.2175,0.99125,0.017,-0.2045
1.015,0.07275,-0.21175,0.99725,0.02075,-0.19825
1.01525,0.07625,-0.209,0.99225,0.03425,-0.188
1.02325,0.07575,-0.214,0.97225,0.047,-0.18425
1.055,0.028,-0.27225,1.00375,0.15125,-0.08675
1.0655,-0.0055,-0.29625,1.07125,0.273,-0.146
1.04425,-0.01925,-0.28275,1.14575,0.4285,-0.16125
0.98475,-0.0205,-0.21675,1.23925,0.56525,-0.14875
0.9655001,-0.0215,-0.191,1.2615,0.7095,-0.1375
0.96275,-0.025,-0.18575,1.27025,0.95675,-0.2025
0.9687501,-0.06775001,-0.19925,1.33025,1.4825,-0.601
0.96975,-0.083,-0.18125,1.2595,1.73375,-0.60275
0.9785001,-0.082,-0.14825,1.11725,1.97375,-0.57425
1.05,-0.07275,-0.15725,0.81875,2.25275,-0.4585
1.10525,-0.10125,-0.2205,0.6612501,2.18675,-0.422
1.1395,-0.1445,-0.278,0.5675001,1.93225,-0.5420001
1.1425,-0.16,-0.259,0.48975,1.5925,-0.71425
1.12975,-0.1465,-0.2495,0.3175,0.9125,-0.6990001
1.11825,-0.156,-0.25675,0.143,0.6217501,-0.673
1.0555,-0.192,-0.24475,-0.28075,0.086,-1.4035
1.007,-0.2025,-0.22425,-0.41575,-0.3825,-1.4985
0.9465001,-0.193,-0.197,-0.3645,-0.8325,-1.8245
0.84525,-0.147,-0.11825,-0.175,-1.37425,-2.283
0.81675,-0.1155,-0.09725001,1.21275,-2.3015,-3.19575
0.8157501,-0.0965,-0.10425,1.755,-2.5285,-2.87425
0.867,-0.09025001,-0.17775,1.10675,-2.6815,-1.26775
0.89175,-0.07675,-0.21,0.555,-2.42225,-0.54725
0.9152501,-0.0505,-0.22525,0.2735,-1.96875,-0.24875
0.9647501,0.0135,-0.2525,0.2735,-1.96875,-0.24875
0.9975001,0.03925,-0.26325,0.278,-0.464,-0.36725
1.02375,0.04925,-0.275,0.288,-0.32475,-0.28825
1.05975,-0.00575,-0.281,0.17775,-0.35825,-0.15175
1.06925,-0.02325,-0.28475,0.311,-0.3725,-0.12975
1.0565,-0.0125,-0.284,0.5525,-0.38825,-0.1385
1.03625,0.03475,-0.276,0.627,-0.34625,-0.26925
1.0025,0.13825,-0.268,0.67875,-0.0195,-0.302
0.9932501,0.1595,-0.26525,0.9810001,0.06275,-0.476
0.99625,0.13,-0.247,1.2175,0.384,-0.48675
1.003,0.1145,-0.2245,1.08725,0.444,-0.361
1.0115,0.10575,-0.218,1.29475,0.2735,-0.37775
1.01,0.09675001,-0.2635,1.72,0.37125,-0.565
1.009,0.09575,-0.2785,1.64525,0.56775,-0.693
1.02025,0.0895,-0.28125,1.53575,0.6315,-0.6675
1.046,0.0205,-0.2725,1.65075,0.79425,-0.71425
1.046,0,-0.24825,1.55525,1.198,-0.7640001
1.0655,0.00325,-0.2075,1.37625,1.63575,-0.719
1.14875,-0.03925,-0.246,1.07625,1.458,-0.40425
1.15975,-0.04,-0.30475,1.0265,1.14875,-0.27525
1.155,-0.02025,-0.3415,1.02675,0.83925,-0.26925
1.13725,0.0065,-0.31075,1.00325,0.56075,-0.27275
1.10325,0.0355,-0.29,0.90475,0.248,-0.19625
1.09225,0.082,-0.28225,0.844,0.12675,-0.1905
1.077,0.1015,-0.30675,0.8330001,-0.169,-0.0685
1.06925,0.061,-0.33175,0.795,-0.30675,-0.051
1.04475,0.01875,-0.3555,0.7780001,-0.34,-0.10575
1.015,-0.009500001,-0.3505,0.84025,-0.23575,-0.178
0.94175,-0.0115,-0.26425,1.03525,0.06775001,-0.36925
0.89025,0.06500001,-0.1745,1.08825,0.16975,-0.36875
0.8455001,-0.02225,-0.123,1.089,0.10425,-0.37425
0.8455001,-0.02225,-0.123,1.08275,0.03975,-0.30475
0.846,-0.049,-0.1,1.07975,-0.03225,-0.255
0.8182501,-0.0785,0.048,1.073,-0.0675,-0.1635
0.8182501,-0.0785,0.048,1.0735,-0.03925,-0.16825
0.79575,-0.03775,-0.01825,1.054,0.0405,-0.22325
0.9900001,-0.13625,-0.11575,1.08375,0.18925,-0.216
1.06225,-0.1565,-0.1245,1.0845,0.2525,-0.20125
1.02775,-0.2415,-0.3465,1.05125,0.36425,-0.21125
1.107,-0.12575,-0.1465,1.021,0.4475,-0.21125
1.15125,-0.1805,-0.0865,1.04125,0.4935,-0.17775
1.15875,-0.109,-0.07300001,1.0455,0.5045,-0.2135
1.1175,-0.05225,-0.0685,1.035,0.58325,-0.22275
1.12375,-0.0425,-0.0785,0.9670001,0.711,-0.19325
1.103,0.02275,-0.12025,0.8395001,0.77075,-0.05275
1.1205,0.06,-0.142,0.8387501,0.6585,-0.0295
1.14375,0.101,-0.18875,0.83925,0.569,-0.07625
1.169,0.08575001,-0.20425,0.803,0.464,-0.07650001
1.11225,0.0085,-0.172,0.74525,0.36125,-0.06325001
1.04075,0.02875,-0.11475,0.63975,0.293,0.0665
1.05775,0.09875,0.01375,0.5575,0.25625,-0.01525
1.07525,0.0525,0.051,0.44925,0.18575,0.0745
1.02775,0.147,-0.08925001,0.3975,0.148,0.182
1.143,0.19725,0.07075001,0.3505,0.13475,0.199
0.9585,-0.03375,0.0265,0.33775,0.123,0.223
0.9415001,-0.10425,-0.01875,0.45775,0.025,0.12125
0.96275,-0.08425,-0.00525,0.5505,-0.075,0.1755
1.00375,-0.1355,0.0815,0.6725,-0.11025,0.26175
1.0595,-0.3105,-0.054,0.8380001,-0.3255,0.23825
1.0355,-0.31975,-0.06775001,1.10225,-0.38125,0.171
0.9752501,-0.176,-0.02875,1.6325,-0.48225,0.13175
0.9422501,-0.13675,-0.04775,1.867,-0.44875,0.15775
0.9530001,-0.08450001,-0.0705,2.01875,-0.40375,0.04825
0.9102501,-0.1515,-0.01625,1.99475,-0.16925,-0.08475
0.9137501,-0.16475,-0.01075,1.77925,-0.06325001,-0.081
0.9490001,-0.214,0.00575,1.60675,-0.04275,-0.00075
0.955,-0.26625,0.0485,1.4675,0.01925,0.06950001
0.97975,-0.23325,0.08000001,1.24,0.143,0.1055
0.99225,-0.21275,0.09775001,1.165,0.27425,0.00875
0.9820001,-0.20075,0.04925,1.11425,0.389,-0.004
0.9915,-0.19825,0.055,1.021,0.3715,0.0385
0.9767501,-0.18475,0.06925,0.9355,0.2985,0.053
0.933,-0.18175,0.064,0.8617501,0.234,0.08375
0.8397501,-0.06950001,0.1725,0.73225,0.1955,0.01575
0.81625,0.002,0.17475,0.66875,0.19025,-0.01325
0.77425,0.096,0.213,0.641,0.23325,-0.02475
0.7745,0.15425,0.21475,0.48025,0.31375,0.08800001
0.8085001,0.2035,0.164,0.4215,0.31025,0.09575
0.876,0.23825,0.1215,0.3785,0.32375,0.022
0.876,0.23825,0.1215,0.3785,0.32375,0.022
0.87975,0.23675,0.1085,0.2655,0.5065,0.1505
0.9085,0.2575,0.07775,0.24425,0.6695001,0.30925
1.03175,0.29125,-0.022,0.277,0.88625,0.3905
1.1015,0.3065,-0.0595,0.44975,0.9522501,0.4325
1.196,0.377,-0.04225,0.6825,0.90575,0.462
1.25375,0.4105,-0.02775,0.7715001,0.8475,0.4705
1.338,0.42825,-0.0625,0.84725,0.7912501,0.44975
1.40525,0.4585,-0.085,0.84925,0.71175,0.43025
1.51925,0.36675,-0.26575,0.78725,0.492,0.41225
1.39325,0.20775,-0.23775,0.73625,0.38225,0.36525
1.2875,0.1525,-0.10075,0.679,0.16075,0.33175
