2,Normalll,20_14_39_2021_02_19,50,300,0
0.76375,-0.213,-0.7385001,0.612,-0.1785,-0.74325
0.6620001,-0.06900001,-0.6345,0.5840001,-0.197,-0.58925
2.1875,-0.2225,-1.42075,0.5665,-0.00375,-0.33875
0.488,-0.15775,-1.64975,0.5665,-0.00375,-0.33875
0.9355,-0.1145,-0.5215001,0.634,0.14875,-0.28225
0.8340001,0.01175,-0.22725,0.6835001,0.14425,-0.15675
0.8570001,-0.1045,-0.20875,0.6835001,0.14425,-0.15675
0.96025,-0.2405,-0.31575,0.6867501,0.07975,-0.12075
0.91725,-0.35,-0.41775,0.6867501,0.07975,-0.12075
0.9177501,-0.44825,-0.4615,0.7180001,0.06500001,-0.169
1.01975,-0.509,-0.40225,0.7780001,0.15725,-0.2135
0.8715,-0.4595,-0.41375,0.81475,0.1925,-0.17275
0.8157501,-0.4535,-0.4145,0.81475,0.1925,-0.17275
0.84825,-0.41775,-0.3895,0.81625,0.116,-0.1605
0.8257501,-0.38425,-0.4655,0.784,0.20725,-0.1955
0.8257501,-0.38425,-0.4655,0.784,0.20725,-0.1955
0.8060001,-0.24225,-0.64175,0.82425,0.239,-0.276
0.8045,-0.211,-0.7032501,0.9120001,0.2155,-0.387
0.7887501,-0.274,-0.6102501,0.9120001,0.2155,-0.387
0.7965,-0.34,-0.57775,0.9965001,0.11525,-0.419
0.8330001,-0.41125,-0.55625,0.9965001,0.11525,-0.419
0.82275,-0.4615,-0.4795,1.00275,0.08125,-0.49775
0.8085001,-0.4275,-0.47875,0.8975,0.107,-0.5255
0.8692501,-0.36575,-0.45675,1.1825,-0.1485,-0.565
0.8595001,-0.35025,-0.4475,1.1825,-0.1485,-0.565
0.86225,-0.332,-0.47175,0.84,-0.0365,-1.15225
0.8537501,-0.311,-0.4435,0.7255,0.1865,-0.4035
0.8700001,-0.29125,-0.428,0.7255,0.1865,-0.4035
0.87475,-0.298,-0.437,0.88275,0.0175,-0.4725
0.8675001,-0.32775,-0.4535,0.9217501,-0.067,-0.85325
0.80825,-0.39825,-0.443,0.9217501,-0.067,-0.85325
0.835,-0.405,-0.4525,0.8100001,-0.06475,-0.57425
0.845,-0.392,-0.4695,0.823,0.0335,-0.5190001
0.8290001,-0.40225,-0.4765,0.823,0.0335,-0.5190001
0.814,-0.41975,-0.499,0.887,0.022,-0.61425
0.8655,-0.32575,-0.46425,0.84275,-0.026,-0.52025
0.8750001,-0.30825,-0.433,0.84275,-0.026,-0.52025
0.77775,-0.388,-0.4105,0.8742501,-0.0055,-0.513
0.791,-0.4815,-0.4265,0.8742501,-0.0055,-0.513
0.68725,-0.62925,-0.50525,0.92,0.061,-0.44775
0.73425,-0.5782501,-0.477,0.85325,0.1565,-0.4635
0.742,-0.4885,-0.479,0.9145001,0.09100001,-0.44725
0.7550001,-0.48875,-0.503,0.9145001,0.09100001,-0.44725
0.774,-0.50775,-0.513,0.8922501,0.1095,-0.459
0.75725,-0.5465,-0.50475,0.8922501,0.1095,-0.459
0.738,-0.55875,-0.4575,0.8610001,0.152,-0.413
0.738,-0.55875,-0.4575,0.8610001,0.152,-0.413
0.7215,-0.53975,-0.5095,0.8610001,0.152,-0.413
0.73075,-0.5190001,-0.52775,0.8495001,0.15775,-0.409
0.7305,-0.51275,-0.55125,0.93625,0.15475,-0.45675
0.7425,-0.49225,-0.5412501,0.90725,0.16875,-0.37825
0.74825,-0.48575,-0.53775,0.899,0.194,-0.4335
0.75375,-0.48125,-0.51625,0.9275001,0.276,-0.56275
0.742,-0.50675,-0.51225,0.8785,0.39475,-0.3935
0.72325,-0.562,-0.48,0.8785,0.39475,-0.3935
0.723,-0.5705,-0.45325,0.9062501,0.37675,-0.335
0.69625,-0.5675001,-0.4365,0.9062501,0.37675,-0.335
0.74,-0.568,-0.47825,0.9022501,0.309,-0.31425
0.74,-0.568,-0.47825,0.89775,0.183,-0.37275
0.7632501,-0.491,-0.46825,0.89175,0.18675,-0.367
0.7625,-0.48875,-0.48425,0.89175,0.18675,-0.367
0.7545,-0.50125,-0.49575,0.89675,0.18325,-0.39425
0.739,-0.52125,-0.527,0.8835,0.20125,-0.42625
0.7392501,-0.514,-0.523,0.8835,0.20125,-0.42625
0.74125,-0.51475,-0.50375,0.895,0.17925,-0.43425
0.72925,-0.5705,-0.41,0.9045001,0.17975,-0.46725
0.71275,-0.614,-0.3765,0.9045001,0.17975,-0.46725
0.678,-0.6695001,-0.41475,0.85075,0.15325,-0.57675
0.67,-0.68375,-0.42725,0.85075,0.15325,-0.57675
0.69875,-0.61975,-0.447,0.8652501,0.158,-0.5715
0.70775,-0.5987501,-0.46075,0.8512501,0.19775,-0.418
0.72975,-0.55825,-0.44225,0.8675001,0.2605,-0.37725
0.73375,-0.55075,-0.43675,0.8675001,0.2605,-0.37725
0.7315,-0.5595,-0.4425,0.86375,0.326,-0.39275
0.72325,-0.57475,-0.46825,1.1455,0.44425,-0.28375
0.7162501,-0.56225,-0.48925,1.1455,0.44425,-0.28375
0.71175,-0.57375,-0.4605,0.78175,0.5355,-0.44725
0.6892501,-0.626,-0.4455,0.78175,0.5355,-0.44725
0.6835001,-0.68625,-0.49475,0.78175,0.5355,-0.44725
0.6655,-0.65775,-0.48275,0.7525001,0.54575,-0.40725
0.6805,-0.6175,-0.4435,0.79975,0.5165,-0.38325
0.70925,-0.60725,-0.4505,0.8200001,0.42725,-0.39725
0.71725,-0.59475,-0.44,0.8375,0.3865,-0.407
0.73325,-0.571,-0.39625,0.82025,0.422,-0.43425
0.7395,-0.58625,-0.3355,0.80475,0.43,-0.485
0.7147501,-0.64275,-0.32975,0.6095001,0.51425,-0.5165
0.7557501,-0.66425,-0.34675,0.6995,0.59025,-0.4545
0.70775,-0.63975,-0.31825,0.74075,0.60525,-0.2505
0.67425,-0.70025,-0.26625,0.749,0.6135001,-0.34475
0.629,-0.79175,-0.2615,0.7155001,0.594,-0.27525
0.62475,-0.7955,-0.27475,0.75375,0.5885,-0.30075
0.652,-0.758,-0.2885,0.72975,0.6105,-0.3545
0.69525,-0.67825,-0.3085,0.7195,0.624,-0.3355
0.69975,-0.65825,-0.3635,0.7220001,0.59375,-0.39025
0.697,-0.6505001,-0.389,0.72675,0.57025,-0.4895
0.6907501,-0.66225,-0.36525,0.715,0.5845,-0.53175
0.68375,-0.7045,-0.2675,0.64875,0.7635,-0.4525
0.682,-0.7237501,-0.2475,0.66,0.76925,-0.37975
0.66975,-0.74825,-0.23725,0.788,0.61775,-0.307
0.6357501,-0.77925,-0.22675,0.79225,0.5005,-0.3135
0.6125,-0.8105,-0.2215,0.8385,0.38625,-0.3695
0.64,-0.77575,-0.28175,0.8627501,0.214,-0.36675
0.6505001,-0.74775,-0.30925,0.848,0.168,-0.364
0.6662501,-0.707,-0.333,0.809,0.132,-0.36475
0.6817501,-0.6835001,-0.33375,0.8430001,0.1245,-0.4035
0.6932501,-0.659,-0.33275,0.83925,0.17525,-0.45625
0.70175,-0.66075,-0.33175,0.8385,0.24025,-0.50725
0.6982501,-0.6635,-0.3245,0.808,0.312,-0.52
0.68975,-0.6925001,-0.29125,0.808,0.312,-0.52
0.67225,-0.71975,-0.29525,0.808,0.312,-0.52
0.65925,-0.758,-0.31125,0.8015,0.36975,-0.4985
0.631,-0.76675,-0.29125,0.7935001,0.409,-0.4685
0.63875,-0.7655,-0.268,0.7915,0.42925,-0.43925
0.652,-0.7535,-0.292,1.111,0.55475,-0.42
0.66725,-0.7,-0.358,0.75375,0.504,-0.44425
0.68225,-0.67375,-0.36275,0.78425,0.53275,-0.50525
0.6915,-0.66075,-0.3575,0.638,0.63975,-0.47425
0.694,-0.6645001,-0.33125,0.6305,0.62475,-0.504
0.6875001,-0.68125,-0.30875,0.6395,0.60925,-0.5387501
0.68025,-0.701,-0.288,0.63025,0.5935,-0.581
0.67,-0.72525,-0.2875,0.66325,0.53725,-0.5700001
0.66075,-0.733,-0.29875,0.68125,0.51275,-0.5435
0.646,-0.7565001,-0.30075,0.70925,0.503,-0.48825
0.6465001,-0.75975,-0.30325,0.69875,0.50675,-0.484
0.6472501,-0.7475001,-0.32675,0.6955,0.535,-0.48375
0.655,-0.71825,-0.3595,0.6985,0.5190001,-0.48075
0.67425,-0.68125,-0.387,0.6455,0.52,-0.45625
0.6777501,-0.67675,-0.37875,0.6315,0.558,-0.4945
0.6895,-0.6670001,-0.33675,0.6175,0.55375,-0.5345
0.6855,-0.67975,-0.31125,0.596,0.546,-0.642
0.6805,-0.6965,-0.2855,0.58,0.5565,-0.6865
0.664,-0.7405,-0.25575,0.588,0.54325,-0.6817501
0.6587501,-0.7507501,-0.26275,0.563,0.53225,-0.679
0.6587501,-0.74125,-0.27675,0.577,0.52825,-0.6375
0.65975,-0.73225,-0.2885,0.57975,0.52825,-0.61625
0.64225,-0.757,-0.30525,0.5845,0.518,-0.592
0.6485,-0.7435001,-0.319,0.57925,0.531,-0.60075
0.6675,-0.6932501,-0.37775,0.55225,0.59475,-0.647
0.67375,-0.67625,-0.3815,0.545,0.59325,-0.628
0.679,-0.67475,-0.374,0.5272501,0.58625,-0.61625
0.68075,-0.682,-0.328,0.50925,0.5815001,-0.6625
0.67825,-0.6925001,-0.3075,0.5045,0.573,-0.6855
0.67375,-0.70575,-0.28475,0.494,0.5495,-0.72325
0.6695001,-0.7277501,-0.26625,0.516,0.52925,-0.7237501
0.65775,-0.74725,-0.269,0.49875,0.51375,-0.69675
0.659,-0.73125,-0.28575,0.5365,0.51525,-0.66725
0.6825,-0.7245001,-0.30975,0.55225,0.534,-0.63475
0.6505001,-0.7450001,-0.30325,0.5535,0.5485,-0.63025
0.65125,-0.7417501,-0.32525,0.5445001,0.5545,-0.61625
0.65775,-0.71375,-0.3635,0.5325,0.55625,-0.6012501
0.6745,-0.68125,-0.37125,0.51275,0.58625,-0.63275
0.67975,-0.6792501,-0.3605,0.527,0.572,-0.62775
0.6795,-0.6915,-0.306,0.51125,0.541,-0.70525
0.6752501,-0.70525,-0.27825,0.49825,0.51625,-0.7055
0.671,-0.72025,-0.2565,0.4955,0.51275,-0.70525
0.654,-0.7582501,-0.24925,0.482,0.52775,-0.7175
0.6515,-0.7575001,-0.25975,0.5185,0.52075,-0.6905
0.655,-0.7460001,-0.27775,0.5215001,0.52275,-0.67575
0.64875,-0.7377501,-0.30525,0.5285,0.5345,-0.6587501
0.6530001,-0.73475,-0.32975,0.55475,0.53475,-0.6217501
0.65375,-0.7245001,-0.3465,0.54,0.559,-0.62825
0.65975,-0.70625,-0.367,0.5085,0.58575,-0.659
0.67075,-0.69025,-0.3635,0.5285,0.57175,-0.6407501
0.67675,-0.68725,-0.34575,0.5045,0.5685,-0.66675
0.675,-0.694,-0.32,0.50425,0.56,-0.6845
0.668,-0.7215,-0.269,0.4805,0.536,-0.7
0.6645001,-0.73075,-0.252,0.48,0.5272501,-0.71025
0.6587501,-0.7455,-0.24625,0.49375,0.532,-0.7215
0.6472501,-0.7600001,-0.26675,0.50925,0.5175,-0.69775
0.6485,-0.748,-0.2845,0.5115,0.51875,-0.68275
0.66475,-0.71825,-0.3325,0.52175,0.55075,-0.6565
0.6615,-0.7035,-0.34675,0.5275,0.5605,-0.6440001
0.6825,-0.6932501,-0.34575,0.511,0.5615,-0.631
0.656,-0.71725,-0.35075,0.506,0.5705,-0.6300001
0.657,-0.7195,-0.34,0.52825,0.58,-0.6562501
0.66075,-0.71325,-0.3355,0.504,0.57975,-0.68325
0.6662501,-0.7047501,-0.32825,0.49675,0.53125,-0.6867501
0.66575,-0.708,-0.3205,0.4915,0.5195,-0.6900001
0.66425,-0.71575,-0.31125,0.489,0.51775,-0.7047501
0.66225,-0.7205001,-0.30375,0.49375,0.5165,-0.7245001
0.6605,-0.72225,-0.30275,0.4935,0.5215001,-0.7175
0.661,-0.7245001,-0.30625,0.495,0.52525,-0.6995
0.6580001,-0.72525,-0.31175,0.50675,0.532,-0.68375
0.65825,-0.7185,-0.326,0.5105,0.534,-0.6817501
0.6615,-0.71425,-0.331,0.517,0.5365,-0.6752501
0.6595,-0.719,-0.331,0.5105,0.54,-0.65825
0.66075,-0.7187501,-0.328,0.50775,0.543,-0.65475
0.6625,-0.715,-0.32425,0.507,0.546,-0.6620001
0.664,-0.71175,-0.3205,0.50275,0.5470001,-0.6925001
0.6655,-0.715,-0.30725,0.49875,0.53375,-0.69425
0.66325,-0.72175,-0.29975,0.49125,0.5247501,-0.69775
0.6625,-0.726,-0.291,0.48775,0.5195,-0.70425
0.65925,-0.729,-0.29725,0.49425,0.525,-0.717
0.6585,-0.726,-0.305,0.49425,0.525,-0.717
0.6587501,-0.723,-0.31475,0.49425,0.525,-0.717
0.6620001,-0.7155001,-0.3285,0.49125,0.525,-0.705
0.66075,-0.7130001,-0.33375,0.49975,0.5245,-0.69025
0.6605,-0.712,-0.33375,0.49975,0.5245,-0.69025
0.65975,-0.72075,-0.32125,0.504,0.53125,-0.68275
0.6580001,-0.72325,-0.31525,0.5105,0.53575,-0.6792501
0.6615,-0.7245001,-0.306,0.514,0.5387501,-0.67325
0.664,-0.7215,-0.30725,0.514,0.5387501,-0.67325
0.66225,-0.719,-0.30975,0.5100001,0.53925,-0.66525
0.66275,-0.71725,-0.31225,0.508,0.539,-0.66
0.6637501,-0.717,-0.3125,0.508,0.539,-0.66
0.6620001,-0.7212501,-0.31275,0.5055,0.541,-0.66525
0.65825,-0.72325,-0.31025,0.5055,0.541,-0.66525
0.65825,-0.7220001,-0.31875,0.5065,0.5465,-0.6950001
0.6612501,-0.71975,-0.32175,0.49425,0.52425,-0.69725
0.6625,-0.7175,-0.31975,0.498,0.52625,-0.70425
0.659,-0.71825,-0.31825,0.498,0.52625,-0.70425
0.659,-0.71975,-0.3175,0.49725,0.5330001,-0.6975001
0.66225,-0.72175,-0.314,0.502,0.53125,-0.6855
0.66075,-0.72225,-0.3115,0.502,0.53125,-0.6855
0.66075,-0.7220001,-0.31225,0.50475,0.5305001,-0.6845
0.66075,-0.7220001,-0.31225,0.506,0.53375,-0.68225
0.66075,-0.72175,-0.314,0.506,0.53375,-0.68225
0.65925,-0.7205001,-0.31725,0.50275,0.53475,-0.6792501
0.6585,-0.71925,-0.31875,0.50275,0.53475,-0.6792501
0.6595,-0.71925,-0.31825,0.50275,0.531,-0.6875001
0.66025,-0.7205001,-0.315,0.4995,0.531,-0.69525
0.6612501,-0.723,-0.31225,0.4995,0.531,-0.69525
0.65975,-0.7225,-0.3135,0.49725,0.53775,-0.689
0.66,-0.72225,-0.3155,0.498,0.5415,-0.6785001
0.65975,-0.72025,-0.31575,0.5100001,0.52875,-0.6892501
0.65975,-0.719,-0.31675,0.5100001,0.52875,-0.6892501
0.66025,-0.72025,-0.3165,0.504,0.526,-0.6892501
0.66,-0.7215,-0.3165,0.504,0.526,-0.6892501
0.66,-0.721,-0.31625,0.498,0.53275,-0.6900001
0.65925,-0.7220001,-0.314,0.49325,0.53925,-0.69175
0.6565,-0.72475,-0.30975,0.4955,0.5335,-0.692
0.65825,-0.72325,-0.3105,0.4955,0.5335,-0.692
0.65825,-0.72325,-0.3105,0.5005,0.5245,-0.6950001
0.66075,-0.7187501,-0.31075,0.4995,0.53125,-0.692
0.6620001,-0.7185,-0.31325,0.4995,0.53125,-0.692
0.66175,-0.71775,-0.31525,0.49975,0.5330001,-0.6892501
0.663,-0.71925,-0.3145,0.49975,0.5330001,-0.6892501
0.65825,-0.7235,-0.30975,0.4985,0.5330001,-0.6915
0.6575,-0.7237501,-0.3105,0.49825,0.53575,-0.6905
0.65925,-0.72175,-0.31775,0.498,0.535,-0.6905
0.65975,-0.72,-0.3175,0.498,0.535,-0.6905
0.6615,-0.7187501,-0.31575,0.49925,0.53425,-0.68475
0.65925,-0.72225,-0.31475,0.49875,0.535,-0.6885
0.66025,-0.72325,-0.31275,0.49875,0.535,-0.6885
0.66025,-0.72325,-0.312,0.49775,0.53275,-0.6875001
0.66,-0.7225,-0.31225,0.49775,0.53275,-0.6875001
0.6595,-0.72075,-0.31225,0.496,0.5335,-0.69225
0.65975,-0.72175,-0.3145,0.49825,0.53,-0.69475
0.66,-0.7225,-0.3135,0.5,0.53,-0.69175
0.6595,-0.72275,-0.3135,0.5,0.53,-0.69175
0.66,-0.724,-0.313,0.498,0.53475,-0.6835001
0.66,-0.72225,-0.313,0.49925,0.53225,-0.692
0.6612501,-0.7225,-0.3145,0.49925,0.53225,-0.692
0.66075,-0.72325,-0.31475,0.49625,0.5305001,-0.69475
0.66025,-0.7225,-0.315,0.49625,0.5305001,-0.69475
0.6605,-0.72325,-0.31325,0.49575,0.532,-0.6957501
0.65925,-0.72275,-0.3125,0.4975,0.5335,-0.68825
0.65975,-0.7225,-0.3145,0.4975,0.5335,-0.68825
0.65975,-0.7225,-0.316,0.49675,0.536,-0.69175
0.659,-0.721,-0.31575,0.4975,0.53025,-0.6867501
0.659,-0.7215,-0.31725,0.4975,0.53025,-0.6867501
0.65975,-0.72275,-0.31425,0.5017501,0.52825,-0.70375
0.65975,-0.7220001,-0.314,0.5,0.53125,-0.6705
0.66,-0.724,-0.31225,0.5,0.53125,-0.6705
0.65575,-0.7275,-0.31125,0.4905,0.5502501,-0.6875001
0.657,-0.72325,-0.31175,0.4995,0.52675,-0.69375
0.6587501,-0.721,-0.31125,0.496,0.53275,-0.6955
0.6612501,-0.7205001,-0.31225,0.496,0.53275,-0.6955
0.6620001,-0.7205001,-0.314,0.4975,0.531,-0.693
0.659,-0.7212501,-0.313,0.49775,0.534,-0.68775
0.65925,-0.72275,-0.3125,0.49775,0.534,-0.68775
0.657,-0.723,-0.31075,0.4965,0.53425,-0.6892501
0.65825,-0.72325,-0.31225,0.49775,0.53425,-0.6905
0.659,-0.7205001,-0.316,0.49775,0.53425,-0.6905
0.6587501,-0.721,-0.31725,0.496,0.5335,-0.69025
0.65825,-0.72075,-0.317,0.496,0.5335,-0.69025
0.66025,-0.7235,-0.3135,0.4955,0.53175,-0.6932501
0.65675,-0.7235,-0.31125,0.4945,0.5355,-0.69175
0.657,-0.72325,-0.3115,0.4945,0.5355,-0.69175
0.65775,-0.72175,-0.3095,0.49725,0.53325,-0.6900001
0.6587501,-0.72175,-0.30975,0.49675,0.53,-0.6945
0.659,-0.72225,-0.30975,0.49675,0.53,-0.6945
0.657,-0.725,-0.31025,0.498,0.53375,-0.6900001
0.65575,-0.725,-0.3105,0.49725,0.53475,-0.68775
0.65925,-0.7220001,-0.31425,0.49625,0.534,-0.69125
0.66,-0.7235,-0.3135,0.49625,0.534,-0.69125
0.65825,-0.723,-0.31325,0.4925,0.53175,-0.6945
0.65925,-0.7245001,-0.3125,0.494,0.5325,-0.6945
0.6585,-0.7235,-0.31325,0.494,0.5325,-0.6945
0.6587501,-0.723,-0.3135,0.49475,0.53325,-0.6925001
0.659,-0.7235,-0.31475,0.49475,0.53325,-0.6925001
0.65725,-0.72275,-0.31175,0.495,0.53475,-0.692
0.65925,-0.72275,-0.31275,0.4955,0.53375,-0.68725
0.65725,-0.7237501,-0.31175,0.49675,0.5335,-0.688
0.6575,-0.724,-0.3115,0.49675,0.5335,-0.688
0.6562501,-0.7262501,-0.31025,0.497,0.5355,-0.6905
0.6595,-0.7235,-0.315,0.49375,0.53375,-0.692
0.656,-0.72525,-0.31575,0.49375,0.53375,-0.692
0.6472501,-0.742,-0.32175,0.49325,0.53275,-0.6935
0.64375,-0.7545,-0.302,0.495,0.53225,-0.6915
0.6065,-0.86575,-0.1985,0.495,0.53225,-0.6915
0.564,-0.9585,-0.12925,0.49525,0.5330001,-0.6892501
0.545,-0.9715,-0.15375,0.49525,0.5330001,-0.6892501
0.702,-1.30725,-1.42825,0.4955,0.53575,-0.691
2.2805,-1.931,-1.73775,0.49525,0.53475,-0.691
2.08375,-2.2215,-1.72625,0.49525,0.53475,-0.691
1.10275,-0.8520001,-1.2695,0.493,0.5345,-0.69275
0.8235,-0.0215,-0.868,0.474,0.58425,-0.6562501
0.49825,0.85575,-0.8065,0.429,0.68325,-0.56925
0.453,0.94025,-0.7122501,0.429,0.68325,-0.56925
0.25675,0.86225,-0.73175,0.3805,0.7927501,-0.527
-0.3575,0.7735,-0.45325,0.3995,0.6145,-0.6950001
-0.4905,0.84175,-0.21375,0.3995,0.6145,-0.6950001
