2,Alice,15_25_28_2021_02_19,50,300,0
1.29975,-0.05175,0.3575,1.16575,0.10075,0.55525
1.246,0.01075,0.246,1.2335,-0.047,0.20125
0.9580001,0.1865,-0.11475,1.32075,-0.08800001,0.01725
0.88025,0.33,-0.28175,1.27575,0.12225,0.19375
0.87725,0.2695,-0.34775,1.3165,0.1915,0.2875
0.9135001,0.23375,-0.2915,1.5885,0.218,0.22675
0.9205,0.18,-0.019,1.2695,0.12775,0.059
0.9205,0.18,-0.019,1.2695,0.12775,0.059
0.9115,-0.294,-0.52,0.97475,0.22625,-0.478
0.99375,-0.30475,-0.329,0.93725,0.27725,-0.654
1.116,-0.126,-0.19775,0.8725001,0.30475,-0.735
1.2215,-0.12075,-0.07775,0.85875,0.24925,-0.703
1.14175,-0.283,-0.0205,0.9712501,0.17325,-0.59275
1.0445,-0.58925,-0.52925,0.9445,-0.02525,-0.35075
0.8107501,-0.9345,-0.6382501,0.9895,-0.122,-0.284
0.9902501,-0.76925,-0.27625,1.01425,-0.1615,-0.24725
1.1555,-0.59075,-0.09175,1.006,-0.14025,-0.304
1.12075,-0.42875,0.11275,0.9737501,-0.00175,-0.3585
1.0595,-0.4845,-0.246,1.1185,-0.05075,-0.21175
0.9365001,-0.49325,-0.7085,1.1325,-0.07175,-0.17525
0.924,-0.35825,-0.43625,1.152,-0.04125,-0.13625
1.0185,-0.26075,-0.235,1.055,0.0305,-0.06775001
1.0265,-0.23225,-0.18475,1.055,0.0305,-0.06775001
1,-0.23475,-0.386,0.8945,0.1085,-0.00875
1.072,-0.2595,-0.3005,1.01675,0.09625001,0.03975
1.048,-0.15275,-0.28275,0.9562501,0.134,0.0575
1.01875,-0.03525,-0.26775,0.957,0.16125,-0.102
1.0335,-0.062,-0.2025,0.9735001,0.1465,-0.14525
1.05425,-0.145,-0.14275,0.9907501,0.164,-0.15375
1.0315,-0.11275,-0.10175,1.09175,0.1935,-0.09125
0.9450001,0.08000001,-0.2365,1.02225,0.12175,-0.063
0.9612501,0.08175001,-0.28,1.0185,0.14425,-0.00175
1.015,0.01575,-0.39025,1.2375,0.1875,-0.113
0.9110001,0.06550001,-0.3765,1.042,0.1225,-0.045
0.9035,0.075,-0.44375,1.049,0.046,-0.05675
0.86725,0.131,-0.48625,1.009,0.0495,-0.08350001
0.87875,0.12775,-0.50275,1.009,0.0495,-0.08350001
1.02325,0.03225,-0.4995,1.0195,0.06950001,-0.10775
1.04475,0.034,-0.461,0.99375,0.0235,-0.1065
1.013,0.05725,-0.45725,0.9077501,0.02825,-0.09150001
0.97975,0.06175,-0.4255,0.92725,-0.021,-0.12
0.9735001,0.031,-0.559,1.064,-0.11075,-0.0145
0.9860001,-0.02075,-0.53525,1.09625,-0.0455,-0.0275
1.01875,-0.00825,-0.47925,0.99225,0.13025,-0.11675
0.98875,0.06225,-0.39725,0.89775,0.21975,-0.146
0.9525,0.14975,-0.3655,0.9842501,0.071,-0.0155
0.9405,0.12175,-0.3625,1.01125,0.004,0.048
0.9445,0.10475,-0.2775,0.9482501,0.034,0.12475
0.95125,0.068,-0.2445,0.957,-0.01175,0.18225
0.96325,0.0865,-0.21,0.96425,-0.05475,0.26575
0.9455,0.0785,-0.23175,0.85575,-0.0615,0.377
0.9992501,0.0305,-0.3495,1.0005,-0.04125,0.3875
1.1785,0.14275,-0.31,1.053,-0.0275,0.26
0.95825,0.108,-0.395,1.06125,-0.06825,0.24625
0.9867501,0.10425,-0.42625,1.116,0.00075,0.2355
0.9817501,0.07275,-0.40875,1.116,0.00075,0.2355
0.9915,0.035,-0.40475,1.0915,0.08825,0.06950001
1.012,0.03775,-0.33775,1.13025,0.0715,0.087
1.09,-0.01825,-0.357,1.09675,0.10175,0.08325
1.09675,-0.08875,-0.3255,1.065,0.0625,0.0795
1.06325,-0.0855,-0.286,1.0525,0.05,0.0925
1.048,-0.115,-0.251,1.05125,0.02925,0.11625
1.026,-0.17575,-0.228,0.998,-0.003,0.13975
1.0315,-0.1555,-0.23075,0.98475,-0.0265,0.14875
1.01875,-0.123,-0.23475,0.9865,-0.046,0.1685
1.043,-0.087,-0.2345,0.9995,-0.03125,0.16675
1.0315,-0.07700001,-0.23875,1.00275,-0.037,0.16425
1.0315,-0.07700001,-0.23875,1.00275,-0.037,0.16425
1.0225,-0.08525001,-0.2785,1.01325,-0.02275,0.143
1.00925,-0.08175001,-0.273,1.021,-0.00625,0.128
1.04025,-0.10225,-0.25875,1.01825,0.01675,0.0715
1.02225,-0.1105,-0.2805,1.02375,0.02625,0.05775
1.01875,-0.11925,-0.285,1.01575,0.0395,0.054
1.01775,-0.1445,-0.265,1.03675,0.04575,0.06
1.03625,-0.11875,-0.24425,1.0525,0.04175,0.0685
1.038,-0.10775,-0.259,1.04,0.0335,0.056
1.03875,-0.10825,-0.2625,1.02625,0.02525,0.05125
1.02025,-0.089,-0.2815,1.02275,0.01625,0.06900001
1.01625,-0.0865,-0.2655,1.0265,0.00675,0.07375
1.01875,-0.0795,-0.2605,1.02125,0.004,0.07325
1.01025,-0.09375001,-0.23825,1.017,-0.00825,0.06475
1.01075,-0.11,-0.229,1.006,0.00075,0.072
1.014,-0.11975,-0.24975,1.015,-0.00225,0.074
1.01475,-0.101,-0.2635,1.01925,-0.00025,0.07600001
1.02075,-0.10075,-0.25175,1.0225,0.0045,0.07975
1.01575,-0.10525,-0.24975,1.0165,0.00575,0.06975
1.02175,-0.12025,-0.24125,1.01975,0.01875,0.06625
1.03,-0.13725,-0.243,1.03725,0.0245,0.04925
1.03125,-0.142,-0.23225,1.0205,0.04225,0.07700001
1.0425,-0.11275,-0.22,1.0175,0.02675,0.07225
1.04425,-0.139,-0.2275,1.02425,0.02025,0.05775
1.03475,-0.14975,-0.23725,1.015,0.0225,0.057
1.0395,-0.1385,-0.25975,1.03375,0.02975,0.05175
1.0275,-0.138,-0.29075,1.0215,0.02075,0.0435
1.03475,-0.1415,-0.27875,1.01925,0.03075,0.047
1.01925,-0.12,-0.29825,1.01725,0.051,0.0535
1.01625,-0.14275,-0.3125,1.02275,0.061,0.0415
