2,QAQ,21_58_32_2021_02_18,50,300,12
1.95925,-0.20675,-0.61375,0.93725,0.03475,-0.3845
1.27425,0.40525,-0.87475,0.93725,0.00825,-0.4
0.56925,0.338,-0.70825,0.951,-0.00875,-0.4375
0.56925,0.338,-0.70825,1.00225,0.013,-0.49625
0.25375,0.23225,-0.4665,1.0045,0.033,-0.50675
-0.068,0.25475,-0.24725,0.9942501,0.06425,-0.518
-0.56625,0.36325,-0.3455,0.9127501,0.07775,-0.446
-0.71525,0.30825,-0.24225,0.904,0.06175,-0.44575
-0.804,0.24975,-0.0565,0.918,0.06025,-0.44475
-0.812,0.249,0.04175,0.91975,0.0585,-0.43325
-0.7375,0.22225,0.17975,0.9120001,0.1035,-0.38625
-0.50475,0.013,0.29225,0.9155,0.11975,-0.3595
-0.2595,-0.06925,0.397,0.9227501,0.12725,-0.36425
-0.1115,-0.00375,0.467,0.9342501,0.116,-0.358
0.04525,0.129,0.594,0.9392501,0.07,-0.35075
0.33575,0.08025,0.2805,0.951,0.04525,-0.32225
0.5757501,-0.00175,0.10125,0.9562501,0.054,-0.2635
0.76775,-0.0755,0.07225,0.9620001,0.0675,-0.3225
0.73975,-0.217,0.14875,1.0145,0.10075,-0.351
0.82875,-0.07300001,0.2575,1.01925,0.0795,-0.353
0.78025,0.0455,0.1885,1.03325,0.048,-0.3565
0.80525,0.007,-0.1515,1.055,0.01,-0.34175
1.03625,-0.18575,-0.21525,1.0525,-0.004,-0.31725
1.64125,-0.14975,-0.104,1.037,-0.0145,-0.2785
1.614,-0.05575,-0.08975001,0.98725,-0.0165,-0.2475
1.52975,0.05375,-0.1155,0.98475,0.0075,-0.21675
1.61975,0.118,-0.228,0.9715,0.0555,-0.2155
1.77775,-0.06775001,-0.34575,0.9755,0.053,-0.25575
1.82875,-0.29175,-0.3505,0.97075,0.0455,-0.24825
1.82875,-0.29175,-0.3505,0.924,-0.00425,-0.1475
1.79525,-0.4945,-0.27575,0.9137501,-0.02225,-0.14325
1.746,-0.537,-0.15875,0.927,-0.045,-0.12775
1.8435,-0.1735,-0.278,0.9215,-0.04025,-0.09325001
1.9195,0.08625001,-0.293,0.9250001,-0.042,-0.11225
1.894,0.1825,-0.33625,0.936,-0.04175,-0.12425
1.80725,0.148,-0.30025,0.94525,-0.04075,-0.14625
1.06175,-0.203,0.27575,0.94525,0.00025,-0.1595
1.00325,-0.175,0.24775,0.9505001,0.05475,-0.17675
0.9537501,-0.02075,0.0195,0.9245,0.17025,-0.13675
0.89,0.10575,0.01925,0.92325,0.205,-0.1495
0.8125001,0.18325,0.06425,0.92325,0.205,-0.1495
0.8125001,0.18325,0.06425,0.9622501,0.2275,-0.22525
0.7270001,-0.06325001,0.17575,1.05625,0.191,-0.378
0.7885,-0.386,0.13825,0.988,0.18975,-0.3555
0.86075,-0.66075,-0.019,0.9475001,0.257,-0.33525
1.01275,-1.3205,-0.464,0.9085,0.3805,-0.34575
1.1805,-1.79525,-0.8660001,0.93875,0.40025,-0.3605
1.364,-2.38025,-1.3145,0.9345,0.3685,-0.34
1.634,-3.0075,-2.0945,0.89675,0.3025,-0.2555
1.67025,-2.362,-2.40175,0.8845,0.1305,-0.12475
1.54475,-0.4525,-2.75525,0.9465001,-0.08975001,-0.07075001
1.499,0.6792501,-2.79475,1.0465,-0.156,-0.12975
1.33625,1.542,-2.575,1.12925,-0.209,-0.22375
1.15725,1.923,-2.21025,1.15975,-0.215,-0.24175
1.037,2.76575,-1.6735,1.086,-0.1915,-0.187
1.02975,3.48725,-1.24825,1.01575,-0.2195,-0.13825
0.50625,3.50275,0.0395,0.966,-0.24725,-0.10825
0.25375,3.13,0.58425,0.979,-0.152,-0.202
0.006,2.77675,1.016,1.00275,-0.02775,-0.27775
-0.1485,2.54425,1.233,1.018,0.08925001,-0.33875
0.041,1.93075,1.02125,0.9785001,0.12925,-0.34275
0.242,1.503,0.6382501,0.9255,0.102,-0.29625
0.412,1.12025,0.26275,0.8897501,0.106,-0.229
0.66525,0.71725,-0.2,0.9085,0.102,-0.247
0.7885,0.58925,-0.373,0.9787501,0.086,-0.299
0.99225,0.40125,-0.53225,1.004,0.05475,-0.3285
1.108,-0.14925,-0.438,1.06525,0.01425,-0.3685
1.43525,-0.154,-0.29275,1.06425,0.022,-0.3845
1.82325,-0.12625,-0.383,1.059,0.06325001,-0.36275
2.681,-0.6695001,-0.8695,1.02275,0.172,-0.337
3.141,-0.90425,-1.0485,1.0445,0.17375,-0.3515
3.31825,-1.19,-1.24625,1.0285,0.148,-0.346
3.2075,-1.30475,-1.4315,1.01675,0.02125,-0.35575
2.99725,-1.135,-1.0225,1.013,-0.009500001,-0.33075
2.81225,-0.59125,-0.5265,0.9702501,0.1005,-0.3625
2.59225,-0.492,-0.38675,0.9475001,0.1985,-0.358
2.286,-0.5815001,-0.4485,0.94025,0.267,-0.36975
2.0675,-0.77825,-0.377,0.92375,0.2065,-0.401
1.76725,-1.0555,-0.28725,0.92375,0.2065,-0.401
1.39175,-1.2245,-0.2845,0.88125,0.1335,-0.3755
0.89675,-0.86975,-0.501,0.793,0.08975001,-0.2915
-0.5565,0.20225,-1.33375,0.78,0.07525001,-0.23575
-1.24525,0.25,-1.53,0.814,0.024,-0.20375
-1.6195,0.7442501,-1.5045,0.85575,-0.08075,-0.21775
-1.54075,0.88775,-0.60625,0.92975,-0.25,-0.217
-1.4305,0.31425,-0.00325,0.9392501,-0.2235,-0.19775
-1.173,-0.06875,0.3535,0.96675,-0.13475,-0.23
-0.61175,-0.36775,0.53425,1.061,0.04775,-0.3375
-0.238,-0.259,0.34075,1.07,0.07300001,-0.343
0.045,-0.0815,0.29475,1.05875,0.055,-0.35175
0.34475,-0.007,0.52,0.9825001,-0.035,-0.298
0.388,-0.08325,0.505,0.95175,-0.0175,-0.249
0.4375,-0.214,0.395,0.9465001,0.0265,-0.264
0.7735,-0.3035,0.14475,0.97575,0.1365,-0.41225
0.82925,-0.3305,0.09475,0.9522501,0.1555,-0.43225
1.001,-0.5840001,-0.19575,0.92075,0.18925,-0.48525
1.182,-1.0055,-0.596,0.87025,0.23775,-0.4485
1.366,-1.8365,-0.68075,0.83325,0.26875,-0.41325
1.5915,-2.867,-0.8075001,0.82175,0.26575,-0.41075
1.61675,-3.73325,-1.837,0.83575,0.09475,-0.33225
1.8275,-3.725,-2.1455,0.844,-0.02025,-0.25375
1.85325,-2.653,-2.64125,0.919,-0.17225,-0.24775
1.4935,-1.50275,-2.8745,0.9565001,-0.15825,-0.2535
1.1625,-0.155,-2.914,1.01325,-0.11975,-0.29325
1.1625,-0.155,-2.914,1.04575,-0.112,-0.33175
0.8570001,1.6335,-2.62825,1.0575,-0.1415,-0.2675
0.771,2.161,-2.292,1.04725,-0.21,-0.2345
0.6815,2.918,-1.669,1.07025,-0.25225,-0.18325
0.7495,3.277,-1.3965,1.09825,-0.20925,-0.205
0.59175,3.3745,-0.7145,1.12275,-0.1655,-0.25075
0.5190001,3.28225,0.03425,1.12725,-0.1425,-0.2685
0.01525,2.483,1.4385,1.0935,-0.08225001,-0.30725
0.27975,2.0505,1.0475,1.05975,-0.04225,-0.324
0.735,1.25325,0.26875,1.015,0.0665,-0.385
0.78175,1.15925,0.14575,1.00475,0.117,-0.39175
0.7007501,1.17225,0.0935,0.98375,0.131,-0.33275
0.6775,1.1595,0.0125,0.9825001,0.09475,-0.31225
0.7517501,0.8182501,-0.36,1.01475,-0.02825,-0.395
0.75875,0.5995,-0.41725,1.041,-0.03375,-0.4665
0.79825,0.34625,-0.4645,1.035,0.068,-0.4255
0.87625,0.3145,-0.30925,1.01075,0.10075,-0.38525
0.91475,0.39025,-0.26325,0.993,0.124,-0.349
0.90975,0.278,-0.563,1.026,0.15975,-0.3245
1.03525,0.192,-0.66275,1.05025,0.1515,-0.34525
1.21375,0.205,-0.7392501,1.05775,0.1355,-0.3625
1.3395,-0.0015,-0.5840001,1.0485,0.105,-0.38925
1.477,-0.03525,-0.7265,1.0485,0.105,-0.38925
1.77975,0.008,-0.94275,1.0485,0.105,-0.38925
1.8445,-0.105,-0.9345,0.9162501,0.0355,-0.30525
1.78725,-0.5225,-0.72175,0.85475,0.035,-0.2125
1.6495,-0.49675,-0.7215,0.8337501,0.02925,-0.16
1.46575,-0.2995,-0.79875,0.817,0.02675,-0.11475
1.18425,-0.20175,-0.68375,0.818,0.014,-0.08400001
1.086,-0.31975,-0.6720001,0.81525,0.02975,-0.093
0.846,-0.468,-0.441,0.851,0.06025,-0.1445
0.7747501,-0.47175,-0.35175,0.86725,0.0585,-0.14825
0.707,-0.406,-0.29575,0.887,0.05225,-0.13275
0.6777501,-0.3985,-0.20475,0.9220001,0.025,-0.15475
0.7025,-0.4825,-0.113,0.9817501,-0.0265,-0.15825
0.7925,-0.45225,-0.14925,1.0045,-0.035,-0.15975
0.9450001,-0.27925,-0.175,1.054,0.0015,-0.185
0.974,-0.18975,-0.159,1.0585,0.029,-0.1705
1.00725,-0.1255,-0.11975,1.05475,0.0415,-0.16325
1.03025,-0.07925,-0.049,1.048,0.0275,-0.16025
1.0835,-0.05725,-0.083,1.028,-0.037,-0.138
1.15775,-0.07775,-0.139,1.05075,-0.0375,-0.16925
1.226,-0.07175,-0.2015,1.0695,-0.01125,-0.2
1.11975,0.05675,-0.14675,1.064,0.0485,-0.2025
1.02375,0.14075,-0.089,1.029,0.049,-0.18025
0.9250001,0.168,-0.13175,0.9942501,0.0115,-0.17125
0.96575,0.08625001,-0.12275,1.0055,0.00125,-0.1915
0.97825,-0.00375,-0.11775,1.004,0.00475,-0.23
0.9585,-0.02975,-0.09725001,1.02275,0.03525,-0.2465
0.947,0.0525,-0.1365,1.00025,0.09500001,-0.23125
1.044,0.15425,-0.2415,0.98075,0.09775001,-0.22525
1.0895,0.2,-0.27875,0.9537501,0.0715,-0.222
1.18825,0.11025,-0.30625,0.96075,0.0165,-0.24025
1.1605,0.0425,-0.25175,0.98125,0.03425,-0.255
1.11,0.005,-0.216,0.997,0.05075,-0.262
1.0505,-0.05725,-0.188,1.00175,0.05275,-0.291
1.05925,-0.037,-0.22225,1.00175,0.05275,-0.291
1.04275,0.04675,-0.2325,0.9802501,0.0455,-0.26475
1.00125,0.087,-0.199,0.9777501,0.0465,-0.25675
1.0005,0.06175,-0.229,0.98725,0.05075,-0.25775
1.02225,0.0665,-0.265,0.99525,0.05825,-0.25475
1.074,0.2185,-0.36075,1.02275,0.051,-0.228
1.03925,0.259,-0.361,1.06875,0.02775,-0.1965
0.97825,0.16675,-0.29975,1.136,-0.03375,-0.15325
0.9335001,0.11975,-0.26575,1.23425,-0.09875,-0.17425
0.9170001,0.0795,-0.26375,1.24075,0.00275,-0.20475
0.89925,0.034,-0.289,1.19025,0.19225,-0.2065
0.90075,-0.0015,-0.28425,1.14575,0.17475,-0.22325
0.9075,-0.05475,-0.22725,1.079,0.10175,-0.23075
1.18225,-0.17125,-0.27775,1.0025,0.018,-0.18775
2.2415,-0.41625,-0.34975,0.8537501,-0.08750001,-0.097
3.0015,-0.305,-0.415,0.8245,-0.0505,-0.12275
3.9945,-0.0365,-0.52775,0.85,-0.04325,-0.17525
5.516,-0.7697501,-1.7005,0.8685001,0.04575,-0.16725
5.25075,-1.32775,-1.8725,0.89525,0.09125,-0.198
4.444,-1.13775,-2.02575,0.89525,0.09125,-0.198
3.4375,-0.48175,-2.153,0.9205,0.1655,-0.28425
2.34975,0.27975,-2.311,0.90325,0.1925,-0.32625
1.2745,1.1035,-2.4,0.90325,0.1925,-0.32625
1.2745,1.1035,-2.4,0.8617501,0.186,-0.29475
1.2745,1.1035,-2.4,0.804,0.15625,-0.2365
0.34675,1.6085,-2.272,0.804,0.15625,-0.2365
-1.45625,0.81125,-1.7885,0.77575,0.06925,-0.1805
-1.45625,0.81125,-1.7885,0.8055,0.024,-0.1655
-1.445,1.054,-0.7220001,0.8157501,-0.019,-0.1755
-1.65,0.89,-0.5075001,0.8610001,-0.0465,-0.186
-1.795,0.55075,-0.00875,0.9777501,0.0745,-0.25675
-1.7555,0.337,0.12475,0.9985,0.12225,-0.28525
-0.98,-0.248,0.281,1.0445,0.1585,-0.332
-0.78525,-0.297,0.221,1.0715,0.15125,-0.34575
-0.59525,-0.296,0.146,1.06125,0.1435,-0.3285
-0.1545,-0.0025,-0.08275001,1.0645,0.1095,-0.34925
0.09950001,0.17225,-0.25725,1.07625,0.1205,-0.345
0.352,0.27175,-0.49825,1.07275,0.14675,-0.30525
0.61175,0.25375,-0.614,1.092,0.09425,-0.27675
0.9892501,0.3765,-0.578,1.09625,0.046,-0.25675
1.1045,0.302,-0.6895,1.116,0.008,-0.297
1.22075,0.338,-0.7902501,1.13,0.0295,-0.321
1.343,0.29225,-0.98325,1.1665,0.024,-0.3315
1.74025,0.097,-1.227,1.1025,0.05775,-0.36125
1.94875,0.01,-1.2645,1.099,0.0275,-0.40975
2.0445,-0.0465,-1.318,1.0485,-0.00425,-0.361
2.0445,-0.0465,-1.318,0.9292501,-0.07675,-0.1715
2.38975,0.32375,-1.117,0.88025,-0.102,-0.03925
2.448,0.58775,-0.9110001,0.8745,-0.07075001,-0.033
2.43575,0.5065,-1.01875,0.9540001,0.007,-0.14575
2.40675,0.2905,-1.11725,0.9945,-0.001,-0.2495
2.23775,0.21675,-0.9877501,1.05675,-0.01775,-0.36575
2.03275,0.188,-0.72325,1.086,-0.053,-0.395
1.31825,0.0355,-0.15025,1.065,-0.13375,-0.39075
1.194,0.05425,-0.13375,1.03175,-0.11275,-0.3785
1.11,0.0205,-0.189,0.997,-0.0625,-0.35
1.095,0.04275,-0.2445,0.9455,0.034,-0.29375
1.07175,0.13375,-0.239,0.92,0.0465,-0.27475
1.07175,0.13375,-0.239,0.89675,0.04775,-0.24725
1.0095,0.1385,-0.26,0.8872501,0.03025,-0.25475
1.0095,0.1385,-0.26,0.9055001,0.037,-0.2525
1.0015,0.05375,-0.32675,0.91425,0.0415,-0.261
1.0355,-0.01475,-0.331,0.9422501,0.0395,-0.282
1.1025,-0.066,-0.37975,0.9365001,0.019,-0.2615
1.085,-0.1115,-0.62075,0.9325001,-0.0195,-0.2575
1.087,-0.041,-0.60025,0.91475,-0.072,-0.21225
1.087,-0.041,-0.60025,0.9055001,-0.06625,-0.188
0.99275,0.05925,-0.5645,0.904,-0.0565,-0.185
0.8025,0.08475,-0.427,0.9125,-0.0315,-0.207
0.75775,0.07,-0.31175,0.91425,-0.039,-0.18825
0.7582501,0.09225,-0.31175,0.91725,-0.06525,-0.1735
0.7965,0.163,-0.34725,0.9685,-0.10875,-0.20125
0.80075,0.18575,-0.354,0.99725,-0.09550001,-0.223
0.794,0.1555,-0.324,1.03425,-0.032,-0.2425
0.83025,0.147,-0.31025,1.0275,-0.001,-0.23875
0.8707501,0.12575,-0.31225,1.01125,0.00925,-0.2215
0.9202501,0.1075,-0.2995,0.98325,-0.01025,-0.202
0.9572501,0.0645,-0.28875,0.9335001,-0.0885,-0.19125
0.9915,0.034,-0.301,0.915,-0.13675,-0.1915
1.0105,0.01325,-0.30675,0.9195001,-0.17375,-0.18975
1.02275,0.01075,-0.292,0.9425001,-0.2225,-0.23875
1.01,0.0225,-0.2785,0.9597501,-0.2445,-0.2715
0.9850001,0.062,-0.27275,1.03575,-0.136,-0.29125
0.99625,0.08325,-0.29725,1.06975,-0.03875,-0.28275
1.01025,0.08400001,-0.33075,1.06875,0.0715,-0.27175
1.01025,0.08400001,-0.33075,1.09075,0.13575,-0.2875
1.04575,0.03425,-0.33475,1.1025,0.181,-0.3025
1.051,0.025,-0.30575,1.09525,0.15775,-0.28725
1.051,0.025,-0.30575,1.086,0.11,-0.28825
1.11225,0.0135,-0.3,1.05225,0.026,-0.2795
1.14125,-0.016,-0.305,1.03725,0.012,-0.2615
1.1445,-0.09725001,-0.2715,1.0395,0.02525,-0.248
1.1305,-0.1095,-0.23175,1.0395,0.02525,-0.248
1.10975,-0.10475,-0.19925,1.011,0.029,-0.27075
1.06225,-0.0935,-0.211,1.00125,0.02275,-0.27
1.00675,-0.042,-0.24725,0.98325,0.00675,-0.26975
0.9637501,0.01575,-0.24875,0.9350001,-0.04025,-0.261
0.9685,0.0295,-0.249,0.9250001,-0.04125,-0.2605
0.9620001,0.02175,-0.23,0.9472501,-0.02125,-0.294
0.9620001,0.02175,-0.23,0.9472501,-0.02125,-0.294
0.956,0.011,-0.20325,0.9892501,0.009500001,-0.32375
0.9612501,-0.0055,-0.19625,0.97975,0.01275,-0.281
0.96,-0.0255,-0.209,0.98125,0.01125,-0.2695
0.94425,-0.00775,-0.22,0.9852501,0.01825,-0.26375
0.9710001,0.01675,-0.24575,1.03075,0.0745,-0.31075
0.97325,0.03275,-0.25575,1.04525,0.09675001,-0.3145
0.979,0.0615,-0.257,1.03525,0.102,-0.295
1.0465,-0.0115,-0.27075,0.9955,0.08675,-0.25675
1.037,0.00525,-0.24325,0.96675,0.05775,-0.23325
1.03225,0.02775,-0.23425,0.9457501,0.0355,-0.221
1.039,0.054,-0.24475,0.9315,0.03125,-0.20875
1.0615,0.0495,-0.25825,0.9285001,0.03825,-0.209
1.074,0.04675,-0.2595,0.9285001,0.03825,-0.209
1.05375,0.06,-0.23425,0.9367501,0.039,-0.2315
1.03625,0.07,-0.21675,0.9365001,0.0365,-0.223
1.017,0.09850001,-0.21325,0.9252501,0.00275,-0.2265
1.01025,0.10625,-0.20975,0.9235001,-0.00475,-0.24825
0.9992501,0.11425,-0.206,0.9332501,-0.00175,-0.249
0.998,0.12025,-0.20025,0.9332501,-0.00175,-0.249
0.98,0.15275,-0.19375,0.96675,0.078,-0.27225
0.9762501,0.16375,-0.20125,0.97825,0.097,-0.2735
0.9865,0.17,-0.2305,0.974,0.1035,-0.25675
1.0005,0.16125,-0.25475,0.98075,0.09125,-0.23125
1.00725,0.149,-0.2735,1.00625,0.09,-0.243
0.998,0.134,-0.27275,1.032,0.098,-0.2735
0.96575,0.11875,-0.21025,1.05025,0.09475,-0.27025
0.9480001,0.11225,-0.18025,1.04175,0.0715,-0.24125
0.9547501,0.06900001,-0.19,1.03925,0.042,-0.235
1.04325,-0.074,-0.3045,1.0365,0.002,-0.237
1.08025,-0.1105,-0.31825,1.0415,-0.00825,-0.252
1.1055,-0.105,-0.298,1.0415,-0.00825,-0.252
1.06575,-0.07875001,-0.31125,1.027,-0.005,-0.25775
1.07275,-0.07725,-0.33925,1.01625,0.00075,-0.25225
1.0745,-0.0705,-0.32925,0.998,0.00675,-0.23875
1.03975,-0.0575,-0.267,0.9647501,0.007,-0.22925
0.988,-0.089,-0.2655,0.9522501,0.004,-0.23275
1.01775,-0.04175,-0.20925,0.94375,0.00625,-0.23125
1.01825,-0.055,-0.2305,0.9590001,0.0215,-0.24875
1.027,-0.04075,-0.184,0.9625,0.03225,-0.23875
0.9705001,-0.0085,-0.16725,0.9652501,0.0355,-0.24925
0.9725,-0.01875,-0.19975,0.9827501,0.051,-0.29225
0.96975,-0.04075,-0.2125,0.983,0.0685,-0.297
0.9795001,-0.062,-0.22775,0.9745001,0.08975001,-0.28875
1.00925,-0.12775,-0.23,0.95425,0.1015,-0.23925
1.00225,-0.11525,-0.19925,0.93525,0.1065,-0.20725
1.016,-0.06875,-0.2385,0.906,0.104,-0.169
1.0315,-0.06325001,-0.26325,0.9202501,0.07625,-0.1935
1.012,-0.049,-0.245,0.94675,0.034,-0.24475
0.97175,-0.01325,-0.20525,0.99975,-0.02925,-0.30325
0.97325,-0.001,-0.1965,1.01075,-0.045,-0.3135
0.9867501,0.001,-0.19675,1.01575,-0.04725,-0.30575
1.038,0.0175,-0.24675,1.021,-0.0175,-0.2915
1.038,0.0175,-0.24675,1.02425,0.01225,-0.293
1.0555,0.0295,-0.28525,1.0305,0.03875,-0.29125
1.06525,0.03875,-0.3035,1.02725,0.064,-0.28725
1.03875,0.0365,-0.27925,0.99625,0.07925,-0.2615
1.02475,0.0325,-0.24925,0.9792501,0.07700001,-0.24475
1.03425,0.00375,-0.2495,0.9532501,0.074,-0.21325
1.03625,-0.016,-0.249,0.951,0.05975,-0.2025
1.03625,-0.016,-0.249,0.95775,0.0325,-0.20075
1.018,-0.0225,-0.18525,0.96675,0.00625,-0.20625
1.023,-0.00975,-0.168,0.992,-0.037,-0.2145
1.05425,-0.011,-0.1745,1.00025,-0.0425,-0.2245
1.1195,-0.0325,-0.186,1.01875,-0.01075,-0.2315
1.1465,-0.04025,-0.18825,1.02275,0.0055,-0.2355
1.1805,-0.02425,-0.19425,1.025,0.00975,-0.23675
1.27475,0.02375,-0.2205,1.009,-0.0235,-0.22675
1.3025,-0.00325,-0.1975,0.9935001,-0.0525,-0.20825
1.3185,-0.0365,-0.14925,0.964,-0.06900001,-0.18425
1.405,-0.11825,-0.1065,0.9407501,-0.054,-0.16025
1.41475,-0.15625,-0.12225,0.9265,-0.02875,-0.1615
1.42075,-0.16575,-0.179,0.9265,-0.02875,-0.1615
1.42075,-0.16575,-0.179,0.9165,0.01275,-0.173
1.37725,-0.10675,-0.176,0.8980001,0.0455,-0.17475
1.33725,-0.0795,-0.1715,0.886,-0.0415,-0.1605
1.26,-0.04175,-0.3465,0.9525,0.0175,-0.379
1.259,-0.03275,-0.359,1.1095,0.22475,-0.73225
1.1895,0.013,-0.324,1.09875,0.2815,-0.8965001
0.88875,-0.07925,-0.62925,0.9770001,0.2955,-0.91425
0.8085001,-0.438,-0.9260001,0.659,0.37575,-0.5665
0.8322501,-1.0145,-1.548,0.6055,0.38325,-0.313
0.337,-2.893,-2.1745,0.70775,0.22225,-0.06675
0.63975,-3.342,-2.06775,0.8085001,0.09550001,-0.0255
0.44575,-3.39525,-2.23475,0.9572501,-0.0445,-0.0155
0.44875,-1.86175,-2.492,1.25475,-0.26825,-0.22775
0.4285,-0.10975,-2.57475,1.3685,-0.36075,-0.32475
0.5642501,1.488,-2.727,1.383,-0.40925,-0.396
0.70125,2.61225,-2.4295,1.3275,-0.38975,-0.39
1.36475,3.69325,-1.92125,1.11925,-0.30925,-0.2225
1.36475,3.69325,-1.92125,1.02525,-0.3025,-0.172
1.58825,3.73075,-1.60875,0.973,-0.3285,-0.15775
1.5325,3.63925,-1.03675,0.96275,-0.37025,-0.26425
1.5325,3.63925,-1.03675,0.9625,-0.33625,-0.33825
1.0755,2.69075,0.57125,0.9540001,-0.26325,-0.39375
0.75725,2.2425,1.25225,0.92225,-0.0345,-0.45475
0.43725,1.95975,1.605,0.8980001,0.06075,-0.4285
0.22125,1.77825,1.71225,0.8832501,0.113,-0.40125
0.23425,1.26725,1.135,0.919,0.074,-0.40925
0.38325,1.07775,0.93025,0.937,0.04725,-0.4365
0.8575,0.5225,-0.44275,0.9392501,0.0345,-0.432
0.9787501,0.3705,-0.69725,0.9332501,0.0305,-0.37275
1.1755,0.2375,-0.7755001,0.94275,0.02475,-0.3575
1.3795,-0.07275,-0.7645,0.9910001,0.0415,-0.35025
1.40175,-0.2645,-0.6637501,1.02325,0.03975,-0.3785
1.314,-0.35925,-0.6637501,1.062,0.03975,-0.44475
1.40075,-0.35375,-0.8577501,1.09625,0.05775,-0.5005
1.419,-0.392,-0.719,1.05225,0.1025,-0.485
1.39175,-0.38925,-0.57975,1.001,0.115,-0.4395
1.50525,-0.45075,-0.63925,0.91,0.08075,-0.3365
1.50475,-0.5395,-0.59325,0.8835,0.02475,-0.3025
1.464,-0.657,-0.57925,0.86,-0.0115,-0.2625
1.4235,-0.7815,-0.536,0.86625,-0.02825,-0.229
1.2945,-0.6715,-0.43775,0.8642501,-0.036,-0.17725
1.2245,-0.6095001,-0.3815,0.886,-0.0375,-0.16425
1.15625,-0.4175,-0.39125,0.92825,-0.01975,-0.1655
1.15625,-0.4175,-0.39125,0.9522501,-0.00725,-0.18525
1.10125,-0.32875,-0.40475,0.9615,-0.00275,-0.18825
1.04025,-0.17875,-0.359,0.978,-0.00425,-0.17225
0.9885001,-0.1895,-0.29375,0.9875001,-0.01075,-0.17575
0.95125,-0.2435,-0.23225,0.9975001,-0.024,-0.184
0.8980001,-0.30725,-0.14625,1.00175,-0.03575,-0.20425
0.9085,-0.29475,-0.1375,0.99275,-0.0635,-0.2275
0.9085,-0.29475,-0.1375,0.99275,-0.0635,-0.2275
0.9455,-0.21175,-0.17575,0.974,-0.07425001,-0.19925
0.97225,-0.07075001,-0.1785,0.9915,-0.03125,-0.2005
0.9715,-0.068,-0.13725,0.9955,-0.01925,-0.194
0.96325,-0.108,-0.10675,0.99225,-0.02525,-0.16425
0.9472501,-0.09450001,-0.0775,0.997,-0.04575,-0.15975
0.9260001,-0.04325,-0.05975,1.0155,-0.0755,-0.1865
0.92075,0.02425,-0.06500001,1.03275,-0.0855,-0.22125
1.01025,0.07825001,-0.1165,1.0145,-0.016,-0.20375
1.0425,0.022,-0.12125,0.9910001,0.0225,-0.1985
1.06675,-0.0135,-0.106,0.992,0.111,-0.28825
1.067,-0.016,-0.12825,1.02,0.15225,-0.34975
1.06575,-0.014,-0.13,1.02625,0.164,-0.3675
1.0595,-0.02525,-0.128,0.9827501,0.13025,-0.3195
1.07175,-0.30125,-0.332,0.8880001,0.0645,-0.21575
1.06,-0.7,-0.47125,0.8800001,0.0605,-0.24525
1.04025,-2.1085,-0.70525,0.97325,0.1505,-0.346
1.25925,-2.839,-0.99375,1.00975,0.17975,-0.36875
1.2185,-3.29525,-1.10925,1.021,0.1765,-0.38825
1.07375,-3.205,-1.397,1.021,0.1765,-0.38825
1.093,-2.04925,-2.1225,0.9712501,-0.0005,-0.2645
1.10375,-1.33575,-2.3845,0.96675,-0.0455,-0.22925
1.3555,-0.50725,-2.47975,0.9787501,-0.0555,-0.22775
1.3565,0.1295,-2.4095,0.9907501,-0.053,-0.2135
1.03275,1.34475,-2.0865,1.00925,-0.07125001,-0.18275
1.03725,1.79825,-2.0705,1.0185,-0.09075,-0.1725
1.1705,2.663,-1.69025,1.03775,-0.08825,-0.169
1.13675,2.84475,-1.33025,1.039,-0.05075,-0.16375
0.8710001,2.9685,-0.74325,1.04,-0.0125,-0.17875
0.09100001,3.0225,0.59575,1.02375,0.031,-0.17625
-0.12925,2.7125,1.07375,1.0195,0.0145,-0.20975
-0.12925,2.7125,1.07375,1.026,0.009500001,-0.28325
-0.12925,2.7125,1.07375,1.07975,0.08450001,-0.4435
-0.1215,2.2515,1.24075,1.07175,0.1605,-0.4365
-0.036,1.825,1.168,1.02625,0.20075,-0.39125
0.24325,1.23675,0.70175,0.9425001,0.14425,-0.2875
0.4105,0.96275,0.5387501,0.9250001,0.0965,-0.25825
0.6350001,0.768,0.25425,0.904,0.068,-0.25225
0.97075,0.4465,-0.17775,0.9085,0.0515,-0.25625
1.1825,0.26425,-0.44425,0.913,0.035,-0.2705
1.1665,0.27375,-0.6845,0.9245,-0.02375,-0.2595
1.177,0.15825,-0.6765,0.928,-0.031,-0.282
1.24125,0.07300001,-0.63725,0.9435,-0.01475,-0.3025
1.18575,0.05975,-0.5795,0.941,0.02625,-0.2885
1.04125,0.1355,-0.527,0.9967501,0.0355,-0.3125
1.1245,0.21025,-0.625,1.0245,0.00975,-0.292
1.1645,0.159,-0.67625,0.99875,-0.00375,-0.33975
1.15775,-0.33725,-0.54925,0.89575,-0.03875,-0.3415
1.25525,-0.44875,-0.57075,0.8775001,-0.07,-0.26975
1.298,-0.626,-0.6215,0.874,-0.062,-0.18825
1.31825,-0.9015,-0.5705,0.8707501,-0.043,-0.09225
1.2775,-0.97575,-0.50625,0.9145001,-0.009500001,-0.08575001
1.22875,-1.0065,-0.4175,0.9665,0.0115,-0.10575
1.09675,-0.7697501,-0.2385,1.05975,-0.04525,-0.2065
0.974,-0.5785,-0.1895,1.2015,-0.1355,-0.081
0.8972501,-0.16375,-0.267,2.322,-0.128,0.28575
