2,DieDi,23_22_36_2021_02_19,50,300,5
0.8880001,-0.0975,-0.5315,0.72725,0.18475,-0.65925
0.8807501,-0.0965,-0.53025,0.7212501,0.2,-0.66175
0.88025,-0.08725,-0.5615,0.73725,0.215,-0.6900001
0.8825001,-0.08750001,-0.585,0.73725,0.215,-0.6900001
0.886,-0.10025,-0.61475,0.7352501,0.1735,-0.6885
0.89775,-0.12025,-0.60625,0.72475,0.17025,-0.665
0.8790001,-0.10825,-0.55,0.7277501,0.14975,-0.66725
0.8790001,-0.10825,-0.55,0.7277501,0.14975,-0.66725
0.8765001,-0.08875,-0.5362501,0.73125,0.168,-0.682
0.87275,-0.06950001,-0.52825,0.7295001,0.185,-0.6932501
0.88425,-0.04625,-0.541,0.71725,0.175,-0.68075
0.88375,-0.046,-0.522,0.71675,0.1685,-0.67725
0.8795,-0.03675,-0.50425,0.7162501,0.1735,-0.67725
0.874,-0.0055,-0.4805,0.71375,0.221,-0.679
0.87875,0.0075,-0.48225,0.714,0.24275,-0.6785001
0.8782501,0.013,-0.5005,0.715,0.2405,-0.68025
0.89575,-0.01175,-0.54975,0.70625,0.21375,-0.7035
0.89775,-0.032,-0.562,0.70525,0.2165,-0.733
0.89325,-0.0525,-0.566,0.7075,0.24275,-0.729
0.8790001,-0.07275,-0.545,0.7147501,0.2395,-0.691
0.8790001,-0.07275,-0.545,0.7147501,0.2395,-0.691
0.8775001,-0.0735,-0.53825,0.72025,0.21375,-0.68825
0.8940001,-0.0585,-0.6,0.7245001,0.19125,-0.68025
0.87225,-0.05925,-0.6125,0.73425,0.18125,-0.69525
0.8745,-0.042,-0.6267501,0.734,0.17775,-0.6792501
0.8207501,-0.01675,-0.562,0.7495,0.1315,-0.6555001
0.82875,0.02025,-0.517,0.7565001,0.08475,-0.6620001
0.89125,0.01675,-0.44575,0.7582501,0.03975,-0.66225
0.8962501,-0.00125,-0.57775,0.78025,-0.06425,-0.62325
0.90025,-0.02725,-0.6160001,0.77575,-0.053,-0.6345
0.8980001,-0.062,-0.623,0.7315,-0.04325,-0.6205
0.8667501,-0.09200001,-0.51825,0.717,-0.15425,-0.684
0.88925,-0.06375001,-0.47575,0.7695,-0.138,-0.7460001
0.867,-0.003,-0.50225,0.73375,-0.1115,-0.677
0.85625,0.01875,-0.535,0.7185,-0.12725,-0.6012501
0.8650001,0.018,-0.5815001,0.7375,-0.16575,-0.5595
0.8725001,-0.00825,-0.62125,0.7375,-0.16575,-0.5595
0.8560001,-0.1185,-0.61675,0.7375,-0.16575,-0.5595
0.8470001,-0.1675,-0.5895,0.77125,-0.1445,-0.57975
0.8520001,-0.1935,-0.5700001,0.79425,-0.09325001,-0.6357501
0.859,-0.179,-0.58025,0.772,-0.02325,-0.71925
0.8592501,-0.1525,-0.58775,0.731,-0.06375001,-0.71175
0.8627501,-0.11675,-0.59925,0.7195,-0.14375,-0.68075
0.8505,-0.06,-0.59425,0.729,-0.11175,-0.693
0.85575,-0.06525,-0.6095001,0.7327501,-0.0055,-0.715
0.85725,-0.082,-0.61475,0.7410001,-0.04,-0.6817501
0.8520001,-0.09950001,-0.57425,0.7500001,-0.0275,-0.69925
0.854,-0.10725,-0.5732501,0.748,-0.034,-0.73325
0.8577501,-0.11125,-0.5795,0.7405,-0.05425,-0.724
0.85425,-0.08975001,-0.58025,0.7327501,-0.07225,-0.64225
0.8592501,-0.07275,-0.57725,0.747,-0.0425,-0.632
0.8605,-0.06475,-0.57925,0.747,-0.0425,-0.632
0.858,-0.07825001,-0.5782501,0.76175,-0.0175,-0.647
0.8552501,-0.09925,-0.5805,0.7595,-0.0015,-0.66425
0.8642501,-0.128,-0.5855,0.7450001,-0.01925,-0.6805
0.8610001,-0.13825,-0.5765,0.7475001,-0.0225,-0.6777501
0.8635001,-0.13825,-0.5700001,0.75425,-0.0215,-0.67725
0.86225,-0.131,-0.5715,0.75525,-0.01425,-0.7005
0.8552501,-0.09450001,-0.575,0.75525,-0.0505,-0.6595
0.8617501,-0.07925,-0.58375,0.7615001,-0.06,-0.66825
0.8617501,-0.0815,-0.5885,0.7525001,-0.02825,-0.651
0.84675,-0.0925,-0.557,0.7647501,-0.019,-0.674
0.846,-0.083,-0.5362501,0.7515,-0.022,-0.637
0.8595001,-0.068,-0.53825,0.7755001,-0.07025,-0.65175
0.85075,-0.10075,-0.60875,0.7605,-0.029,-0.6472501
0.8455001,-0.114,-0.6435,0.77575,0.0355,-0.62
0.84225,-0.11,-0.65275,0.809,-0.0115,-0.6587501
0.8297501,-0.08575001,-0.6105,0.7090001,-0.081,-0.6792501
0.8365,-0.06825,-0.60725,0.74725,-0.11925,-0.652
0.863,-0.06875,-0.5962501,0.761,-0.13625,-0.694
0.83775,-0.07650001,-0.58225,0.68875,-0.15275,-0.65125
0.8355001,-0.08175001,-0.57075,0.7495,-0.1315,-0.62575
0.8462501,-0.10525,-0.615,0.7465,-0.014,-0.62125
0.853,-0.12875,-0.625,0.7952501,0.045,-0.611
0.85225,-0.13925,-0.60825,0.8790001,0.07700001,-0.62575
0.8487501,-0.14825,-0.5825,0.7927501,0.09875,-0.645
0.84575,-0.14275,-0.572,0.76825,0.086,-0.6155
0.84525,-0.13925,-0.57025,0.7555,0.09850001,-0.5935
0.8462501,-0.133,-0.57225,0.811,0.07700001,-0.60675
0.85575,-0.113,-0.58375,0.82175,0.06975,-0.60275
0.854,-0.1065,-0.59075,0.8155,0.01325,-0.666
0.85225,-0.111,-0.59825,0.7837501,0.0215,-0.61975
0.851,-0.12575,-0.57875,0.7837501,0.0215,-0.61975
0.8525,-0.13275,-0.56675,0.7837501,0.0215,-0.61975
0.8520001,-0.1295,-0.56225,0.81125,-0.00525,-0.6495
0.8577501,-0.04825,-0.5435,0.76175,-0.02275,-0.636
0.864,-0.028,-0.5775,0.772,-0.026,-0.6355
0.88775,-0.03675,-0.62025,0.7985001,0.0005,-0.63075
0.845,-0.20725,-0.58375,0.8025,0.0445,-0.6225
0.8045,-0.28525,-0.569,0.8015,0.06625,-0.5455
0.8257501,-0.347,-0.54725,0.77075,0.23725,-0.52325
0.8255,-0.36875,-0.53225,0.8142501,0.35675,-0.638
0.82425,-0.40475,-0.5435,0.776,0.4115,-0.67125
0.83275,-0.43225,-0.564,0.7187501,0.4805,-0.62775
0.81925,-0.35225,-0.56475,0.7187501,0.4805,-0.62775
0.84525,-0.2575,-0.59,0.7237501,0.45575,-0.568
0.8397501,-0.097,-0.59475,0.75125,0.4155,-0.57775
0.8487501,-0.03825,-0.6245,0.75125,0.4155,-0.57775
0.84925,-0.00675,-0.6335,0.7517501,0.428,-0.536
0.826,0.014,-0.6020001,0.73425,0.463,-0.46025
0.83425,0.025,-0.58925,0.71825,0.501,-0.42
0.83775,0.02075,-0.5685,0.723,0.51425,-0.4525
0.8617501,-0.01275,-0.55175,0.7425,0.496,-0.5345
0.8602501,-0.0535,-0.54325,0.7425,0.496,-0.5345
0.8635001,-0.098,-0.56075,0.7212501,0.4755,-0.47325
0.86125,-0.13475,-0.5840001,0.7385001,0.475,-0.47375
0.8365,-0.1745,-0.605,0.76925,0.384,-0.5782501
0.8255,-0.17025,-0.60575,0.7550001,0.357,-0.59225
0.82675,-0.16025,-0.62025,0.7550001,0.357,-0.59225
0.825,-0.17925,-0.64175,0.75225,0.36175,-0.559
0.811,-0.1955,-0.6152501,0.7595,0.36475,-0.5455
0.81125,-0.19375,-0.6005,0.7595,0.36475,-0.5455
0.832,-0.17025,-0.592,0.76375,0.359,-0.5535
0.8405001,-0.1845,-0.57625,0.7575001,0.36875,-0.5527501
0.84425,-0.229,-0.58,0.753,0.36625,-0.553
0.8100001,-0.2535,-0.6345,0.758,0.3555,-0.5595
0.8045,-0.21425,-0.6255,0.758,0.38,-0.539
0.7970001,-0.1585,-0.641,0.758,0.38,-0.539
0.79975,-0.051,-0.67625,0.75225,0.39975,-0.52425
0.799,-0.009000001,-0.6655,0.75225,0.39975,-0.52425
0.7952501,0.01875,-0.6677501,0.7425,0.40575,-0.54075
0.804,0.05275,-0.66725,0.7465,0.394,-0.563
0.8115,0.05175,-0.65725,0.7465,0.394,-0.563
0.81025,0.061,-0.6645001,0.75225,0.36825,-0.59425
0.80875,0.07475001,-0.65,0.75675,0.3165,-0.6192501
0.8050001,0.06475,-0.64175,0.74975,0.29225,-0.618
0.8092501,0.04575,-0.65375,0.751,0.28225,-0.6102501
0.8027501,-0.026,-0.659,0.7655,0.24625,-0.59925
0.8005,-0.062,-0.65925,0.765,0.2495,-0.6037501
0.8035001,-0.08625001,-0.6585,0.76625,0.25525,-0.596
0.818,-0.0925,-0.64025,0.757,0.28775,-0.5872501
0.82025,-0.0855,-0.6375,0.7555,0.29525,-0.5885
0.81925,-0.06275,-0.62875,0.7555,0.29675,-0.6020001
0.817,-0.028,-0.625,0.7607501,0.285,-0.62275
0.8150001,-0.0275,-0.63975,0.75925,0.283,-0.6145
0.8125001,-0.02725,-0.66975,0.75525,0.29425,-0.59675
0.81275,-0.0275,-0.66925,0.754,0.30875,-0.58525
0.80775,-0.035,-0.65175,0.7535,0.32775,-0.5700001
0.816,-0.0455,-0.627,0.74975,0.3175,-0.596
0.825,-0.0605,-0.6300001,0.7495,0.311,-0.59575
0.8207501,-0.0925,-0.63275,0.7507501,0.305,-0.6
0.80075,-0.14275,-0.6440001,0.75475,0.3005,-0.60225
0.80125,-0.14975,-0.66025,0.75775,0.3125,-0.59425
0.80075,-0.14575,-0.65675,0.7575001,0.326,-0.588
0.8067501,-0.13575,-0.64425,0.7515,0.306,-0.6075
0.8190001,-0.102,-0.63725,0.7532501,0.29175,-0.62275
0.818,-0.08375,-0.63025,0.752,0.28675,-0.6160001
0.80725,-0.07250001,-0.624,0.74825,0.292,-0.6077501
0.80625,-0.0715,-0.64675,0.756,0.28575,-0.61175
0.8092501,-0.07925,-0.6745,0.7492501,0.28875,-0.59775
0.80775,-0.09200001,-0.69275,0.772,0.24775,-0.57925
0.7992501,-0.12775,-0.6475,0.7632501,0.238,-0.611
0.7970001,-0.1375,-0.62875,0.76025,0.238,-0.6175
0.80225,-0.136,-0.63475,0.7625,0.24325,-0.6235
0.80625,-0.11525,-0.6465001,0.761,0.2625,-0.6012501
0.804,-0.1055,-0.64875,0.7622501,0.2665,-0.59675
0.8015,-0.118,-0.6565,0.761,0.26275,-0.5945
0.8,-0.13675,-0.65825,0.7557501,0.26,-0.6045001
0.79475,-0.15025,-0.66175,0.7517501,0.25625,-0.6215
0.795,-0.1535,-0.66225,0.743,0.23575,-0.66075
0.79825,-0.137,-0.65075,0.7255,0.2135,-0.66575
0.8075001,-0.11225,-0.64575,0.72975,0.179,-0.661
0.8085001,-0.0815,-0.648,0.74075,0.21625,-0.596
0.807,-0.07675,-0.6525,0.75275,0.22425,-0.60575
0.80375,-0.08225001,-0.6620001,0.75375,0.2225,-0.63675
0.8092501,-0.111,-0.645,0.75025,0.23,-0.64825
0.80975,-0.1095,-0.63525,0.744,0.258,-0.6365
0.8100001,-0.10375,-0.62775,0.742,0.27,-0.6205
0.81025,-0.11175,-0.6275001,0.7345001,0.255,-0.6662501
0.8157501,-0.10675,-0.6530001,0.743,0.239,-0.651
0.8045,-0.12425,-0.6595,0.7505,0.2175,-0.654
0.7905,-0.15375,-0.6745,0.7535,0.21075,-0.59125
0.78075,-0.15825,-0.656,0.75925,0.24975,-0.564
0.77775,-0.1635,-0.643,0.771,0.2495,-0.6670001
0.7912501,-0.1705,-0.6415001,0.74525,0.28825,-0.63675
0.813,-0.19475,-0.648,0.71775,0.2925,-0.6127501
0.80775,-0.21,-0.63275,0.7355,0.2685,-0.6215
0.8002501,-0.21225,-0.6165,0.75125,0.25825,-0.6175
0.81125,-0.195,-0.62525,0.76675,0.22675,-0.6245
0.8157501,-0.18325,-0.631,0.7640001,0.2205,-0.61575
0.8085001,-0.17375,-0.61825,0.7557501,0.2375,-0.618
0.7945001,-0.15375,-0.6455,0.75775,0.276,-0.6025
0.78425,-0.14225,-0.6585,0.7640001,0.3115,-0.5840001
0.79075,-0.1325,-0.6955,0.76275,0.30675,-0.589
0.7885,-0.1405,-0.6850001,0.7615001,0.29075,-0.61775
0.7845001,-0.15025,-0.6585,0.75675,0.27825,-0.63125
0.79425,-0.1455,-0.647,0.76825,0.259,-0.62625
0.7977501,-0.1455,-0.651,0.7555,0.2375,-0.6045001
0.795,-0.147,-0.65175,0.77175,0.22275,-0.61325
0.79375,-0.15225,-0.6587501,0.7675,0.21225,-0.6085
0.791,-0.154,-0.6575,0.7747501,0.1905,-0.613
0.799,-0.15525,-0.645,0.77025,0.18475,-0.619
0.7945001,-0.16225,-0.642,0.774,0.18975,-0.59375
0.79975,-0.172,-0.64675,0.7780001,0.22375,-0.57775
0.803,-0.172,-0.6445,0.77975,0.2445,-0.57725
0.803,-0.17475,-0.6415001,0.7805001,0.25825,-0.58875
0.7977501,-0.17775,-0.6405,0.774,0.294,-0.59225
0.8,-0.16825,-0.64125,0.78175,0.3005,-0.58225
0.8010001,-0.1665,-0.634,0.785,0.299,-0.5765
0.79675,-0.1735,-0.62525,0.7862501,0.306,-0.56225
0.8002501,-0.1695,-0.63175,0.7845001,0.30375,-0.5635
0.7970001,-0.1705,-0.6525,0.78025,0.294,-0.56025
0.7912501,-0.17275,-0.652,0.7855,0.28375,-0.56575
0.7862501,-0.1805,-0.66675,0.7837501,0.27025,-0.57675
0.786,-0.18725,-0.6805,0.75875,0.2505,-0.599
0.7845001,-0.18725,-0.6580001,0.7647501,0.2465,-0.59675
0.786,-0.1785,-0.64875,0.76825,0.25575,-0.599
0.788,-0.17375,-0.6407501,0.7695,0.2705,-0.6152501
0.78975,-0.16875,-0.654,0.771,0.28,-0.6025
