2,Good,19_50_24_2021_02_19,50,300,13
0.8997501,-0.415,-0.457,0.7735,-0.0445,-0.62025
0.89925,-0.37875,-0.61325,0.7675,0.01625,-0.578
0.93225,0.2355,-0.52225,0.84175,0.068,-0.6242501
0.93375,0.41975,-0.31575,0.8397501,0.07650001,-0.68975
0.91725,0.256,-0.21125,0.8470001,0.1365,-0.63725
0.8955001,-0.0635,-0.265,0.8345,0.1455,-0.6472501
0.97,-0.53075,-0.436,0.6867501,0.115,-0.663
0.9357501,-0.45775,-0.444,0.6655,-0.012,-0.798
0.9562501,-0.29225,-0.08325,0.747,-0.00525,-0.7525001
0.9242501,-0.38125,-0.273,0.7970001,0.09775001,-0.46525
0.923,-0.445,-0.45875,0.9535,0.01975,-0.309
0.9195001,-0.38425,-0.55575,0.93875,-0.00025,-0.2665
1.09025,0.0005,-0.41525,0.9855,-0.01125,-0.229
1.027,0.0775,-0.1825,0.993,0.04275,-0.26325
0.9407501,-0.01475,-0.0135,0.951,0.085,-0.27825
0.9407501,-0.41375,-0.526,0.8832501,0.06825,-0.5025
0.88375,-0.40725,-0.7635,0.8832501,0.06825,-0.5025
0.9220001,-0.27575,-0.5115,0.8397501,0.1285,-0.436
0.9295,-0.22075,-0.196,0.83,-0.08525001,-0.47425
0.952,-0.25425,-0.2095,0.83,-0.08525001,-0.47425
0.95775,-0.2995,-0.262,0.88025,-0.12075,-0.44275
0.97975,-0.46275,-0.477,0.8745,-0.26425,-0.48675
0.99875,-0.3835,-0.45025,0.8745,-0.26425,-0.48675
0.9760001,-0.15525,-0.35875,0.84475,-0.26125,-0.47525
0.9382501,0.24825,-0.37125,0.8707501,-0.12675,-0.4545
0.93275,0.17625,-0.336,0.8707501,-0.12675,-0.4545
1.013,0.06575,-0.40025,0.9365001,-0.06950001,-0.498
0.9725,-0.00925,-0.32825,0.9745001,-0.024,-0.45425
0.9450001,-0.014,-0.253,0.9745001,-0.024,-0.45425
0.8840001,0.01,-0.12225,0.97425,0.0535,-0.4335
0.99975,-0.16075,-0.34775,0.913,0.22725,-0.37725
1.061,-0.26825,-0.40025,0.913,0.22725,-0.37725
1.0425,-0.23975,-0.30075,0.9825001,0.15925,-0.419
0.95575,-0.133,-0.14625,0.91225,0.02625,-0.5135
0.9695001,-0.13075,-0.1895,0.91225,0.02625,-0.5135
1.0045,-0.158,-0.21675,0.89025,0.0205,-0.48275
0.9910001,-0.2155,-0.264,0.9325001,0.09825,-0.262
0.98,-0.284,-0.32525,0.9325001,0.09825,-0.262
0.9850001,-0.27525,-0.253,0.85825,0.15575,-0.17275
0.9102501,-0.24275,-0.1605,0.9522501,0.23675,-0.15525
0.9455,-0.23575,-0.15975,0.9522501,0.23675,-0.15525
0.9902501,-0.2585,-0.1715,1.08,0.47925,-0.123
1.0255,-0.35625,-0.21525,1.05775,0.2845,-0.3305
1.00125,-0.39675,-0.19775,1.05775,0.2845,-0.3305
0.98875,-0.349,-0.15725,0.8365,0.20725,-0.2205
0.99275,-0.3195,-0.177,0.9885001,0.07625,-0.2215
1.006,-0.33125,-0.19025,0.9885001,0.07625,-0.2215
1.006,-0.33125,-0.20575,1.05825,0.09475,-0.2305
0.9720001,-0.2625,-0.201,0.9597501,-0.061,-0.15
0.96075,-0.244,-0.197,0.9597501,-0.061,-0.15
0.965,-0.21075,-0.202,0.873,-0.027,-0.08750001
1.01225,-0.1735,-0.2985,0.989,-0.05375,-0.126
1.02,-0.14725,-0.35475,0.989,-0.05375,-0.126
1.02125,-0.13925,-0.36075,1.0245,-0.008,-0.0815
0.9357501,-0.06975,-0.2615,0.9755,0.02725,0.039
0.9415001,-0.0155,-0.22975,0.9755,0.02725,0.039
0.9855,-0.00775,-0.265,1.0165,0.2815,0.02725
1.01225,-0.01225,-0.32925,1.10925,0.14725,-0.0595
0.98625,-0.006,-0.31,1.10925,0.14725,-0.0595
0.9530001,-0.01325,-0.26675,1.023,0.26775,-0.162
0.9645001,-0.079,-0.23625,0.98325,0.24125,-0.12525
0.9902501,-0.13425,-0.20975,0.98325,0.24125,-0.12525
0.9990001,-0.20425,-0.199,0.95125,0.1985,-0.183
0.9735001,-0.26825,-0.14725,0.9827501,0.18525,-0.1825
0.93975,-0.25775,-0.08425,0.9827501,0.18525,-0.1825
0.92325,-0.256,-0.05475,1.00675,0.12775,-0.043
0.92325,-0.256,-0.05475,1.02,0.1745,-0.09175
0.998,-0.298,-0.16125,1.02,0.1745,-0.09175
0.9892501,-0.35575,-0.32375,1.03775,0.1645,-0.206
0.978,-0.34825,-0.3665,0.973,0.18425,-0.1145
0.9535,-0.32225,-0.3555,0.973,0.18425,-0.1145
0.9445,-0.26825,-0.31025,0.9652501,0.178,-0.0895
0.9435,-0.231,-0.25725,1.02375,0.136,-0.0935
0.984,-0.26325,-0.27675,1.02375,0.136,-0.0935
1.012,-0.30125,-0.28575,1.01375,0.13225,-0.11125
0.9935001,-0.29425,-0.25475,0.99875,0.1605,-0.158
0.9652501,-0.274,-0.24775,0.99875,0.1605,-0.158
0.9497501,-0.25925,-0.238,0.9687501,0.09925,-0.20325
0.9415001,-0.25325,-0.23675,1.04225,0.10675,-0.12125
0.95925,-0.269,-0.25475,1.04225,0.10675,-0.12125
0.9620001,-0.29325,-0.28225,0.97725,0.16225,-0.0935
0.9595001,-0.27775,-0.277,1.0105,0.17775,-0.13075
0.9675,-0.261,-0.25525,1.0105,0.17775,-0.13075
0.9652501,-0.2625,-0.23425,1.0085,0.1745,-0.1235
0.9825001,-0.26875,-0.249,0.9777501,0.201,-0.053
0.992,-0.291,-0.26925,0.9777501,0.201,-0.053
0.9845001,-0.2965,-0.25975,1.00875,0.1355,-0.10675
0.9495,-0.27925,-0.24825,1.007,0.07250001,-0.16325
0.9422501,-0.27625,-0.24775,1.007,0.07250001,-0.16325
0.94625,-0.27425,-0.24575,1.00375,0.191,-0.138
0.97225,-0.27725,-0.2725,1.00375,0.191,-0.138
0.98625,-0.284,-0.2975,0.9915,0.1855,-0.1255
0.9895,-0.27925,-0.2865,0.9915,0.1855,-0.1255
0.951,-0.23375,-0.22675,0.983,0.2165,-0.10225
0.9507501,-0.23775,-0.2295,1.00975,0.24175,-0.09025001
0.9950001,-0.28825,-0.2965,0.9945,0.219,-0.09425
0.99725,-0.29175,-0.29025,0.9945,0.219,-0.09425
0.9802501,-0.27825,-0.2635,0.99525,0.1765,-0.1
0.95675,-0.2595,-0.223,0.99775,0.14075,-0.078
0.9595001,-0.27175,-0.219,0.99775,0.14075,-0.078
0.97725,-0.295,-0.255,0.9982501,0.1515,-0.07025
0.974,-0.3155,-0.28075,1.00125,0.197,-0.17025
0.9792501,-0.2665,-0.24325,1.00125,0.197,-0.17025
0.965,-0.25925,-0.22,0.99625,0.17525,-0.13375
0.9662501,-0.27825,-0.23225,0.99625,0.17525,-0.13375
1.02525,-0.31375,-0.1655,0.99525,0.15825,-0.09425
1.00475,-0.2695,-0.2455,1.01175,0.144,-0.09775001
0.9580001,-0.135,-0.24325,1.01025,0.14775,-0.09325001
1.00475,-0.1375,-0.24,1.01025,0.14775,-0.09325001
0.992,-0.17625,-0.24525,0.9945,0.1745,-0.09375001
0.983,-0.25875,-0.209,0.9945,0.1745,-0.09375001
0.9705001,-0.261,-0.20125,1.01,0.1865,-0.115
1.01375,-0.261,-0.2965,0.9827501,0.1895,-0.08825
1.0425,-0.237,-0.33925,1.00175,0.1915,-0.1185
0.9895,-0.25525,-0.30975,1.00175,0.1915,-0.1185
1.00225,-0.2115,-0.279,1.0325,0.1975,-0.13875
1.013,-0.20475,-0.2385,1.0325,0.1975,-0.13875
0.82925,0.0545,-0.134,1.0025,0.1335,-0.051
0.97075,-0.16725,-0.1975,1.061,0.096,0.09950001
1.0265,-0.4815,-0.39,1.061,0.096,0.09950001
0.597,-0.1625,-0.7095,0.9087501,0.23525,-0.19025
0.82125,-0.18375,-0.594,0.9522501,0.10075,-0.449
0.93375,-0.383,-0.32525,0.9522501,0.10075,-0.449
0.8655,-0.27925,-0.33925,0.98,0.1785,-0.2645
0.90575,-0.196,-0.30375,0.8840001,0.06475,-0.48925
0.946,-0.1595,-0.29375,1.01,0.15125,-0.4115
0.9855,-0.1375,-0.27325,1.01,0.15125,-0.4115
1.016,-0.09125,-0.37625,0.98575,0.0905,-0.461
1.071,-0.2245,-0.28225,0.91675,0.004,-0.38525
0.9845001,-0.20975,-0.29575,0.91675,0.004,-0.38525
0.9075,-0.17025,-0.28025,0.789,0.03025,-0.43075
0.8700001,-0.13825,-0.23225,0.789,0.03025,-0.43075
0.9540001,-0.1975,-0.44275,0.8605,0.0475,-0.4175
0.97075,-0.24775,-0.5935,0.9867501,0.24975,-0.2855
0.93375,-0.20275,-0.60175,0.9595001,0.186,-0.1325
0.88875,-0.0885,-0.503,0.9595001,0.186,-0.1325
0.9135001,-0.11975,-0.46675,0.932,0.17525,0.1005
0.997,-0.249,-0.4155,0.932,0.17525,0.1005
1.0295,-0.3185,-0.29725,0.8985,0.236,-0.023
0.99375,-0.2815,-0.187,0.8985,0.236,-0.023
0.909,-0.156,-0.2465,0.8985,0.236,-0.023
0.952,-0.1415,-0.299,1.14975,0.128,-0.296
0.98725,-0.18975,-0.3585,1.063,0.1445,-0.2435
0.98125,-0.24525,-0.3815,0.9215,0.03425,-0.3005
0.957,-0.20625,-0.3195,0.9215,0.03425,-0.3005
0.9445,-0.189,-0.284,0.94675,0.11125,-0.3615
0.9267501,-0.17875,-0.26925,0.94675,0.11125,-0.3615
1.00775,-0.19375,-0.3805,0.9205,0.21825,-0.266
0.9982501,-0.1995,-0.40275,0.9575,0.32525,-0.185
0.9685,-0.1705,-0.3705,0.9575,0.32525,-0.185
0.9425001,-0.11625,-0.30925,1.009,0.3,-0.33075
0.9422501,-0.1025,-0.30025,1.0475,0.369,-0.339
0.9515001,-0.106,-0.3105,1.0475,0.369,-0.339
0.99225,-0.21125,-0.4315,0.91175,0.2875,-0.27875
0.9662501,-0.1905,-0.38175,0.909,0.29525,-0.2475
0.9367501,-0.156,-0.32575,0.909,0.29525,-0.2475
0.95575,-0.139,-0.32575,0.9250001,0.27125,-0.2865
0.97325,-0.12975,-0.3345,0.9727501,0.306,-0.3105
0.98,-0.11,-0.34,0.9052501,0.322,-0.43975
1.06425,-0.09500001,-0.299,0.9052501,0.322,-0.43975
1.191,-0.27175,-0.205,0.9105,0.2555,-0.27425
1.50575,-0.4365,-0.037,0.9105,0.2555,-0.27425
2.7525,-0.38725,0.0265,0.8962501,0.218,-0.2495
5.25,-0.8735,-1.605,0.947,0.22475,-0.3565
6.692,-3.06475,-3.64975,0.9745001,0.2755,-0.401
6.692,-3.06475,-3.64975,0.9745001,0.2755,-0.401
2.7185,-1.45725,-1.68525,0.8742501,0.22775,-0.29225
1.61475,-0.686,-1.52425,0.8742501,0.22775,-0.29225
-0.01875,1.19,-1.048,0.891,0.15075,-0.27125
-0.018,1.975,-1.181,0.9860001,0.18175,-0.36175
-2.93275,0.83125,-2.11025,1.0205,0.2525,-0.276
-3.2145,0.2915,-1.517,1.0205,0.2525,-0.276
-2.3885,1.01675,-0.7747501,1.29775,0.611,-0.11475
-2.1615,1.28075,-1.3045,1.29775,0.611,-0.11475
-2.33575,1.0075,-1.126,2.87475,0.422,-0.51675
-2.4405,0.29625,-0.55825,7.13125,-0.48625,-2.65775
-2.27375,-0.286,-0.07975,7.13125,-0.48625,-2.65775
