2,Doc,02_22_47_2021_02_07,50,300,12
0.8585001,0.09325001,-0.5665,0.873,0.22325,0.31675
0.8645,0.09550001,-0.56925,0.8667501,0.202,0.3195
0.87125,0.08775,-0.586,0.83325,0.12125,0.3185
0.86875,0.07700001,-0.5895,0.84075,0.08325,0.2945
0.8610001,0.0675,-0.58075,0.8232501,-0.01,0.24875
0.8570001,0.05,-0.5835,0.66925,-0.00975,0.30775
0.8652501,0.03925,-0.5935,0.5962501,-0.03025,0.35275
0.8642501,0.03675,-0.58775,0.5735,-0.16975,0.125
0.86325,0.05075,-0.5735,0.61075,-0.312,-0.1335
0.8655,0.066,-0.56775,0.67575,-0.49925,-0.3905
0.8785,0.0895,-0.5585001,1.0145,-0.9562501,-0.7445
0.8825001,0.09075,-0.557,1.0145,-0.9562501,-0.7445
0.8785,0.08325,-0.5575,1.145,-1.03325,-0.74875
0.873,0.07600001,-0.56125,1.15,-0.8225001,-0.5735
0.8642501,0.071,-0.578,1.12475,-0.6985,-0.46875
0.85425,0.07725,-0.575,1.12475,-0.6985,-0.46875
0.85225,0.09675001,-0.5855,1.02975,-0.5115,-0.252
0.85,0.09900001,-0.59225,0.9892501,-0.45025,-0.17375
0.85075,0.09725001,-0.5985,0.9677501,-0.41725,-0.136
0.8605,0.07625,-0.6185001,0.96325,-0.4025,-0.134
0.85475,0.06725001,-0.6005,0.93275,-0.39575,-0.24225
0.85175,0.0635,-0.589,0.924,-0.41625,-0.3
0.85475,0.05775,-0.57775,0.8765001,-0.495,-0.33675
0.85725,0.06025,-0.58225,0.8765001,-0.495,-0.33675
0.8605,0.063,-0.5875,0.8602501,-0.53675,-0.30525
0.8605,0.06950001,-0.58425,0.8512501,-0.51025,-0.284
0.8610001,0.09100001,-0.57725,0.86875,-0.3845,-0.262
0.86225,0.10175,-0.5775,0.8857501,-0.37,-0.254
0.85825,0.111,-0.586,0.9285001,-0.36075,-0.233
0.85825,0.10975,-0.5905001,0.9342501,-0.3475,-0.224
0.85975,0.104,-0.5915,0.938,-0.33075,-0.226
0.85575,0.10325,-0.5875,0.95925,-0.299,-0.2715
0.8555,0.1005,-0.5782501,0.96575,-0.3005,-0.282
0.85475,0.10225,-0.58125,0.9652501,-0.3025,-0.2895
0.862,0.09825,-0.58775,0.9630001,-0.292,-0.27425
0.8617501,0.0935,-0.58925,0.9555001,-0.281,-0.263
0.8652501,0.0885,-0.5930001,0.9490001,-0.269,-0.25125
0.85875,0.087,-0.5855,0.9425001,-0.25825,-0.241
0.85425,0.09550001,-0.5725001,0.9415001,-0.23475,-0.2215
0.8575,0.097,-0.58275,0.9415001,-0.23475,-0.2215
0.864,0.09925,-0.58425,0.9545,-0.2175,-0.22125
0.86075,0.10575,-0.5755,0.9645001,-0.208,-0.225
0.8592501,0.1175,-0.56675,0.9735001,-0.19525,-0.23
0.86075,0.12775,-0.57475,0.97225,-0.165,-0.21775
0.8527501,0.1295,-0.57075,0.9645001,-0.153,-0.19925
0.85475,0.128,-0.59225,0.9532501,-0.14325,-0.18625
0.859,0.11625,-0.608,0.9787501,-0.13075,-0.19275
0.86725,0.111,-0.6095001,0.97825,-0.10925,-0.19475
0.87375,0.1165,-0.62575,0.9687501,-0.08725,-0.18625
0.878,0.09450001,-0.59725,0.9755,-0.0145,-0.2075
0.87875,0.04875,-0.55125,0.9852501,-0.00325,-0.2035
0.88175,0.0325,-0.5395,0.983,0.0045,-0.1905
0.8795,-0.01175,-0.5420001,0.9900001,0.0035,-0.19275
0.8987501,0.024,-0.57775,0.98075,0.0245,-0.1995
0.8987501,0.024,-0.57775,0.9767501,0.0445,-0.20275
0.92625,0.0505,-0.552,0.9710001,0.07725,-0.21875
0.914,0.011,-0.5790001,0.9710001,0.08925001,-0.23375
0.9825001,0.03075,-0.5477501,0.941,0.08775,-0.22925
1.00725,0.0785,-0.62625,0.90575,0.09775001,-0.176
1.05125,0.0895,-0.643,0.8710001,0.14825,-0.1625
1.022,0.0905,-0.56775,0.8710001,0.14825,-0.1625
0.992,0.082,-0.494,0.84275,0.204,-0.15775
0.9647501,-0.0415,-0.3335,0.85625,0.32675,-0.25175
0.96675,-0.10875,-0.21525,0.85625,0.32675,-0.25175
0.9245,-0.13075,-0.165,0.89275,0.4465,-0.2345
1.1395,0.12625,-0.19125,0.8655,0.50875,-0.17775
1.20425,0.26675,-0.32875,0.9015,0.63275,-0.22925
1.172,0.3565,-0.2795,0.9612501,0.66725,-0.35975
1.10125,0.319,-0.21025,0.9555001,0.46775,-0.4105
1.07775,0.27675,-0.17525,0.934,0.2835,-0.4525
1.04225,0.26925,-0.20275,0.9895,0.00325,-0.52775
1.0095,0.288,-0.2465,1.0195,-0.295,-0.4315
0.9892501,0.2945,-0.17425,0.8652501,-0.39075,-0.19
0.90925,0.27425,-0.1245,0.6085,-0.7405,-0.152
0.8645,0.24975,-0.06875,0.6665,-0.86775,-0.37075
0.79875,0.22675,-0.0105,0.72975,-0.862,-0.45125
0.6605,0.20925,0.0905,0.86725,-0.65425,-0.4875
0.61375,0.199,0.06875,0.86725,-0.65425,-0.4875
0.6265,0.072,-0.0975,0.8782501,-0.5790001,-0.3875
0.7772501,-0.27,-0.21375,0.81225,-0.4875,-0.309
0.7715001,-0.355,-0.123,0.82775,-0.4595,-0.35225
0.8485,-0.38225,-0.042,0.84575,-0.4555,-0.39075
0.9907501,-0.33575,-0.13825,0.803,-0.439,-0.3775
1.2115,-0.247,-0.60225,0.7645,-0.37725,-0.334
1.22575,-0.2185,-0.6285,0.7302501,-0.35875,-0.2815
1.076,-0.12325,-0.41075,0.6957501,-0.2495,-0.139
1.006,-0.07925,-0.30275,0.7395,-0.20175,-0.15725
0.961,-0.0645,-0.258,0.8155,-0.18525,-0.2125
0.94875,-0.08050001,-0.239,0.983,-0.256,-0.4115
0.9405,-0.09775001,-0.18975,1.0275,-0.32225,-0.47175
0.9405,-0.09775001,-0.18975,1.04225,-0.3665,-0.49475
0.9842501,-0.08925001,-0.22225,1.03225,-0.3835,-0.4695
1.0125,-0.086,-0.248,1.00625,-0.36825,-0.39725
1.01975,-0.06275,-0.2725,0.9787501,-0.33025,-0.3185
1.0155,-0.05225,-0.25725,0.9662501,-0.25475,-0.23675
1.016,-0.09225,-0.232,0.9825001,-0.2225,-0.2455
1.00775,-0.1505,-0.1945,1.0065,-0.19225,-0.26425
0.96325,-0.2345,-0.18375,1.01725,-0.177,-0.28775
1.05625,-0.4355,-0.457,1.0065,-0.1725,-0.326
1.346,-0.6390001,-0.8905001,0.9767501,-0.17625,-0.30225
2.02825,-1.88475,-2.4365,0.91425,-0.17075,-0.24425
1.802,-3.091,-1.8655,0.91425,-0.17075,-0.24425
2.03475,-3.687,-1.40925,0.90425,-0.162,-0.229
0.64575,-1.387,-1.98775,0.904,-0.13825,-0.21675
-0.145,-0.50625,-1.81625,0.918,-0.12075,-0.2345
-0.8847501,0.93475,-1.553,0.93475,-0.08575001,-0.279
-1.58675,4.211,-1.165,0.9820001,-0.0295,-0.3335
-1.68975,3.85175,-1.54775,1.0305,0.02825,-0.36725
-1.20975,2.9685,-0.167,1.041,0.0755,-0.3925
-0.3705,1.665,0.48725,0.9202501,-0.02675,-0.32025
-0.28825,1.443,0.3575,0.8475,-0.09200001,-0.2315
-0.182,1.25075,0.46975,0.8055,-0.1475,-0.16575
-0.01475,1.0235,0.5295,0.7945001,-0.18725,-0.12275
0.227,0.56375,0.49675,0.849,-0.26025,-0.1025
0.3255,0.441,0.47025,0.9597501,-0.30725,-0.17175
0.41825,0.4135,0.47575,0.998,-0.3045,-0.21725
0.7685,0.35775,0.25775,1.05525,-0.28625,-0.331
0.84025,0.28175,0.07250001,1.077,-0.28575,-0.3815
0.9127501,0.21425,-0.0325,1.0695,-0.29825,-0.39525
1.1395,0.2535,-0.05225,1.0235,-0.33525,-0.369
1.20975,0.29125,-0.06375001,1.0055,-0.34425,-0.36075
1.1145,0.16325,-0.1215,0.9902501,-0.296,-0.38375
1.041,-0.003,-0.16775,0.98825,-0.248,-0.4
1.0425,-0.06425,-0.25425,0.97825,-0.19075,-0.3995
1.0995,-0.009500001,-0.24125,0.9652501,-0.1375,-0.384
1.06275,-0.01225,-0.18925,0.92725,-0.07325,-0.28975
1.0325,-0.13475,-0.21575,0.91575,-0.0545,-0.25875
0.9450001,-0.3895,-0.11775,0.9120001,-0.033,-0.25275
0.978,-0.25275,-0.0775,0.9175,-0.03275,-0.2505
0.97175,-0.07375,-0.07025,0.9227501,-0.03575,-0.2425
0.957,0.02825,-0.0815,0.9705001,-0.0185,-0.2805
0.932,0.0565,-0.20425,0.98325,-0.00775,-0.27525
0.9765,0.1115,-0.30875,0.97325,-0.019,-0.2405
1.11125,0.1825,-0.43325,0.9575,-0.049,-0.1995
1.31675,-0.0045,-0.818,0.9752501,-0.06325001,-0.226
1.269,-0.202,-0.72975,0.9950001,-0.08925001,-0.2585
1.02825,-0.44275,-0.251,1.00725,-0.1245,-0.25725
0.9835001,-0.41475,-0.1635,0.99625,-0.1005,-0.222
0.97725,-0.3265,-0.1925,0.9900001,-0.07025,-0.162
0.9615,-0.211,-0.24275,0.9935001,-0.0205,-0.13475
0.9675,-0.04525,-0.2175,1.0325,0.0705,-0.18625
1.005,-0.05175,-0.17725,1.0705,0.1365,-0.21725
1.00825,-0.07,-0.209,1.0725,0.17975,-0.21525
1.0725,-0.13825,-0.234,1.02025,0.1405,-0.126
1.08,-0.20675,-0.244,0.9960001,0.1325,-0.08750001
1.09125,-0.26175,-0.32275,0.95525,0.11275,-0.0685
1.0785,-0.2275,-0.29275,0.9575,0.10925,-0.094
1.04975,-0.17375,-0.276,0.966,0.12025,-0.10875
1.0515,-0.1055,-0.296,0.9677501,0.1385,-0.08375
0.974,0.07250001,-0.19475,0.965,0.124,-0.07650001
0.974,0.07250001,-0.19475,0.96725,0.1175,-0.06900001
0.983,0.158,-0.24275,0.9765,0.10425,-0.05875
1.01375,0.17075,-0.2095,0.989,0.08975001,-0.059
1.00675,0.15425,-0.19325,0.992,0.08375,-0.072
1.00675,0.15425,-0.19325,1.00325,0.0925,-0.08825
1.01275,0.1165,-0.19,1.013,0.10225,-0.10025
1.033,0.10525,-0.2215,1.02475,0.10725,-0.11775
1.0445,0.0685,-0.2125,1.028,0.09675001,-0.11775
1.0405,0.06725001,-0.187,1.03025,0.101,-0.121
1.03225,0.08075,-0.16075,1.03525,0.111,-0.1085
1.06825,0.0785,-0.2395,1.02125,0.11075,-0.07700001
1.08775,0.0715,-0.27375,1.00675,0.10475,-0.06975
1.08975,0.08325,-0.264,1.0005,0.09825,-0.078
1.0595,0.078,-0.23075,1.01,0.10025,-0.1025
1.04775,0.047,-0.211,1.01875,0.105,-0.10775
1.02325,0.02075,-0.1965,1.01875,0.105,-0.10775
0.99875,0.01175,-0.20525,1.02375,0.13325,-0.09025001
0.9995,0.0205,-0.2075,1.0225,0.1475,-0.08475
1.00175,0.029,-0.194,1.0255,0.15,-0.07975
0.99625,-0.0455,-0.15025,1.01975,0.13525,-0.09575
1.0225,-0.19125,-0.15725,1.0185,0.13125,-0.11025
1.0545,-0.43475,-0.25375,1.0135,0.13025,-0.10675
1.08475,-0.68575,-0.479,1.0035,0.12975,-0.09975
1.348,-1.1205,-1.1595,0.988,0.154,-0.08400001
1.34825,-1.33225,-1.15675,0.98375,0.17575,-0.11475
1.287,-1.45525,-0.91875,1.0045,0.2445,-0.165
1.3725,-1.5515,-1.19275,0.9935001,0.6965,-0.25425
1.51875,-1.51275,-1.6285,0.9715,1.11975,-0.2795
1.303,-1.0325,-1.85825,0.90475,2.247,-0.09725001
0.8665,-0.499,-1.89725,0.9285001,2.25375,-0.30925
0.286,0.315,-1.82475,0.8232501,1.903,-0.5985
-0.05875,2.12175,-1.2,0.7535,1.5385,-0.7122501
-0.54525,3.64825,-1.3785,1.0645,1.555,-1.00775
-0.32325,2.98225,-0.89125,1.32125,1.759,-1.21675
-0.204,2.09775,0.41975,0.804,1.40825,-1.52375
0.07,1.40425,0.45725,0.02675,0.55225,-1.516
0.037,1.52875,0.3995,-0.398,-1.595,-1.49775
0.047,1.53975,0.45925,-0.9307501,-4.20475,-1.92275
0.309,1.21375,0.36875,-1.15125,-3.76025,-1.57625
0.41625,0.8880001,0.315,-1.071,-3.18775,-0.7635
0.51275,0.5565,0.2875,-0.6867501,-2.117,0.372
0.7772501,0.19075,0.216,-0.35975,-1.67325,0.33025
0.901,0.13625,0.14175,-0.0145,-1.18775,0.32325
0.9705001,0.159,0.023,0.57525,-0.21575,0.398
0.9012501,0.1615,-0.0345,0.7277501,0.14325,0.4435
0.90725,0.19425,-0.03025,0.91425,0.2605,0.45075
0.9990001,0.265,-0.04475,1.0885,0.232,0.32
0.9310001,0.2415,-0.14475,1.09575,0.132,0.24775
0.817,0.208,-0.1265,1.0765,0.02625,0.1195
1.1725,0.49975,-0.21775,1.04175,-0.1145,0.02325
1.32425,0.55575,-0.42075,0.9752501,-0.31375,-0.01875
1.34675,0.43175,-0.55975,0.9752501,-0.31375,-0.01875
1.2425,0.204,-0.5155,0.9485,-0.50475,-0.06775001
0.9590001,-0.05425,-0.199,1.0095,-0.63275,-0.19025
1.05925,0.026,-0.19725,1.02475,-0.56675,-0.22675
1.1985,0.09325001,-0.311,0.9990001,-0.458,-0.233
1.155,-0.1225,-0.419,0.9110001,-0.34375,-0.1755
1.0625,-0.25525,-0.34625,0.895,-0.32975,-0.17875
1.17975,-0.2765,-0.362,0.9950001,-0.293,-0.32875
1.18225,-0.3405,-0.36475,1.04525,-0.23325,-0.36775
1.11875,-0.4645,-0.363,1.10125,-0.07600001,-0.269
0.94425,-0.70025,-0.146,1.1335,0.24525,-0.28775
0.91875,-0.67,-0.18575,1.16375,0.30775,-0.3265
0.9465001,-0.55675,-0.1905,1.164,0.35925,-0.2995
0.92125,-0.4715,-0.154,1.12125,0.405,-0.23275
0.9292501,-0.43575,-0.18925,1.09025,0.4035,-0.189
0.92125,-0.39175,-0.21225,1.08425,0.3335,-0.2075
0.9275001,-0.2875,-0.16825,1.1255,0.28675,-0.24725
0.9645001,-0.20075,-0.145,1.12125,0.527,-0.1895
0.978,-0.2215,-0.17175,1.12125,0.527,-0.1895
0.993,-0.237,-0.229,1.07325,0.688,-0.016
1.00925,-0.185,-0.24975,1.031,0.60175,0.01425
1.0515,-0.14,-0.26975,0.969,0.41875,0.00025
1.067,-0.14575,-0.21125,0.9465001,-0.062,-0.1035
1.057,-0.1615,-0.1945,0.9710001,0.003,-0.125
1.053,-0.157,-0.1935,0.99775,0.09850001,-0.141
1.049,-0.1295,-0.207,0.9815,0.13525,-0.068
1.0465,-0.04575,-0.2285,0.987,0.1055,-0.06225
1.0355,0.0075,-0.22975,1.0035,0.07475001,-0.07275
1.0175,0.07825001,-0.22675,1.03675,0.0715,-0.12325
1.00725,0.0905,-0.2335,1.04675,0.08325,-0.11125
1.01225,0.09025001,-0.24475,1.04325,0.098,-0.09575
1.0145,0.09100001,-0.24725,1.0445,0.09950001,-0.0895
1.021,0.09,-0.223,1.02875,0.06775001,-0.07075001
1.0145,0.07575,-0.216,1.02725,0.03425,-0.0735
1.01525,0.05625,-0.22925,1.01175,-0.00575,-0.0935
1.02225,0.0275,-0.253,1.01175,-0.00575,-0.0935
1.032,0.00525,-0.26375,1.0165,-0.004,-0.104
1.0485,-0.0155,-0.28525,1.01575,0.00425,-0.11625
1.02625,-0.0285,-0.22325,1.02,0.02925,-0.147
1.0065,-0.02675,-0.2065,1.0125,0.04725,-0.12425
0.9860001,-0.0175,-0.19625,1,0.06525,-0.10325
0.9802501,-0.023,-0.225,0.9982501,0.093,-0.10275
1.0055,-0.0395,-0.25075,1.00925,0.104,-0.1175
1.00175,-0.07025,-0.22525,1.02175,0.103,-0.13725
0.9935001,-0.07650001,-0.212,1.02775,0.111,-0.14975
0.9960001,-0.07275,-0.19625,1.02775,0.111,-0.14975
1.03575,-0.05025,-0.2995,1.02375,0.11625,-0.13825
1.071,-0.0585,-0.2695,1.0215,0.1055,-0.12375
1.04475,-0.0595,-0.21075,1.0155,0.09975,-0.12125
1.00975,-0.05525,-0.1715,1.001,0.08575001,-0.11475
0.98625,-0.06275,-0.167,0.98125,0.083,-0.111
1.03575,-0.08800001,-0.20675,0.9892501,0.10025,-0.11775
1.03075,-0.09025001,-0.199,1.00325,0.148,-0.11525
1.004,-0.06875,-0.1935,1.00525,0.16625,-0.078
1.01275,-0.03875,-0.18625,1.003,0.16625,-0.075
1.00325,-0.013,-0.18175,0.9992501,0.1615,-0.08325
1.00925,0.01425,-0.22,1.00775,0.159,-0.09325001
1.017,-0.00925,-0.23925,0.997,0.161,-0.079
1.0615,-0.06625,-0.243,0.9787501,0.1555,-0.066
1.06525,-0.09150001,-0.19125,0.98375,0.16275,-0.066
1.0315,-0.062,-0.1225,0.9855,0.16025,-0.08225001
1.014,-0.06550001,-0.0905,0.9932501,0.15125,-0.10075
0.9760001,-0.066,-0.07275,0.9875001,0.157,-0.106
0.9990001,-0.09275001,-0.0775,0.9932501,0.1595,-0.09850001
1.0245,-0.12875,-0.11975,1.002,0.16125,-0.1275
1.01975,-0.1015,-0.16825,1.01925,0.179,-0.163
1.01075,-0.0615,-0.1965,1.036,0.189,-0.14225
1.04475,-0.074,-0.14075,1.02575,0.19775,-0.1305
1.04525,-0.11825,-0.09975,1.019,0.201,-0.114
1.02425,-0.138,-0.14,1.0175,0.20275,-0.107
1.0155,-0.17125,-0.18025,1.006,0.19175,-0.09725001
1.00275,-0.21625,-0.1355,0.9955,0.17725,-0.0925
0.992,-0.22975,-0.1285,0.987,0.15575,-0.09475
0.9835001,-0.24125,-0.1235,0.96075,0.12425,-0.1
0.9860001,-0.227,-0.134,0.951,0.1175,-0.115
0.9905,-0.22325,-0.16075,0.96175,0.10225,-0.13
0.9985,-0.2215,-0.17075,0.96175,0.10225,-0.13
0.997,-0.21375,-0.14175,0.9752501,0.09900001,-0.151
0.9895,-0.20025,-0.15225,0.9932501,0.10325,-0.162
0.9935001,-0.18575,-0.17375,1.0025,0.129,-0.1555
1.00775,-0.18375,-0.1815,1.00375,0.16725,-0.148
1.01975,-0.18325,-0.182,0.9992501,0.2085,-0.13225
1.0265,-0.184,-0.174,0.9985,0.23275,-0.1305
1.0025,-0.16875,-0.14375,1.0135,0.2405,-0.16075
0.992,-0.15075,-0.13075,1.00225,0.2345,-0.15475
0.989,-0.13625,-0.128,0.9835001,0.21,-0.1275
1.01925,-0.1035,-0.17325,0.9835001,0.1925,-0.126
1.04075,-0.10575,-0.2125,0.99775,0.16475,-0.14425
1.0585,-0.11775,-0.22225,1.0055,0.16125,-0.16225
1.04075,-0.1175,-0.16225,0.9990001,0.1935,-0.15025
1.03175,-0.11175,-0.15675,0.993,0.205,-0.1395
1.02225,-0.10575,-0.1705,0.9850001,0.2075,-0.129
1.01825,-0.11525,-0.16175,0.99125,0.20925,-0.13275
1.0125,-0.1265,-0.14475,1,0.20675,-0.14525
0.9852501,-0.126,-0.12,1.01425,0.213,-0.1655
0.9775,-0.11875,-0.114,1.009,0.2205,-0.15875
0.9630001,-0.11575,-0.11075,1.009,0.2205,-0.15875
0.924,-0.09675001,-0.062,0.9950001,0.21975,-0.159
0.8890001,-0.07650001,-0.00975,0.992,0.212,-0.15925
0.8765001,-0.07725,-0.07725,0.98875,0.19975,-0.1605
0.9587501,-0.12375,-0.2995,0.9817501,0.1875,-0.1635
1.08525,-0.19325,-0.3575,0.9587501,0.1645,-0.1465
1.095,-0.1785,-0.3065,0.9505001,0.15375,-0.1455
1.0985,-0.155,-0.297,0.9507501,0.15,-0.14775
1.09425,-0.14175,-0.32075,0.9507501,0.176,-0.1405
1.0675,-0.1455,-0.2815,0.9597501,0.17475,-0.13225
1.02975,-0.1435,-0.22725,0.96925,0.16225,-0.134
0.9995,-0.12075,-0.19,0.9810001,0.15525,-0.128
1.0005,-0.121,-0.215,0.9910001,0.161,-0.124
1.0095,-0.14625,-0.219,1.0135,0.19475,-0.1375
1.00825,-0.1495,-0.20825,1.026,0.2145,-0.151
1.00525,-0.14675,-0.2035,1.0295,0.23125,-0.15125
1.00475,-0.14375,-0.218,1.0315,0.2375,-0.151
0.9975001,-0.15,-0.2145,1.0295,0.24575,-0.1405
1.003,-0.1595,-0.227,1.03025,0.26725,-0.14975
0.9975001,-0.16075,-0.21175,1.028,0.299,-0.168
1.00375,-0.15625,-0.20975,1.02675,0.2915,-0.163
0.9975001,-0.13775,-0.19675,1.00975,0.2745,-0.15675
1.00075,-0.12025,-0.20875,0.98725,0.21475,-0.1625
1.01025,-0.116,-0.221,0.9725,0.182,-0.163
1.01125,-0.111,-0.21975,0.9630001,0.15675,-0.166
0.99725,-0.10225,-0.1945,0.9630001,0.132,-0.17925
0.988,-0.10725,-0.18425,0.9525,0.12325,-0.16825
0.9877501,-0.1155,-0.19625,0.9482501,0.11175,-0.163
0.9945,-0.1185,-0.20375,0.9392501,0.104,-0.13825
1.0225,-0.11875,-0.21525,0.9392501,0.104,-0.13825
1.02275,-0.11725,-0.2005,0.9407501,0.108,-0.135
1.0275,-0.1145,-0.19375,0.9465001,0.1155,-0.14025
1.01675,-0.10925,-0.1685,0.9515001,0.1315,-0.13625
1.01425,-0.10325,-0.16525,0.9595001,0.135,-0.13725
1.01675,-0.094,-0.1665,0.9665,0.13525,-0.13925
1.023,-0.09550001,-0.18575,0.974,0.1335,-0.14675
1.02525,-0.09825,-0.1815,0.9792501,0.1255,-0.1675
1.01175,-0.098,-0.147,1.005,0.111,-0.20475
1.004,-0.09625001,-0.1325,1.013,0.111,-0.21975
1.005,-0.10125,-0.14825,1.01925,0.12825,-0.2225
1.017,-0.1255,-0.18,1.0095,0.21175,-0.178
1.0215,-0.13425,-0.1765,0.9975001,0.24925,-0.15575
1.015,-0.1325,-0.165,0.98625,0.27575,-0.1355
1.019,-0.1245,-0.176,0.98725,0.2825,-0.13025
1.0205,-0.11,-0.1895,1.0005,0.28125,-0.15175
1.021,-0.107,-0.19775,1.00175,0.2695,-0.14975
1.01575,-0.107,-0.18325,1.014,0.23025,-0.1675
1.00775,-0.1105,-0.17625,1.0155,0.2205,-0.174
1.00025,-0.10025,-0.165,1.01475,0.214,-0.18275
1.00125,-0.09125,-0.1765,1.00375,0.20825,-0.18925
1.001,-0.08825,-0.1655,0.9992501,0.19975,-0.185
1.01125,-0.101,-0.17925,0.98575,0.1825,-0.1705
1.0155,-0.1105,-0.1785,0.98325,0.1495,-0.17175
1.02225,-0.113,-0.17875,0.979,0.147,-0.1725
1.02225,-0.113,-0.17875,0.97075,0.1575,-0.16575
1.01375,-0.1195,-0.1745,0.96325,0.1875,-0.156
1.01,-0.118,-0.1695,0.9655001,0.2005,-0.161
1.00175,-0.11625,-0.168,0.9655001,0.2005,-0.161
1.0015,-0.1055,-0.169,0.9712501,0.21475,-0.1715
1.0065,-0.09975,-0.16925,0.9625,0.21025,-0.16525
1.016,-0.09525,-0.175,0.95525,0.20075,-0.1595
1.016,-0.09550001,-0.1685,0.95025,0.19375,-0.152
1.01725,-0.10025,-0.177,0.9505001,0.1995,-0.15675
1.0285,-0.103,-0.2,0.9505001,0.1995,-0.15675
1.03425,-0.10475,-0.21375,0.95025,0.20525,-0.1495
1.0215,-0.11075,-0.1965,0.9680001,0.19175,-0.15475
1.01175,-0.11325,-0.174,0.9825001,0.184,-0.171
1.0065,-0.102,-0.17025,0.9992501,0.1885,-0.18425
1.01375,-0.10375,-0.1895,1.01325,0.20075,-0.2015
1.022,-0.114,-0.2055,1.02625,0.2205,-0.211
1.02475,-0.1225,-0.2075,1.025,0.24075,-0.21175
1.0175,-0.13,-0.1885,1.0245,0.2505,-0.209
1.017,-0.12575,-0.19125,1.0035,0.242,-0.201
1.018,-0.11425,-0.191,0.9652501,0.22,-0.16075
1.0205,-0.09275001,-0.1975,0.9637501,0.202,-0.1555
1.01575,-0.08425,-0.19925,0.97075,0.18775,-0.1645
1.01825,-0.08425,-0.20175,0.9995,0.17625,-0.1925
1.0145,-0.0855,-0.20375,0.99775,0.18275,-0.1875
1.00725,-0.0855,-0.195,0.993,0.18775,-0.1815
0.99725,-0.0815,-0.17475,0.9935001,0.18775,-0.1945
0.99125,-0.08350001,-0.175,0.987,0.1865,-0.19825
0.9892501,-0.094,-0.1805,0.987,0.18825,-0.19425
1.014,-0.11825,-0.23125,0.9652501,0.17925,-0.16975
1.02475,-0.114,-0.21075,0.9597501,0.1765,-0.1625
1.02125,-0.105,-0.18825,0.9515001,0.17175,-0.15275
1.0225,-0.093,-0.18675,0.9530001,0.17,-0.153
1.0155,-0.09225,-0.19125,0.9665,0.16475,-0.16175
1.016,-0.09550001,-0.18675,0.9855,0.16925,-0.176
1.01775,-0.102,-0.1885,1.01725,0.2125,-0.197
1.03825,-0.1185,-0.1985,1.0185,0.227,-0.1995
1.0455,-0.11475,-0.19625,1.0085,0.22625,-0.192
1.04075,-0.103,-0.196,0.992,0.21775,-0.184
1.0225,-0.0925,-0.18825,0.95775,0.2015,-0.15825
1.0165,-0.093,-0.19125,0.96025,0.1995,-0.1575
1.0165,-0.10475,-0.202,0.96025,0.1995,-0.1575
1.00825,-0.1275,-0.19975,0.97175,0.204,-0.16075
1.00225,-0.123,-0.186,0.98325,0.2115,-0.16825
0.9960001,-0.11225,-0.179,1.004,0.216,-0.1905
0.9895,-0.09375001,-0.18125,1.00875,0.21225,-0.19375
0.992,-0.08975001,-0.1815,1.006,0.21475,-0.19025
0.979,-0.08000001,-0.18125,0.99475,0.22825,-0.17925
1.00625,-0.0905,-0.1995,0.99475,0.22825,-0.17925
0.9990001,-0.08675,-0.168,0.9852501,0.2285,-0.175
1.008,-0.051,-0.21425,0.9852501,0.2285,-0.175
1.03425,-0.03675,-0.264,0.96425,0.2015,-0.16725
1.043,-0.0385,-0.26425,0.95925,0.18875,-0.169
1.0165,-0.0365,-0.24375,0.9572501,0.17675,-0.16575
1.0005,-0.0385,-0.22675,0.9572501,0.16275,-0.167
0.993,-0.03975,-0.25175,0.9572501,0.1705,-0.161
1.04825,-0.074,-0.31375,0.95575,0.17575,-0.1585
1.0315,-0.053,-0.28875,0.9785001,0.172,-0.16825
1.011,-0.06425,-0.273,0.9680001,0.1755,-0.18425
0.9965001,-0.07650001,-0.24675,0.9675,0.16825,-0.1755
0.9895,-0.08175001,-0.23225,0.988,0.161,-0.18825
0.9810001,-0.09025001,-0.2245,0.99975,0.157,-0.19075
1.015,-0.11825,-0.242,1.01825,0.13575,-0.219
1.0335,-0.1195,-0.25125,1.024,0.13875,-0.223
1.04975,-0.1095,-0.254,1.01575,0.12625,-0.21275
1.0615,-0.11425,-0.24325,0.9855,0.1015,-0.181
1.0515,-0.12375,-0.2275,0.9825001,0.08525001,-0.1715
1.03475,-0.123,-0.236,0.9865,0.0825,-0.17725
1.0025,-0.127,-0.198,0.9932501,0.0825,-0.1785
0.9935001,-0.13125,-0.1685,1.00525,0.08750001,-0.1835
0.9787501,-0.13075,-0.15625,1.015,0.09550001,-0.1865
0.9990001,-0.15,-0.15175,1.02125,0.09850001,-0.203
0.99475,-0.14575,-0.1575,1.029,0.0975,-0.2215
0.9950001,-0.1395,-0.1375,1.02875,0.10325,-0.2265
1.00125,-0.12175,-0.1315,1.0235,0.11,-0.221
1.0005,-0.1025,-0.117,1.0005,0.11325,-0.1915
1.0135,-0.11075,-0.1325,0.9950001,0.11425,-0.18875
1.02425,-0.12625,-0.14875,0.989,0.1165,-0.16975
1.01575,-0.1295,-0.12425,0.98975,0.11075,-0.17675
1.00775,-0.1095,-0.11125,0.9990001,0.118,-0.192
1.00375,-0.075,-0.11825,0.9995,0.136,-0.18075
1.01225,-0.07275,-0.1315,1.00625,0.1345,-0.18675
